,"(deg C) Mean Temperature (gridMET) at -78.3020E,34.0855N, 2015-01-01 to 2026-03-20"
"2018-02-08",5.45
"2018-02-09",8.65
"2018-02-10",20.9
"2018-02-11",20.25
"2018-02-12",14.6
"2018-02-13",7.5
"2018-02-14",12.5
"2018-02-15",18.5
"2018-02-16",19.9
"2018-02-17",12.7
"2018-02-18",14.05
"2018-02-19",16.3
"2018-02-20",19.25
"2018-02-21",19
"2018-02-22",19
"2018-02-23",18.9
"2018-02-24",20.55
"2018-02-25",21.5
"2018-02-26",13.2
"2018-02-27",9.4
"2018-02-28",12.35
"2018-03-01",17.3
"2018-03-02",9.95
"2018-03-03",8.85
"2018-03-04",5.8
"2018-03-05",6.25
"2018-03-06",10.5
"2018-03-07",6.65
"2018-03-08",4.35
"2018-03-09",5
"2018-03-10",11.3
"2018-03-11",13.25
"2018-03-12",3.55
"2018-03-13",5.5
"2018-03-14",1.8
"2018-03-15",6.05
"2018-03-16",14
"2018-03-17",13.85
"2018-03-18",12.85
"2018-03-19",14.9
"2018-03-20",15.3
"2018-03-21",3.9
"2018-03-22",5.25
"2018-03-23",6.35
"2018-03-24",7.65
"2018-03-25",5.7
"2018-03-26",8.8
"2018-03-27",7
"2018-03-28",15.6
"2018-03-29",18.75
"2018-03-30",14.6
"2018-03-31",10.75
"2018-04-01",15.2
"2018-04-02",19.65
"2018-04-03",20.75
"2018-04-04",13.3
"2018-04-05",9.65
"2018-04-06",13
"2018-04-07",12.45
"2018-04-08",7.95
"2018-04-09",8
"2018-04-10",8.2
"2018-04-11",10.55
"2018-04-12",14
"2018-04-13",17.4
"2018-04-14",20
"2018-04-15",18.5
"2018-04-16",9.4
"2018-04-17",11.8
"2018-04-18",20.85
"2018-04-19",15.85
"2018-04-20",10.4
"2018-04-21",12.4
"2018-04-22",16.05
"2018-04-23",16
"2018-04-24",17.5
"2018-04-25",18.35
"2018-04-26",19.65
"2018-04-27",17.85
"2018-04-28",18.3
"2018-04-29",11.8
"2018-04-30",14.95
"2018-05-01",18.1
"2018-05-02",18.95
"2018-05-03",19.25
"2018-05-04",20.1
"2018-05-05",22.1
"2018-05-06",23.3
"2018-05-07",17.8
"2018-05-08",17.8
"2018-05-09",18.85
"2018-05-10",22.65
"2018-05-11",25.1
"2018-05-12",25.9
"2018-05-13",25.3
"2018-05-14",24.7
"2018-05-15",24.9
"2018-05-16",23.8
"2018-05-17",22.85
"2018-05-18",23.65
"2018-05-19",20.8
"2018-05-20",22.95
"2018-05-21",23.85
"2018-05-22",24.25
"2018-05-23",24.15
"2018-05-24",23.65
"2018-05-25",22.95
"2018-05-26",24.2
"2018-05-27",25.05
"2018-05-28",22.85
"2018-05-29",25.75
"2018-05-30",26
"2018-05-31",25.65
"2018-06-01",26.7
"2018-06-02",26.1
"2018-06-03",26.7
"2018-06-04",24.55
"2018-06-05",22.65
"2018-06-06",25.3
"2018-06-07",25.6
"2018-06-08",25.65
"2018-06-09",24.7
"2018-06-10",26.8
"2018-06-11",26
"2018-06-12",21.5
"2018-06-13",24.65
"2018-06-14",26
"2018-06-15",25.65
"2018-06-16",24.85
"2018-06-17",26.95
"2018-06-18",27.7
"2018-06-19",29.05
"2018-06-20",28.55
"2018-06-21",29.05
"2018-06-22",29.4
"2018-06-23",28.1
"2018-06-24",28.3
"2018-06-25",27.2
"2018-06-26",25.8
"2018-06-27",26
"2018-06-28",28.25
"2018-06-29",27.35
"2018-06-30",26.85
"2018-07-01",26.95
"2018-07-02",27.8
"2018-07-03",27.25
"2018-07-04",26.7
"2018-07-05",26.2
"2018-07-06",27
"2018-07-07",25.2
"2018-07-08",22.6
"2018-07-09",21.05
"2018-07-10",25.55
"2018-07-11",28.25
"2018-07-12",28.05
"2018-07-13",25.65
"2018-07-14",23.85
"2018-07-15",25.15
"2018-07-16",26.7
"2018-07-17",26.45
"2018-07-18",25.65
"2018-07-19",25.9
"2018-07-20",23.1
"2018-07-21",26.25
"2018-07-22",26.7
"2018-07-23",25.5
"2018-07-24",25.15
"2018-07-25",25.15
"2018-07-26",26
"2018-07-27",26.15
"2018-07-28",27.55
"2018-07-29",25.85
"2018-07-30",25.3
"2018-07-31",26.65
"2018-08-01",27.3
"2018-08-02",25.95
"2018-08-03",24.85
"2018-08-04",25.8
"2018-08-05",27.4
"2018-08-06",28.3
"2018-08-07",28
"2018-08-08",28.25
"2018-08-09",27.2
"2018-08-10",28.35
"2018-08-11",28.15
"2018-08-12",26.85
"2018-08-13",25.5
"2018-08-14",26.8
"2018-08-15",27.85
"2018-08-16",28.25
"2018-08-17",28.2
"2018-08-18",28.05
"2018-08-19",28.25
"2018-08-20",28.45
"2018-08-21",28.1
"2018-08-22",26.5
"2018-08-23",23.1
"2018-08-24",24
"2018-08-25",24.9
"2018-08-26",25.8
"2018-08-27",26.15
"2018-08-28",26.3
"2018-08-29",27.25
"2018-08-30",27.7
"2018-08-31",27.55
"2018-09-01",27.3
"2018-09-02",26.95
"2018-09-03",26.95
"2018-09-04",27.35
"2018-09-05",27.05
"2018-09-06",27.2
"2018-09-07",25.9
"2018-09-08",26.15
"2018-09-09",26.35
"2018-09-10",26.55
"2018-09-11",26.75
"2018-09-12",28.15
"2018-09-13",26.15
"2018-09-14",23.8
"2018-09-15",23.6
"2018-09-16",24.7
"2018-09-17",27.75
"2018-09-18",27
"2018-09-19",26.65
"2018-09-20",25.1
"2018-09-21",24
"2018-09-22",24.9
"2018-09-23",25.7
"2018-09-24",25.3
"2018-09-25",25.15
"2018-09-26",27.2
"2018-09-27",27.55
"2018-09-28",27.35
"2018-09-29",23.75
"2018-09-30",23.5
"2018-10-01",24.7
"2018-10-02",24.55
"2018-10-03",25.05
"2018-10-04",25.6
"2018-10-05",27.55
"2018-10-06",26.05
"2018-10-07",26.35
"2018-10-08",25.25
"2018-10-09",25.95
"2018-10-10",25.9
"2018-10-11",20.5
"2018-10-12",17.8
"2018-10-13",18.35
"2018-10-14",21.05
"2018-10-15",24.45
"2018-10-16",25.25
"2018-10-17",20
"2018-10-18",14.85
"2018-10-19",17
"2018-10-20",18.2
"2018-10-21",9.65
"2018-10-22",11.7
"2018-10-23",15.3
"2018-10-24",11.45
"2018-10-25",10.8
"2018-10-26",15.8
"2018-10-27",12.25
"2018-10-28",14.2
"2018-10-29",13.15
"2018-10-30",11.9
"2018-10-31",13.7
"2018-11-01",19.9
"2018-11-02",17.8
"2018-11-03",12.25
"2018-11-04",15.55
"2018-11-05",20.1
"2018-11-06",22.2
"2018-11-07",19.7
"2018-11-08",15.8
"2018-11-09",18.3
"2018-11-10",8.8
"2018-11-11",8.2
"2018-11-12",15.35
"2018-11-13",15.6
"2018-11-14",9.7
"2018-11-15",12.55
"2018-11-16",8.2
"2018-11-17",9.95
"2018-11-18",12.5
"2018-11-19",13.75
"2018-11-20",9.95
"2018-11-21",9.65
"2018-11-22",7
"2018-11-23",6.8
"2018-11-24",12.15
"2018-11-25",12
"2018-11-26",11.7
"2018-11-27",4.6
"2018-11-28",2.1
"2018-11-29",3.75
"2018-11-30",14.3
"2018-12-01",15.3
"2018-12-02",17.85
"2018-12-03",13.85
"2018-12-04",8.5
"2018-12-05",4
"2018-12-06",3.65
"2018-12-07",7
"2018-12-08",4.85
"2018-12-09",6.25
"2018-12-10",3.2
"2018-12-11",4.6
"2018-12-12",5.95
"2018-12-13",7.05
"2018-12-14",15.05
"2018-12-15",13.75
"2018-12-16",11.1
"2018-12-17",11.05
"2018-12-18",8.75
"2018-12-19",9.55
"2018-12-20",16.5
"2018-12-21",13
"2018-12-22",7.5
"2018-12-23",8.3
"2018-12-24",7.15
"2018-12-25",6.7
"2018-12-26",7.1
"2018-12-27",11
"2018-12-28",17.9
"2018-12-29",15.75
"2018-12-30",14.15
"2018-12-31",7.45
"2019-01-01",18.8
"2019-01-02",13.7
"2019-01-03",15.6
"2019-01-04",14.15
"2019-01-05",10.65
"2019-01-06",13.2
"2019-01-07",11.25
"2019-01-08",15.7
"2019-01-09",6.65
"2019-01-10",1.6
"2019-01-11",1.9
"2019-01-12",5.55
"2019-01-13",5.85
"2019-01-14",0.95
"2019-01-15",3.8
"2019-01-16",5.95
"2019-01-17",6
"2019-01-18",9.3
"2019-01-19",12.6
"2019-01-20",5.6
"2019-01-21",-1.75
"2019-01-22",0.35
"2019-01-23",10.4
"2019-01-24",10.35
"2019-01-25",4.3
"2019-01-26",5.15
"2019-01-27",3.6
"2019-01-28",5.45
"2019-01-29",7.4
"2019-01-30",2.85
"2019-01-31",3.05
"2019-02-01",7.7
"2019-02-02",8.9
"2019-02-03",9.65
"2019-02-04",12.45
"2019-02-05",14.3
"2019-02-06",16.95
"2019-02-07",21.05
"2019-02-08",15.75
"2019-02-09",6.05
"2019-02-10",7.6
"2019-02-11",11.75
"2019-02-12",16.3
"2019-02-13",8.05
"2019-02-14",9.25
"2019-02-15",16.5
"2019-02-16",10.7
"2019-02-17",10.8
"2019-02-18",13.75
"2019-02-19",5.75
"2019-02-20",8.8
"2019-02-21",17.25
"2019-02-22",10.45
"2019-02-23",9.95
"2019-02-24",12.9
"2019-02-25",9.1
"2019-02-26",11.05
"2019-02-27",15.45
"2019-02-28",15.4
"2019-03-01",14.65
"2019-03-02",14.05
"2019-03-03",15.75
"2019-03-04",5.65
"2019-03-05",2.55
"2019-03-06",2.5
"2019-03-07",6.25
"2019-03-08",12.55
"2019-03-09",13.9
"2019-03-10",20.2
"2019-03-11",14.6
"2019-03-12",9.15
"2019-03-13",10.35
"2019-03-14",15.55
"2019-03-15",19.15
"2019-03-16",7.9
"2019-03-17",7.15
"2019-03-18",9.85
"2019-03-19",9.1
"2019-03-20",9.3
"2019-03-21",11.6
"2019-03-22",8.95
"2019-03-23",9.15
"2019-03-24",11.45
"2019-03-25",17.7
"2019-03-26",8.6
"2019-03-27",9.55
"2019-03-28",11.6
"2019-03-29",13.55
"2019-03-30",16.9
"2019-03-31",14.45
"2019-04-01",7.9
"2019-04-02",3.55
"2019-04-03",11
"2019-04-04",14.9
"2019-04-05",15.05
"2019-04-06",15.5
"2019-04-07",18.75
"2019-04-08",23.5
"2019-04-09",19.65
"2019-04-10",17.3
"2019-04-11",19.15
"2019-04-12",20.4
"2019-04-13",20.7
"2019-04-14",21.2
"2019-04-15",13.7
"2019-04-16",13.15
"2019-04-17",18.85
"2019-04-18",20.35
"2019-04-19",17.75
"2019-04-20",13.1
"2019-04-21",11.8
"2019-04-22",15.55
"2019-04-23",19.5
"2019-04-24",22.05
"2019-04-25",23.65
"2019-04-26",16.7
"2019-04-27",18.55
"2019-04-28",20.7
"2019-04-29",20.15
"2019-04-30",20.75
"2019-05-01",21.55
"2019-05-02",22.45
"2019-05-03",23.8
"2019-05-04",25.2
"2019-05-05",23.85
"2019-05-06",20.45
"2019-05-07",20.05
"2019-05-08",21.3
"2019-05-09",21.1
"2019-05-10",23.45
"2019-05-11",25.55
"2019-05-12",24.35
"2019-05-13",21.3
"2019-05-14",15.5
"2019-05-15",16.9
"2019-05-16",22.1
"2019-05-17",25.2
"2019-05-18",25.3
"2019-05-19",23.8
"2019-05-20",26.2
"2019-05-21",26.05
"2019-05-22",21.8
"2019-05-23",25.95
"2019-05-24",28
"2019-05-25",28.75
"2019-05-26",28.05
"2019-05-27",28.05
"2019-05-28",28.1
"2019-05-29",30.6
"2019-05-30",29.75
"2019-05-31",25.5
"2019-06-01",22.8
"2019-06-02",24.2
"2019-06-03",24.65
"2019-06-04",22.7
"2019-06-05",24.65
"2019-06-06",25.95
"2019-06-07",25.65
"2019-06-08",24.95
"2019-06-09",25.35
"2019-06-10",26.5
"2019-06-11",23.15
"2019-06-12",21.35
"2019-06-13",21.05
"2019-06-14",19.1
"2019-06-15",21.7
"2019-06-16",25.7
"2019-06-17",26.4
"2019-06-18",26.8
"2019-06-19",27.6
"2019-06-20",27.1
"2019-06-21",25.25
"2019-06-22",25.3
"2019-06-23",24.1
"2019-06-24",28
"2019-06-25",26.8
"2019-06-26",27.5
"2019-06-27",25.8
"2019-06-28",25.3
"2019-06-29",26.85
"2019-06-30",29.6
"2019-07-01",27.4
"2019-07-02",29
"2019-07-03",28.9
"2019-07-04",28.35
"2019-07-05",25.15
"2019-07-06",28.05
"2019-07-07",28.35
"2019-07-08",28.8
"2019-07-09",26.6
"2019-07-10",26.8
"2019-07-11",27.65
"2019-07-12",28.75
"2019-07-13",28
"2019-07-14",28.65
"2019-07-15",28.95
"2019-07-16",28.8
"2019-07-17",29.9
"2019-07-18",29
"2019-07-19",28.65
"2019-07-20",28.6
"2019-07-21",28.95
"2019-07-22",29.4
"2019-07-23",25.8
"2019-07-24",22.3
"2019-07-25",24.75
"2019-07-26",24.05
"2019-07-27",24
"2019-07-28",24.05
"2019-07-29",24.55
"2019-07-30",25.7
"2019-07-31",26.1
"2019-08-01",27.65
"2019-08-02",25.1
"2019-08-03",25.1
"2019-08-04",26.1
"2019-08-05",26.05
"2019-08-06",27.05
"2019-08-07",28.2
"2019-08-08",28.45
"2019-08-09",29.2
"2019-08-10",29.2
"2019-08-11",27.3
"2019-08-12",26.2
"2019-08-13",28.85
"2019-08-14",28.8
"2019-08-15",28.65
"2019-08-16",25.8
"2019-08-17",24.9
"2019-08-18",27.4
"2019-08-19",27.45
"2019-08-20",28.2
"2019-08-21",27.95
"2019-08-22",28.65
"2019-08-23",27.85
"2019-08-24",24.25
"2019-08-25",21.05
"2019-08-26",24.85
"2019-08-27",24.95
"2019-08-28",25.55
"2019-08-29",24.8
"2019-08-30",25.2
"2019-08-31",26
"2019-09-01",26.55
"2019-09-02",25.15
"2019-09-03",26.75
"2019-09-04",24.1
"2019-09-05",22.7
"2019-09-06",25.85
"2019-09-07",27.4
"2019-09-08",27.05
"2019-09-09",25.7
"2019-09-10",26
"2019-09-11",25.55
"2019-09-12",26
"2019-09-13",27.05
"2019-09-14",25.55
"2019-09-15",26.5
"2019-09-16",25.7
"2019-09-17",25.1
"2019-09-18",19.8
"2019-09-19",19.05
"2019-09-20",20.05
"2019-09-21",20.95
"2019-09-22",21.25
"2019-09-23",22.15
"2019-09-24",24.8
"2019-09-25",24.75
"2019-09-26",25.85
"2019-09-27",25.75
"2019-09-28",25.95
"2019-09-29",27.7
"2019-09-30",25.65
"2019-10-01",23.6
"2019-10-02",25.15
"2019-10-03",28.1
"2019-10-04",27.65
"2019-10-05",19.55
"2019-10-06",21.55
"2019-10-07",23.65
"2019-10-08",20.4
"2019-10-09",19.8
"2019-10-10",15.65
"2019-10-11",18.05
"2019-10-12",19.8
"2019-10-13",21.05
"2019-10-14",18.9
"2019-10-15",17.6
"2019-10-16",15.85
"2019-10-17",12.25
"2019-10-18",12.85
"2019-10-19",14.9
"2019-10-20",18.6
"2019-10-21",19.45
"2019-10-22",19.9
"2019-10-23",15.7
"2019-10-24",17.25
"2019-10-25",19.55
"2019-10-26",20.95
"2019-10-27",23.25
"2019-10-28",21.25
"2019-10-29",20.35
"2019-10-30",23.55
"2019-10-31",16.85
"2019-11-01",10.6
"2019-11-02",10.25
"2019-11-03",9.85
"2019-11-04",12.65
"2019-11-05",18.7
"2019-11-06",15.65
"2019-11-07",17.8
"2019-11-08",5.25
"2019-11-09",6.95
"2019-11-10",8.75
"2019-11-11",12.35
"2019-11-12",10.7
"2019-11-13",3.4
"2019-11-14",6.55
"2019-11-15",9.1
"2019-11-16",7.45
"2019-11-17",10.1
"2019-11-18",8.4
"2019-11-19",9.15
"2019-11-20",9.25
"2019-11-21",8.65
"2019-11-22",11.65
"2019-11-23",14.85
"2019-11-24",8.6
"2019-11-25",9.65
"2019-11-26",10.55
"2019-11-27",15.2
"2019-11-28",10.65
"2019-11-29",8.2
"2019-11-30",10.6
"2019-12-01",12.95
"2019-12-02",6.55
"2019-12-03",6.7
"2019-12-04",7.65
"2019-12-05",7.4
"2019-12-06",9.35
"2019-12-07",8.9
"2019-12-08",4.5
"2019-12-09",13.8
"2019-12-10",17.7
"2019-12-11",5.85
"2019-12-12",5.7
"2019-12-13",9.7
"2019-12-14",9.8
"2019-12-15",9.6
"2019-12-16",12.75
"2019-12-17",15.4
"2019-12-18",4.45
"2019-12-19",2.1
"2019-12-20",5.15
"2019-12-21",5.6
"2019-12-22",6.6
"2019-12-23",13.1
"2019-12-24",12.75
"2019-12-25",11.55
"2019-12-26",15.35
"2019-12-27",16.35
"2019-12-28",17.35
"2019-12-29",18.95
"2019-12-30",13.35
"2019-12-31",7.45
"2020-01-01",8.2
"2020-01-02",10.7
"2020-01-03",21.6
"2020-01-04",11.8
"2020-01-05",6.65
"2020-01-06",8.85
"2020-01-07",8.85
"2020-01-08",7.6
"2020-01-09",7.75
"2020-01-10",15.3
"2020-01-11",21.4
"2020-01-12",21.4
"2020-01-13",20.25
"2020-01-14",20.2
"2020-01-15",17.3
"2020-01-16",13.1
"2020-01-17",4.8
"2020-01-18",9.05
"2020-01-19",8.05
"2020-01-20",0.75
"2020-01-21",0.55
"2020-01-22",5.4
"2020-01-23",8
"2020-01-24",14.1
"2020-01-25",9.7
"2020-01-26",7.5
"2020-01-27",9.4
"2020-01-28",6.05
"2020-01-29",7.15
"2020-01-30",6.1
"2020-01-31",6.7
"2020-02-01",5.55
"2020-02-02",9.45
"2020-02-03",15.4
"2020-02-04",16.4
"2020-02-05",19.2
"2020-02-06",18.4
"2020-02-07",6.05
"2020-02-08",4.65
"2020-02-09",5.95
"2020-02-10",11.2
"2020-02-11",19.55
"2020-02-12",15.65
"2020-02-13",15.5
"2020-02-14",5.9
"2020-02-15",4.7
"2020-02-16",8.05
"2020-02-17",11.45
"2020-02-18",12
"2020-02-19",11.5
"2020-02-20",3.4
"2020-02-21",-1.2
"2020-02-22",3.55
"2020-02-23",7.5
"2020-02-24",11.15
"2020-02-25",17.8
"2020-02-26",12.8
"2020-02-27",4.15
"2020-02-28",4.05
"2020-02-29",0.65
"2020-03-01",2.55
"2020-03-02",8.45
"2020-03-03",14
"2020-03-04",9.6
"2020-03-05",5.35
"2020-03-06",6
"2020-03-07",2.2
"2020-03-08",4.3
"2020-03-09",8.45
"2020-03-10",13.7
"2020-03-11",14.55
"2020-03-12",15.75
"2020-03-13",16.9
"2020-03-14",12.9
"2020-03-15",7.05
"2020-03-16",9.9
"2020-03-17",9.65
"2020-03-18",13.55
"2020-03-19",18.7
"2020-03-20",19.6
"2020-03-21",14.5
"2020-03-22",7.6
"2020-03-23",8.7
"2020-03-24",10.1
"2020-03-25",9.75
"2020-03-26",10.2
"2020-03-27",18.25
"2020-03-28",21
"2020-03-29",20
"2020-03-30",16.95
"2020-03-31",10.25
"2020-04-01",6.3
"2020-04-02",7.6
"2020-04-03",8.8
"2020-04-04",10.75
"2020-04-05",11.65
"2020-04-06",17.25
"2020-04-07",19.45
"2020-04-08",19
"2020-04-09",17.35
"2020-04-10",6.2
"2020-04-11",9.9
"2020-04-12",15.6
"2020-04-13",15.3
"2020-04-14",13.8
"2020-04-15",3.7
"2020-04-16",8.15
"2020-04-17",12.05
"2020-04-18",11.85
"2020-04-19",13.55
"2020-04-20",8.5
"2020-04-21",12.6
"2020-04-22",11.85
"2020-04-23",14
"2020-04-24",16.75
"2020-04-25",16.1
"2020-04-26",14.45
"2020-04-27",10.85
"2020-04-28",15.2
"2020-04-29",18.8
"2020-04-30",15.15
"2020-05-01",13
"2020-05-02",15.65
"2020-05-03",21.8
"2020-05-04",20.8
"2020-05-05",17.95
"2020-05-06",14.05
"2020-05-07",11.25
"2020-05-08",13.9
"2020-05-09",9.7
"2020-05-10",13.2
"2020-05-11",12.75
"2020-05-12",11.9
"2020-05-13",14.8
"2020-05-14",17.85
"2020-05-15",18.5
"2020-05-16",20.75
"2020-05-17",21.6
"2020-05-18",21.8
"2020-05-19",18
"2020-05-20",18.45
"2020-05-21",20.45
"2020-05-22",21.55
"2020-05-23",23.2
"2020-05-24",22.85
"2020-05-25",20.15
"2020-05-26",19
"2020-05-27",21.6
"2020-05-28",24.2
"2020-05-29",23.4
"2020-05-30",22.2
"2020-05-31",17.75
"2020-06-01",17.25
"2020-06-02",21
"2020-06-03",22.9
"2020-06-04",22.8
"2020-06-05",23.2
"2020-06-06",24
"2020-06-07",24.2
"2020-06-08",23.25
"2020-06-09",24.05
"2020-06-10",24.7
"2020-06-11",22.95
"2020-06-12",19.4
"2020-06-13",18.5
"2020-06-14",17.7
"2020-06-15",14.8
"2020-06-16",15.6
"2020-06-17",17.7
"2020-06-18",19.7
"2020-06-19",20.6
"2020-06-20",21.3
"2020-06-21",23.85
"2020-06-22",24.8
"2020-06-23",24
"2020-06-24",23.95
"2020-06-25",21.55
"2020-06-26",24.05
"2020-06-27",24.5
"2020-06-28",25.2
"2020-06-29",25
"2020-06-30",26.3
"2020-07-01",25.45
"2020-07-02",25.55
"2020-07-03",27.15
"2020-07-04",27.55
"2020-07-05",26.75
"2020-07-06",26.45
"2020-07-07",24.75
"2020-07-08",26.05
"2020-07-09",26.4
"2020-07-10",26.9
"2020-07-11",27.2
"2020-07-12",28.05
"2020-07-13",26.05
"2020-07-14",27.3
"2020-07-15",27.5
"2020-07-16",26.5
"2020-07-17",27
"2020-07-18",28
"2020-07-19",28.75
"2020-07-20",28.8
"2020-07-21",28.15
"2020-07-22",28.6
"2020-07-23",27.7
"2020-07-24",26.7
"2020-07-25",26.3
"2020-07-26",27.6
"2020-07-27",28.9
"2020-07-28",28.4
"2020-07-29",27.2
"2020-07-30",27.3
"2020-07-31",29.35
"2020-08-01",28.1
"2020-08-02",27.9
"2020-08-03",25.5
"2020-08-04",27
"2020-08-05",26.1
"2020-08-06",26.1
"2020-08-07",25.8
"2020-08-08",26.7
"2020-08-09",27.15
"2020-08-10",26.85
"2020-08-11",26.85
"2020-08-12",27
"2020-08-13",26.3
"2020-08-14",27.05
"2020-08-15",26.8
"2020-08-16",24.25
"2020-08-17",25.35
"2020-08-18",26.25
"2020-08-19",25.05
"2020-08-20",24.8
"2020-08-21",25.05
"2020-08-22",26.3
"2020-08-23",25.15
"2020-08-24",26.05
"2020-08-25",26.45
"2020-08-26",26.9
"2020-08-27",28.4
"2020-08-28",28.95
"2020-08-29",27.3
"2020-08-30",27.25
"2020-08-31",27.25
"2020-09-01",27.8
"2020-09-02",29.8
"2020-09-03",29.5
"2020-09-04",28.95
"2020-09-05",26.6
"2020-09-06",23.7
"2020-09-07",23.55
"2020-09-08",23.1
"2020-09-09",26.7
"2020-09-10",27.05
"2020-09-11",26.65
"2020-09-12",22.9
"2020-09-13",25.35
"2020-09-14",25.75
"2020-09-15",22.6
"2020-09-16",23.75
"2020-09-17",23.85
"2020-09-18",21.1
"2020-09-19",15.95
"2020-09-20",17.55
"2020-09-21",15.85
"2020-09-22",15.1
"2020-09-23",17.95
"2020-09-24",21.95
"2020-09-25",22.75
"2020-09-26",23.6
"2020-09-27",22.25
"2020-09-28",23.5
"2020-09-29",21.75
"2020-09-30",17.25
"2020-10-01",20.2
"2020-10-02",17.55
"2020-10-03",17.55
"2020-10-04",15.1
"2020-10-05",18.05
"2020-10-06",19.9
"2020-10-07",21.6
"2020-10-08",23.75
"2020-10-09",22.2
"2020-10-10",24.45
"2020-10-11",24.55
"2020-10-12",24.15
"2020-10-13",22.8
"2020-10-14",18.9
"2020-10-15",21
"2020-10-16",18.4
"2020-10-17",14.45
"2020-10-18",18.15
"2020-10-19",20.9
"2020-10-20",22.15
"2020-10-21",23.2
"2020-10-22",21.5
"2020-10-23",21.3
"2020-10-24",22.7
"2020-10-25",17.95
"2020-10-26",18.35
"2020-10-27",19.8
"2020-10-28",21.9
"2020-10-29",21.4
"2020-10-30",15.95
"2020-10-31",15.2
"2020-11-01",15
"2020-11-02",6.35
"2020-11-03",10.3
"2020-11-04",12.95
"2020-11-05",19.2
"2020-11-06",18.75
"2020-11-07",20.4
"2020-11-08",21.75
"2020-11-09",20.7
"2020-11-10",22.4
"2020-11-11",23.6
"2020-11-12",21.45
"2020-11-13",15.45
"2020-11-14",17.3
"2020-11-15",16.55
"2020-11-16",11.6
"2020-11-17",11.45
"2020-11-18",6.05
"2020-11-19",9.2
"2020-11-20",15.25
"2020-11-21",15.5
"2020-11-22",18.15
"2020-11-23",11.1
"2020-11-24",8.75
"2020-11-25",13.8
"2020-11-26",20.05
"2020-11-27",16.5
"2020-11-28",11.95
"2020-11-29",14.4
"2020-11-30",13.2
"2020-12-01",4.85
"2020-12-02",4.3
"2020-12-03",6.6
"2020-12-04",14.3
"2020-12-05",7.8
"2020-12-06",7.25
"2020-12-07",5.3
"2020-12-08",2.75
"2020-12-09",5.8
"2020-12-10",9.1
"2020-12-11",13.5
"2020-12-12",16.15
"2020-12-13",17.6
"2020-12-14",11.35
"2020-12-15",5.95
"2020-12-16",8.05
"2020-12-17",5.65
"2020-12-18",4.6
"2020-12-19",5.65
"2020-12-20",9.4
"2020-12-21",8.35
"2020-12-22",8.3
"2020-12-23",8.3
"2020-12-24",12.3
"2020-12-25",0.4
"2020-12-26",1.35
"2020-12-27",4.85
"2020-12-28",9.75
"2020-12-29",8.95
"2020-12-30",8.9
"2020-12-31",18.8
"2021-01-01",16.35
"2021-01-02",18.3
"2021-01-03",14.25
"2021-01-04",5.8
"2021-01-05",4.75
"2021-01-06",4.8
"2021-01-07",5.8
"2021-01-08",6.65
"2021-01-09",4.5
"2021-01-10",5.2
"2021-01-11",5.55
"2021-01-12",5.3
"2021-01-13",8.35
"2021-01-14",7.65
"2021-01-15",8.75
"2021-01-16",4.3
"2021-01-17",5.1
"2021-01-18",5.8
"2021-01-19",6.8
"2021-01-20",8.7
"2021-01-21",9.05
"2021-01-22",7.35
"2021-01-23",5.4
"2021-01-24",6.1
"2021-01-25",11.2
"2021-01-26",16.75
"2021-01-27",8.1
"2021-01-28",2.55
"2021-01-29",1.9
"2021-01-30",3.75
"2021-01-31",9.75
"2021-02-01",3.85
"2021-02-02",4.3
"2021-02-03",4.25
"2021-02-04",4.95
"2021-02-05",10.55
"2021-02-06",7.7
"2021-02-07",4.85
"2021-02-08",7.95
"2021-02-09",13.65
"2021-02-10",13.1
"2021-02-11",11.2
"2021-02-12",4.6
"2021-02-13",4.65
"2021-02-14",4.6
"2021-02-15",12.35
"2021-02-16",11.95
"2021-02-17",6.95
"2021-02-18",4.35
"2021-02-19",1.9
"2021-02-20",4.3
"2021-02-21",5.05
"2021-02-22",12.65
"2021-02-23",11.2
"2021-02-24",20.05
"2021-02-25",18.4
"2021-02-26",8.4
"2021-02-27",6
"2021-02-28",10.65
"2021-03-01",12.15
"2021-03-02",8.35
"2021-03-03",9.75
"2021-03-04",12.25
"2021-03-05",9.3
"2021-03-06",5.25
"2021-03-07",6.1
"2021-03-08",7.55
"2021-03-09",11.5
"2021-03-10",14.2
"2021-03-11",15.8
"2021-03-12",18.4
"2021-03-13",16.4
"2021-03-14",18.75
"2021-03-15",11.8
"2021-03-16",8.1
"2021-03-17",12.45
"2021-03-18",18.1
"2021-03-19",9.25
"2021-03-20",8.25
"2021-03-21",13.95
"2021-03-22",16.7
"2021-03-23",17.8
"2021-03-24",20.15
"2021-03-25",23
"2021-03-26",21.25
"2021-03-27",24.35
"2021-03-28",19.7
"2021-03-29",12.2
"2021-03-30",17.5
"2021-03-31",19.2
"2021-04-01",8.3
"2021-04-02",4.1
"2021-04-03",7.3
"2021-04-04",13.5
"2021-04-05",16.15
"2021-04-06",18.6
"2021-04-07",20.75
"2021-04-08",21.85
"2021-04-09",21.95
"2021-04-10",21.05
"2021-04-11",19.5
"2021-04-12",18.45
"2021-04-13",17.2
"2021-04-14",20.05
"2021-04-15",15.85
"2021-04-16",15.25
"2021-04-17",17.2
"2021-04-18",17.85
"2021-04-19",15.35
"2021-04-20",16.2
"2021-04-21",15.3
"2021-04-22",8.2
"2021-04-23",13.2
"2021-04-24",16.6
