,"(mm) Precipitation (gridMET) at -79.2103E,35.1464N, 2015-01-01 to 2026-03-20"
30/11/2018,2.9
1/12/2018,23
2/12/2018,0
3/12/2018,0
4/12/2018,0
5/12/2018,0
6/12/2018,0
7/12/2018,0
8/12/2018,14.3
9/12/2018,36.7
10/12/2018,3.2
11/12/2018,0
12/12/2018,0
13/12/2018,1.5
14/12/2018,31.9
15/12/2018,2
16/12/2018,0
17/12/2018,0
18/12/2018,0
19/12/2018,0
20/12/2018,22.3
21/12/2018,1.8
22/12/2018,0
23/12/2018,0
24/12/2018,0
25/12/2018,0
26/12/2018,0
27/12/2018,2.1
28/12/2018,25.2
29/12/2018,2.9
30/12/2018,0.4
31/12/2018,3.4
1/01/2019,0
2/01/2019,7.2
3/01/2019,3.9
4/01/2019,21.6
5/01/2019,0
6/01/2019,0
7/01/2019,0
8/01/2019,0
9/01/2019,0
10/01/2019,0
11/01/2019,0
12/01/2019,16.3
13/01/2019,3.1
14/01/2019,0
15/01/2019,0
16/01/2019,0
17/01/2019,3.2
18/01/2019,0
19/01/2019,18.2
20/01/2019,0
21/01/2019,0
22/01/2019,0
23/01/2019,15.8
24/01/2019,16.7
25/01/2019,0
26/01/2019,0
27/01/2019,0
28/01/2019,0
29/01/2019,7.6
30/01/2019,0
31/01/2019,0
1/02/2019,0
2/02/2019,0
3/02/2019,0
4/02/2019,0
5/02/2019,0
6/02/2019,0
7/02/2019,0
8/02/2019,0
9/02/2019,0
10/02/2019,0
11/02/2019,6.2
12/02/2019,4.9
13/02/2019,0
14/02/2019,0
15/02/2019,9.5
16/02/2019,9.2
17/02/2019,9.9
18/02/2019,0
19/02/2019,8.2
20/02/2019,7.1
21/02/2019,20.4
22/02/2019,6.9
23/02/2019,2.8
24/02/2019,0.3
25/02/2019,0
26/02/2019,0
27/02/2019,0
28/02/2019,1.8
1/03/2019,14.3
2/03/2019,0
3/03/2019,21.8
4/03/2019,0
5/03/2019,0
6/03/2019,0
7/03/2019,0
8/03/2019,10.7
9/03/2019,0
10/03/2019,0.3
11/03/2019,0
12/03/2019,0
13/03/2019,0
14/03/2019,0
15/03/2019,1.8
16/03/2019,0
17/03/2019,0
18/03/2019,0
19/03/2019,0
20/03/2019,9.6
21/03/2019,0.7
22/03/2019,0
23/03/2019,0
24/03/2019,0
25/03/2019,8.3
26/03/2019,0
27/03/2019,0
28/03/2019,0
29/03/2019,0
30/03/2019,0
31/03/2019,0
1/04/2019,1.1
2/04/2019,25.1
3/04/2019,0
4/04/2019,1.2
5/04/2019,34.2
6/04/2019,0
7/04/2019,0
8/04/2019,25.8
9/04/2019,0.3
10/04/2019,0
11/04/2019,0
12/04/2019,19.9
13/04/2019,1.3
14/04/2019,12.2
15/04/2019,0
16/04/2019,0
17/04/2019,0
18/04/2019,0
19/04/2019,24.2
20/04/2019,0
21/04/2019,0
22/04/2019,0
23/04/2019,0
24/04/2019,0
25/04/2019,0
26/04/2019,0.3
27/04/2019,0
28/04/2019,0
29/04/2019,0
30/04/2019,0
1/05/2019,0
2/05/2019,0
3/05/2019,0.7
4/05/2019,25.1
5/05/2019,0
6/05/2019,0
7/05/2019,0
8/05/2019,0
9/05/2019,0
10/05/2019,0.6
11/05/2019,22.6
12/05/2019,0.4
13/05/2019,0
14/05/2019,0
15/05/2019,0
16/05/2019,0
17/05/2019,0
18/05/2019,4.1
19/05/2019,0
20/05/2019,1.3
21/05/2019,0
22/05/2019,0
23/05/2019,0
24/05/2019,0
25/05/2019,0
26/05/2019,0
27/05/2019,0
28/05/2019,0
29/05/2019,0
30/05/2019,0
31/05/2019,0
1/06/2019,0
2/06/2019,0
3/06/2019,0
4/06/2019,0
5/06/2019,13.7
6/06/2019,0
7/06/2019,1.8
8/06/2019,45.7
9/06/2019,11.4
10/06/2019,44.3
11/06/2019,0
12/06/2019,9
13/06/2019,0
14/06/2019,0
15/06/2019,0
16/06/2019,0
17/06/2019,1.2
18/06/2019,1.1
19/06/2019,0
20/06/2019,0
21/06/2019,0
22/06/2019,0
23/06/2019,0
24/06/2019,0
25/06/2019,0
26/06/2019,0
27/06/2019,0
28/06/2019,0
29/06/2019,0
30/06/2019,0
1/07/2019,0
2/07/2019,0
3/07/2019,0
4/07/2019,11.9
5/07/2019,41.2
6/07/2019,9.7
7/07/2019,15
8/07/2019,33.3
9/07/2019,0
10/07/2019,11.6
11/07/2019,11.6
12/07/2019,1.6
13/07/2019,0
14/07/2019,0
15/07/2019,0
16/07/2019,0
17/07/2019,9.5
18/07/2019,2.6
19/07/2019,0.8
20/07/2019,3.8
21/07/2019,0
22/07/2019,9.7
23/07/2019,55.2
24/07/2019,0
25/07/2019,0
26/07/2019,0
27/07/2019,0
28/07/2019,0
29/07/2019,0
30/07/2019,0
31/07/2019,0
1/08/2019,21.4
2/08/2019,14
3/08/2019,0
4/08/2019,3.8
5/08/2019,13.9
6/08/2019,0
7/08/2019,0.9
8/08/2019,0
9/08/2019,0
10/08/2019,1.1
11/08/2019,0
12/08/2019,0
13/08/2019,13.8
14/08/2019,0.9
15/08/2019,0
16/08/2019,5.4
17/08/2019,0
18/08/2019,0
19/08/2019,6.1
20/08/2019,4
21/08/2019,14.6
22/08/2019,0
23/08/2019,18
24/08/2019,4.6
25/08/2019,0
26/08/2019,0
27/08/2019,0
28/08/2019,0
29/08/2019,0
30/08/2019,0
31/08/2019,0
1/09/2019,0
2/09/2019,0
3/09/2019,0
4/09/2019,1
5/09/2019,46.9
6/09/2019,0
7/09/2019,0
8/09/2019,0
9/09/2019,0
10/09/2019,0
11/09/2019,0
12/09/2019,0
13/09/2019,0
14/09/2019,0
15/09/2019,0
16/09/2019,0
17/09/2019,0
18/09/2019,0
19/09/2019,0
20/09/2019,0
21/09/2019,0
22/09/2019,0
23/09/2019,0
24/09/2019,0
25/09/2019,0
26/09/2019,0
27/09/2019,0.9
28/09/2019,0
29/09/2019,0
30/09/2019,0
1/10/2019,0
2/10/2019,0
3/10/2019,0
4/10/2019,0
5/10/2019,0
6/10/2019,0
7/10/2019,0
8/10/2019,0.3
9/10/2019,0
10/10/2019,0
11/10/2019,0
12/10/2019,0
13/10/2019,29.5
14/10/2019,0
15/10/2019,3.2
16/10/2019,14.9
17/10/2019,0
18/10/2019,0
19/10/2019,35.2
20/10/2019,1.4
21/10/2019,0
22/10/2019,11.5
23/10/2019,0
24/10/2019,0
25/10/2019,0
26/10/2019,0.9
27/10/2019,1.2
28/10/2019,0
29/10/2019,2.5
30/10/2019,1.2
31/10/2019,19.7
1/11/2019,0
2/11/2019,0
3/11/2019,0
4/11/2019,0
5/11/2019,0
6/11/2019,0
7/11/2019,12.3
8/11/2019,0
9/11/2019,0
10/11/2019,0
11/11/2019,0
12/11/2019,22.1
13/11/2019,0
14/11/2019,24.8
15/11/2019,8.8
16/11/2019,0.3
17/11/2019,0
18/11/2019,10.9
19/11/2019,0
20/11/2019,0
21/11/2019,0
22/11/2019,0
23/11/2019,16
24/11/2019,0
25/11/2019,0
26/11/2019,0
27/11/2019,0
28/11/2019,0
29/11/2019,0
30/11/2019,12.9
1/12/2019,7.6
2/12/2019,0
3/12/2019,0
4/12/2019,0
5/12/2019,0
6/12/2019,0.3
7/12/2019,0
8/12/2019,0
9/12/2019,0
10/12/2019,9.2
11/12/2019,0
12/12/2019,0
13/12/2019,44.9
14/12/2019,0.3
15/12/2019,0
16/12/2019,0
17/12/2019,13.8
18/12/2019,0
19/12/2019,0
20/12/2019,0
21/12/2019,0
22/12/2019,11.3
23/12/2019,8.7
24/12/2019,0
25/12/2019,0
26/12/2019,0
27/12/2019,0
28/12/2019,0
29/12/2019,4.7
30/12/2019,0
31/12/2019,0
1/01/2020,0
2/01/2020,2.4
3/01/2020,28
4/01/2020,2.4
5/01/2020,0
6/01/2020,0
7/01/2020,0.4
8/01/2020,0
9/01/2020,0
10/01/2020,0
11/01/2020,17.1
12/01/2020,15.2
13/01/2020,19.6
14/01/2020,0.8
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,1.2
19/01/2020,0
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,21.1
25/01/2020,0
26/01/2020,0
27/01/2020,2.2
28/01/2020,0
29/01/2020,0
30/01/2020,0
31/01/2020,21.5
1/02/2020,0
2/02/2020,0
3/02/2020,0
4/02/2020,0
5/02/2020,16.6
6/02/2020,75.3
7/02/2020,0
8/02/2020,0
9/02/2020,0
10/02/2020,1.1
11/02/2020,0.3
12/02/2020,0
13/02/2020,7.9
14/02/2020,0
15/02/2020,0
16/02/2020,3
17/02/2020,0
18/02/2020,6
19/02/2020,1.1
20/02/2020,10.7
21/02/2020,0
22/02/2020,0
23/02/2020,0
24/02/2020,8.2
25/02/2020,0
26/02/2020,0
27/02/2020,0
28/02/2020,0
29/02/2020,0
1/03/2020,0
2/03/2020,0
3/03/2020,5
4/03/2020,0
5/03/2020,5.5
6/03/2020,0.6
7/03/2020,0
8/03/2020,0
9/03/2020,0
10/03/2020,0
11/03/2020,0.3
12/03/2020,0
13/03/2020,0
14/03/2020,1.3
15/03/2020,0
16/03/2020,4.8
17/03/2020,1.6
18/03/2020,1.2
19/03/2020,0
20/03/2020,0
21/03/2020,2.1
22/03/2020,2.8
23/03/2020,0
24/03/2020,27.2
25/03/2020,0
26/03/2020,0
27/03/2020,0
28/03/2020,0
29/03/2020,0
30/03/2020,0
31/03/2020,5.7
1/04/2020,0
2/04/2020,0
3/04/2020,0
4/04/2020,0
5/04/2020,0
6/04/2020,0
7/04/2020,0
8/04/2020,19.9
9/04/2020,0
10/04/2020,0
11/04/2020,0
12/04/2020,6.8
13/04/2020,2.1
14/04/2020,2.4
15/04/2020,0
16/04/2020,0
17/04/2020,0
18/04/2020,2.6
19/04/2020,16.7
20/04/2020,9.1
21/04/2020,0
22/04/2020,0
23/04/2020,2.6
24/04/2020,0
25/04/2020,1.2
26/04/2020,0
27/04/2020,0
28/04/2020,0
29/04/2020,27
30/04/2020,14.8
1/05/2020,0
2/05/2020,0
3/05/2020,0
4/05/2020,1.2
5/05/2020,13.2
6/05/2020,2.8
7/05/2020,0
8/05/2020,1.1
9/05/2020,0
10/05/2020,0
11/05/2020,0
12/05/2020,0
13/05/2020,0
14/05/2020,0
15/05/2020,0
16/05/2020,0
17/05/2020,0
18/05/2020,12
19/05/2020,9.8
20/05/2020,48.6
21/05/2020,31.2
22/05/2020,18.6
23/05/2020,0
24/05/2020,3.9
25/05/2020,0
26/05/2020,1.4
27/05/2020,21.8
28/05/2020,48.9
29/05/2020,18.9
30/05/2020,0
31/05/2020,0
1/06/2020,0
2/06/2020,0
3/06/2020,0
4/06/2020,1.2
5/06/2020,0
6/06/2020,0
7/06/2020,0
8/06/2020,0.4
9/06/2020,0.7
10/06/2020,0.9
11/06/2020,7.5
12/06/2020,0
13/06/2020,0
14/06/2020,17.2
15/06/2020,31
16/06/2020,2.6
17/06/2020,0
18/06/2020,0
19/06/2020,90.9
20/06/2020,11.8
21/06/2020,1
22/06/2020,0
23/06/2020,0
24/06/2020,0.3
25/06/2020,3
26/06/2020,0
27/06/2020,0
28/06/2020,0.9
29/06/2020,0
30/06/2020,0
1/07/2020,0.8
2/07/2020,0
3/07/2020,0
4/07/2020,18
5/07/2020,0.6
6/07/2020,0
7/07/2020,27.2
8/07/2020,2.6
9/07/2020,7.3
10/07/2020,11.5
11/07/2020,0
12/07/2020,5.6
13/07/2020,0
14/07/2020,0
15/07/2020,0
16/07/2020,0
17/07/2020,1.2
18/07/2020,26.1
19/07/2020,0
20/07/2020,6.8
21/07/2020,0
22/07/2020,0
23/07/2020,40
24/07/2020,11.7
25/07/2020,8.2
26/07/2020,0
27/07/2020,0
28/07/2020,20.1
29/07/2020,8.5
30/07/2020,0
31/07/2020,0
1/08/2020,4.3
2/08/2020,0
3/08/2020,29.5
4/08/2020,6.4
5/08/2020,0
6/08/2020,0
7/08/2020,6.5
8/08/2020,60.8
9/08/2020,11.6
10/08/2020,6.5
11/08/2020,0
12/08/2020,0
13/08/2020,0
14/08/2020,18.4
15/08/2020,45.3
16/08/2020,0
17/08/2020,1.8
18/08/2020,0.3
19/08/2020,11
20/08/2020,0
21/08/2020,14.2
22/08/2020,0
23/08/2020,0
24/08/2020,1.2
25/08/2020,0.5
26/08/2020,0
27/08/2020,0
28/08/2020,0
29/08/2020,0
30/08/2020,0
31/08/2020,31
1/09/2020,0
2/09/2020,0
3/09/2020,0
4/09/2020,0
5/09/2020,0
6/09/2020,0
7/09/2020,0
8/09/2020,2.6
9/09/2020,0.7
10/09/2020,0
11/09/2020,2.1
12/09/2020,0
13/09/2020,0
14/09/2020,4.1
15/09/2020,0
16/09/2020,2.5
17/09/2020,44
18/09/2020,2.1
19/09/2020,0
20/09/2020,0
21/09/2020,0
22/09/2020,0
23/09/2020,0
24/09/2020,7.2
25/09/2020,109.3
26/09/2020,0
27/09/2020,1
28/09/2020,2
29/09/2020,20.5
30/09/2020,0
1/10/2020,0
2/10/2020,0
3/10/2020,0
4/10/2020,0
5/10/2020,0
6/10/2020,0
7/10/2020,0
8/10/2020,0
9/10/2020,1.9
10/10/2020,14.1
11/10/2020,22.6
12/10/2020,0
13/10/2020,0
14/10/2020,0
15/10/2020,3.8
16/10/2020,23.1
17/10/2020,0
18/10/2020,0
19/10/2020,0
20/10/2020,0
21/10/2020,0
22/10/2020,0
23/10/2020,0
24/10/2020,0
25/10/2020,9.5
26/10/2020,0
27/10/2020,0
28/10/2020,0
29/10/2020,7.6
30/10/2020,0
31/10/2020,0
1/11/2020,9.6
2/11/2020,0
3/11/2020,0
4/11/2020,0
5/11/2020,0
6/11/2020,0
7/11/2020,0
8/11/2020,0
9/11/2020,0.8
10/11/2020,0.3
11/11/2020,56.9
12/11/2020,74.2
13/11/2020,0
14/11/2020,0
15/11/2020,0
16/11/2020,0
17/11/2020,0
18/11/2020,0
19/11/2020,0
20/11/2020,0
21/11/2020,0
22/11/2020,0.8
23/11/2020,0
24/11/2020,0
25/11/2020,0
26/11/2020,0
27/11/2020,0
28/11/2020,1.7
29/11/2020,27.1
30/11/2020,2.5
1/12/2020,0
2/12/2020,0
3/12/2020,0
4/12/2020,5.5
5/12/2020,0
6/12/2020,6.5
7/12/2020,2.2
8/12/2020,0
9/12/2020,0
10/12/2020,0
11/12/2020,0
12/12/2020,0
13/12/2020,2.2
14/12/2020,11.7
15/12/2020,1.3
16/12/2020,11.1
17/12/2020,0
18/12/2020,0
19/12/2020,3.9
20/12/2020,11.6
21/12/2020,0
22/12/2020,0
23/12/2020,2
24/12/2020,40.6
25/12/2020,0
26/12/2020,0
27/12/2020,0
28/12/2020,0
29/12/2020,0
30/12/2020,1.2
31/12/2020,23.9
1/01/2021,16
2/01/2021,20.9
3/01/2021,0
4/01/2021,0
5/01/2021,0.8
6/01/2021,0
7/01/2021,11.1
8/01/2021,13.5
9/01/2021,0
10/01/2021,0
11/01/2021,8.3
12/01/2021,0.6
13/01/2021,0
14/01/2021,0
15/01/2021,8.5
16/01/2021,0
17/01/2021,0
18/01/2021,0
19/01/2021,0
20/01/2021,0
21/01/2021,0
22/01/2021,0
23/01/2021,0
24/01/2021,3.5
25/01/2021,36.8
26/01/2021,2.9
27/01/2021,17.1
28/01/2021,0
29/01/2021,0
30/01/2021,1.3
31/01/2021,24.4
1/02/2021,0
2/02/2021,0
3/02/2021,0
4/02/2021,4.1
5/02/2021,2.4
6/02/2021,6.1
7/02/2021,1.7
8/02/2021,0
9/02/2021,0
10/02/2021,0
11/02/2021,23.3
12/02/2021,7.6
13/02/2021,18.9
14/02/2021,20.3
15/02/2021,20.5
16/02/2021,0
17/02/2021,13.6
18/02/2021,34
19/02/2021,0.8
20/02/2021,0
21/02/2021,0
22/02/2021,0
23/02/2021,0
24/02/2021,0
25/02/2021,0
26/02/2021,1.5
27/02/2021,8.5
28/02/2021,0
1/03/2021,0
2/03/2021,0.5
3/03/2021,0
4/03/2021,0
5/03/2021,0
6/03/2021,0
7/03/2021,0
8/03/2021,0
9/03/2021,0
10/03/2021,0
11/03/2021,0
12/03/2021,0
13/03/2021,0
14/03/2021,0
15/03/2021,10.3
16/03/2021,30.5
17/03/2021,0.4
18/03/2021,2.4
19/03/2021,0.7
20/03/2021,0
21/03/2021,0
22/03/2021,0
23/03/2021,0
24/03/2021,0
25/03/2021,0.9
26/03/2021,0
27/03/2021,19.9
28/03/2021,2.8
29/03/2021,0
30/03/2021,0
31/03/2021,5.3
1/04/2021,0
2/04/2021,0
3/04/2021,0
4/04/2021,0
5/04/2021,0
6/04/2021,0
7/04/2021,0
8/04/2021,0
9/04/2021,1.9
10/04/2021,2.3
11/04/2021,0
12/04/2021,0
13/04/2021,0
14/04/2021,0
15/04/2021,0
16/04/2021,0
17/04/2021,0
18/04/2021,0
19/04/2021,0
20/04/2021,0
21/04/2021,0
22/04/2021,0
23/04/2021,0
24/04/2021,5.7
25/04/2021,0
26/04/2021,0
27/04/2021,0
28/04/2021,0
29/04/2021,0
30/04/2021,0
1/05/2021,0
2/05/2021,0
3/05/2021,0.6
4/05/2021,14.1
5/05/2021,0
6/05/2021,17.1
7/05/2021,4.9
8/05/2021,0
9/05/2021,0
10/05/2021,1.2
11/05/2021,0.9
12/05/2021,5.7
13/05/2021,0
14/05/2021,0
15/05/2021,0
16/05/2021,0
17/05/2021,0
18/05/2021,0
19/05/2021,0
20/05/2021,0
21/05/2021,0
22/05/2021,0
23/05/2021,0
24/05/2021,15.1
25/05/2021,0
26/05/2021,0
27/05/2021,0
28/05/2021,2.2
29/05/2021,5.5
30/05/2021,0
31/05/2021,0
1/06/2021,0
2/06/2021,13.7
3/06/2021,7
4/06/2021,0
5/06/2021,5.6
6/06/2021,0
7/06/2021,0.3
8/06/2021,0
9/06/2021,0
10/06/2021,8.4
11/06/2021,6.6
12/06/2021,1.2
13/06/2021,0
14/06/2021,0
15/06/2021,0
16/06/2021,0
17/06/2021,0
18/06/2021,0
19/06/2021,14.5
20/06/2021,35.3
21/06/2021,0
22/06/2021,6.4
23/06/2021,0
24/06/2021,0
25/06/2021,0.6
26/06/2021,1.2
27/06/2021,0
28/06/2021,0
29/06/2021,0
30/06/2021,0.8
1/07/2021,20
2/07/2021,12.7
3/07/2021,0
4/07/2021,0
5/07/2021,0
6/07/2021,0
7/07/2021,14.3
8/07/2021,82.6
9/07/2021,0
10/07/2021,0
11/07/2021,10.8
12/07/2021,4.3
13/07/2021,0
14/07/2021,0
15/07/2021,15.4
16/07/2021,0
17/07/2021,0.6
18/07/2021,17.6
19/07/2021,6.5
20/07/2021,0
21/07/2021,0
22/07/2021,0
23/07/2021,0
24/07/2021,0
25/07/2021,0
26/07/2021,0.6
27/07/2021,0.7
28/07/2021,19.1
29/07/2021,0
30/07/2021,0
31/07/2021,0
1/08/2021,3.4
2/08/2021,0
3/08/2021,5.3
4/08/2021,0
5/08/2021,0
6/08/2021,3
7/08/2021,0.4
8/08/2021,15.7
9/08/2021,0
10/08/2021,7.5
11/08/2021,0.6
12/08/2021,0
13/08/2021,1
14/08/2021,0.5
15/08/2021,16.7
16/08/2021,2.5
17/08/2021,11
18/08/2021,1.5
19/08/2021,16.6
20/08/2021,6
21/08/2021,0
22/08/2021,0.7
23/08/2021,0.6
24/08/2021,0
25/08/2021,0.6
26/08/2021,0
27/08/2021,0
28/08/2021,0
29/08/2021,0
30/08/2021,0
31/08/2021,0
1/09/2021,0
2/09/2021,0
3/09/2021,0
4/09/2021,0
5/09/2021,0
6/09/2021,0
7/09/2021,0
8/09/2021,0
9/09/2021,13.1
10/09/2021,0
11/09/2021,0
12/09/2021,0
13/09/2021,0
14/09/2021,0
15/09/2021,0
16/09/2021,0
17/09/2021,0
18/09/2021,0.5
19/09/2021,0
20/09/2021,0
21/09/2021,38.7
22/09/2021,21.3
23/09/2021,0
24/09/2021,0
25/09/2021,0
26/09/2021,0
27/09/2021,0
28/09/2021,0
29/09/2021,0
30/09/2021,0
1/10/2021,0
2/10/2021,0
3/10/2021,0
4/10/2021,0.9
5/10/2021,0
6/10/2021,0
7/10/2021,0.6
8/10/2021,43.4
9/10/2021,1.4
10/10/2021,0
11/10/2021,0
12/10/2021,0
13/10/2021,0
14/10/2021,0
15/10/2021,0
16/10/2021,0
17/10/2021,0
18/10/2021,0
19/10/2021,0
20/10/2021,0
21/10/2021,0
22/10/2021,0
23/10/2021,0
24/10/2021,0
25/10/2021,0
26/10/2021,0
27/10/2021,0
28/10/2021,14.3
29/10/2021,0
30/10/2021,0
31/10/2021,0
1/11/2021,0
2/11/2021,0
3/11/2021,0.4
4/11/2021,3.4
5/11/2021,0
6/11/2021,0.7
7/11/2021,0
8/11/2021,0
9/11/2021,0
10/11/2021,0
11/11/2021,0.8
12/11/2021,0
13/11/2021,0
14/11/2021,0
15/11/2021,0
16/11/2021,0
17/11/2021,0
18/11/2021,0
19/11/2021,0
20/11/2021,0
21/11/2021,0.5
22/11/2021,11.2
23/11/2021,0
24/11/2021,0
25/11/2021,3
26/11/2021,0
27/11/2021,0
28/11/2021,0
29/11/2021,0
30/11/2021,0
1/12/2021,0
2/12/2021,0
3/12/2021,0
4/12/2021,0
5/12/2021,0
6/12/2021,0
7/12/2021,22.9
8/12/2021,6.4
9/12/2021,0
10/12/2021,0
11/12/2021,4.1
12/12/2021,0
13/12/2021,0
14/12/2021,0
15/12/2021,0
16/12/2021,0
17/12/2021,0
18/12/2021,4.1
19/12/2021,15.9
20/12/2021,0
21/12/2021,13.1
22/12/2021,0
23/12/2021,0
24/12/2021,0
25/12/2021,0
26/12/2021,0
27/12/2021,0
28/12/2021,0
29/12/2021,4.2
30/12/2021,0.7
31/12/2021,20.9
1/01/2022,2.4
2/01/2022,51.5
3/01/2022,2.3
4/01/2022,0.9
5/01/2022,0.9
6/01/2022,0
7/01/2022,0
8/01/2022,0
9/01/2022,13.4
10/01/2022,0
11/01/2022,0
12/01/2022,0
13/01/2022,0
14/01/2022,0
15/01/2022,4.6
16/01/2022,40.4
17/01/2022,0
18/01/2022,0
19/01/2022,0
20/01/2022,16.9
21/01/2022,11.5
22/01/2022,0
23/01/2022,0
24/01/2022,0
25/01/2022,0
26/01/2022,0
27/01/2022,0
28/01/2022,1.1
29/01/2022,0
30/01/2022,0
31/01/2022,0
1/02/2022,0
2/02/2022,0
3/02/2022,1.7
4/02/2022,5.4
5/02/2022,0
6/02/2022,1.5
7/02/2022,15.2
8/02/2022,0
9/02/2022,0
10/02/2022,0
11/02/2022,0
12/02/2022,0
13/02/2022,0
14/02/2022,0
15/02/2022,0
16/02/2022,0
17/02/2022,11.5
18/02/2022,0
19/02/2022,0
20/02/2022,0
21/02/2022,0
22/02/2022,0
23/02/2022,0
24/02/2022,0
25/02/2022,0
26/02/2022,2.3
27/02/2022,8.8
28/02/2022,0
1/03/2022,0
2/03/2022,0
3/03/2022,0
4/03/2022,0
5/03/2022,0
6/03/2022,0
7/03/2022,5.3
8/03/2022,7.1
9/03/2022,5.5
10/03/2022,0
11/03/2022,16.3
12/03/2022,10.4
13/03/2022,0
14/03/2022,0
15/03/2022,0
16/03/2022,54
17/03/2022,0
18/03/2022,0
19/03/2022,0
20/03/2022,0
21/03/2022,0
22/03/2022,0
23/03/2022,8.8
24/03/2022,9.7
25/03/2022,0
26/03/2022,0
27/03/2022,0
28/03/2022,0
29/03/2022,0
30/03/2022,0
31/03/2022,17.7
1/04/2022,0
2/04/2022,0
3/04/2022,0
4/04/2022,0
5/04/2022,41.2
6/04/2022,5.5
7/04/2022,2
8/04/2022,0
9/04/2022,0
10/04/2022,0
11/04/2022,0
12/04/2022,0
13/04/2022,0
14/04/2022,0
15/04/2022,0
16/04/2022,0
17/04/2022,10
18/04/2022,33.8
19/04/2022,0
20/04/2022,0
21/04/2022,0
22/04/2022,0
23/04/2022,0
24/04/2022,0
25/04/2022,0
26/04/2022,13.1
27/04/2022,0
28/04/2022,0
29/04/2022,0
30/04/2022,0
1/05/2022,5.8
2/05/2022,0
3/05/2022,1.2
4/05/2022,3.4
5/05/2022,0
6/05/2022,7.9
7/05/2022,9.5
8/05/2022,0
9/05/2022,0
10/05/2022,0
11/05/2022,0
12/05/2022,0
13/05/2022,17
14/05/2022,11.5
15/05/2022,0
16/05/2022,1.9
17/05/2022,0
18/05/2022,0
19/05/2022,0
20/05/2022,0
21/05/2022,6.7
22/05/2022,1.9
23/05/2022,29.8
24/05/2022,0
25/05/2022,0
26/05/2022,2.5
27/05/2022,9.8
28/05/2022,0
29/05/2022,0
30/05/2022,0
31/05/2022,0
1/06/2022,0
2/06/2022,0
3/06/2022,0.3
4/06/2022,0
5/06/2022,0
6/06/2022,0
7/06/2022,0
8/06/2022,16
9/06/2022,8.6
10/06/2022,0
11/06/2022,0.4
12/06/2022,0
13/06/2022,6.9
14/06/2022,0
15/06/2022,0
16/06/2022,7.2
17/06/2022,0
18/06/2022,0
19/06/2022,0
20/06/2022,0
21/06/2022,0
22/06/2022,0
23/06/2022,0
24/06/2022,0
25/06/2022,0
26/06/2022,0
27/06/2022,4.9
28/06/2022,0.3
29/06/2022,1.3
30/06/2022,0
1/07/2022,42.4
2/07/2022,0
3/07/2022,0
4/07/2022,1.6
5/07/2022,1.4
6/07/2022,4.8
7/07/2022,3.3
8/07/2022,12
9/07/2022,24.5
10/07/2022,5.3
11/07/2022,0
12/07/2022,0
13/07/2022,2.7
14/07/2022,1.8
15/07/2022,16.8
16/07/2022,22.9
17/07/2022,0
18/07/2022,0
19/07/2022,2.1
20/07/2022,0
21/07/2022,0
22/07/2022,0
23/07/2022,1.2
24/07/2022,21.7
25/07/2022,0.7
26/07/2022,7.3
27/07/2022,0
28/07/2022,0
29/07/2022,0.4
30/07/2022,0
31/07/2022,0
1/08/2022,0.5
2/08/2022,0
3/08/2022,0
4/08/2022,0
5/08/2022,0
6/08/2022,3.8
7/08/2022,2.4
8/08/2022,1.8
9/08/2022,0
10/08/2022,0.7
11/08/2022,5.3
12/08/2022,29.8
13/08/2022,0
14/08/2022,4.8
15/08/2022,38
16/08/2022,0
17/08/2022,0
18/08/2022,0
19/08/2022,14.2
20/08/2022,4.5
21/08/2022,16.4
22/08/2022,3.7
23/08/2022,0
24/08/2022,0
25/08/2022,30.1
26/08/2022,0
27/08/2022,0.8
28/08/2022,0
29/08/2022,0
30/08/2022,0
31/08/2022,0
1/09/2022,0
2/09/2022,0
3/09/2022,0
4/09/2022,0
5/09/2022,1
6/09/2022,0
7/09/2022,0
8/09/2022,0
9/09/2022,0.9
10/09/2022,8.5
11/09/2022,0
12/09/2022,0.3
13/09/2022,0
14/09/2022,0
15/09/2022,0
16/09/2022,0
17/09/2022,0
18/09/2022,0
19/09/2022,0
20/09/2022,0
21/09/2022,0
22/09/2022,0
23/09/2022,0
24/09/2022,0
25/09/2022,0
26/09/2022,0
27/09/2022,0
28/09/2022,0
29/09/2022,3.2
30/09/2022,30.4
1/10/2022,1.1
2/10/2022,0.6
3/10/2022,0
4/10/2022,0
5/10/2022,0
6/10/2022,0
7/10/2022,0
8/10/2022,0
9/10/2022,0
10/10/2022,0
11/10/2022,0
12/10/2022,33.6
13/10/2022,0
14/10/2022,0
15/10/2022,0
16/10/2022,0
17/10/2022,0
18/10/2022,0
19/10/2022,0
20/10/2022,0
21/10/2022,0
22/10/2022,0
23/10/2022,0
24/10/2022,0
25/10/2022,0
26/10/2022,0
27/10/2022,0
28/10/2022,4.5
29/10/2022,1.7
30/10/2022,0
31/10/2022,72.2
1/11/2022,0
2/11/2022,0
3/11/2022,0
4/11/2022,0
5/11/2022,0
6/11/2022,0
7/11/2022,0.5
8/11/2022,0
9/11/2022,0
10/11/2022,16
11/11/2022,24.2
12/11/2022,1.8
13/11/2022,0
14/11/2022,0
15/11/2022,2.4
16/11/2022,0
