"Plot Title: 20572133"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20572133, SEN S/N: 20572133)","Coupler Detached (LGR S/N: 20572133)","Coupler Attached (LGR S/N: 20572133)","Host Connected (LGR S/N: 20572133)","End Of File (LGR S/N: 20572133)"
549,08/04/24 10:27:57 PM,24.931,,,,
550,08/05/24 12:27:57 AM,24.835,,,,
551,08/05/24 02:27:57 AM,24.835,,,,
552,08/05/24 04:27:57 AM,24.738,,,,
553,08/05/24 06:27:57 AM,24.545,,,,
554,08/05/24 08:27:57 AM,24.738,,,,
555,08/05/24 10:27:57 AM,25.610,,,,
556,08/05/24 12:27:57 PM,26.097,,,,
557,08/05/24 02:27:57 PM,26.195,,,,
558,08/05/24 04:27:57 PM,26.585,,,,
559,08/05/24 06:27:57 PM,26.390,,,,
560,08/05/24 08:27:57 PM,25.513,,,,
561,08/05/24 10:27:57 PM,25.028,,,,
562,08/06/24 12:27:57 AM,24.738,,,,
563,08/06/24 02:27:57 AM,24.545,,,,
564,08/06/24 04:27:57 AM,24.448,,,,
565,08/06/24 06:27:57 AM,24.448,,,,
566,08/06/24 08:27:57 AM,24.545,,,,
567,08/06/24 10:27:57 AM,24.545,,,,
568,08/06/24 12:27:57 PM,24.738,,,,
569,08/06/24 02:27:57 PM,24.931,,,,
570,08/06/24 04:27:57 PM,24.931,,,,
571,08/06/24 06:27:57 PM,24.738,,,,
572,08/06/24 08:27:57 PM,24.545,,,,
573,08/06/24 10:27:57 PM,24.351,,,,
574,08/07/24 12:27:57 AM,24.351,,,,
575,08/07/24 02:27:57 AM,24.351,,,,
576,08/07/24 04:27:57 AM,24.255,,,,
577,08/07/24 06:27:57 AM,24.255,,,,
578,08/07/24 08:27:57 AM,24.351,,,,
579,08/07/24 10:27:57 AM,24.931,,,,
580,08/07/24 12:27:57 PM,25.319,,,,
581,08/07/24 02:27:57 PM,25.222,,,,
582,08/07/24 04:27:57 PM,24.931,,,,
583,08/07/24 06:27:57 PM,24.835,,,,
584,08/07/24 08:27:57 PM,24.641,,,,
585,08/07/24 10:27:57 PM,24.448,,,,
586,08/08/24 12:27:57 AM,24.351,,,,
587,08/08/24 02:27:57 AM,23.966,,,,
588,08/08/24 04:27:57 AM,23.966,,,,
589,08/08/24 06:27:57 AM,24.062,,,,
590,08/08/24 08:27:57 AM,24.158,,,,
591,08/08/24 10:27:57 AM,24.545,,,,
592,08/08/24 12:27:57 PM,25.319,,,,
593,08/08/24 02:27:57 PM,25.319,,,,
594,08/08/24 04:27:57 PM,25.319,,,,
595,08/08/24 06:27:57 PM,25.125,,,,
596,08/08/24 08:27:57 PM,24.738,,,,
597,08/08/24 10:27:57 PM,24.351,,,,
598,08/09/24 12:27:57 AM,24.255,,,,
599,08/09/24 02:27:57 AM,24.158,,,,
600,08/09/24 04:27:57 AM,24.062,,,,
601,08/09/24 06:27:57 AM,23.966,,,,
602,08/09/24 08:27:57 AM,24.062,,,,
603,08/09/24 10:27:57 AM,24.351,,,,
604,08/09/24 12:27:57 PM,25.028,,,,
605,08/09/24 02:27:57 PM,26.097,,,,
606,08/09/24 04:27:57 PM,26.292,,,,
607,08/09/24 06:27:57 PM,26.195,,,,
608,08/09/24 08:27:57 PM,25.902,,,,
609,08/09/24 10:27:57 PM,25.416,,,,
610,08/10/24 12:27:57 AM,25.028,,,,
611,08/10/24 02:27:57 AM,24.738,,,,
612,08/10/24 04:27:57 AM,24.641,,,,
613,08/10/24 06:27:57 AM,24.545,,,,
614,08/10/24 08:27:57 AM,24.641,,,,
615,08/10/24 10:27:57 AM,25.125,,,,
616,08/10/24 12:27:57 PM,26.195,,,,
617,08/10/24 02:27:57 PM,27.567,,,,
618,08/10/24 04:27:57 PM,26.097,,,,
619,08/10/24 06:27:57 PM,25.610,,,,
620,08/10/24 08:27:57 PM,25.319,,,,
621,08/10/24 10:27:57 PM,25.028,,,,
622,08/11/24 12:27:57 AM,24.835,,,,
623,08/11/24 02:27:57 AM,24.641,,,,
624,08/11/24 04:27:57 AM,24.448,,,,
625,08/11/24 06:27:57 AM,24.255,,,,
626,08/11/24 08:27:57 AM,24.448,,,,
627,08/11/24 10:27:57 AM,24.931,,,,
628,08/11/24 12:27:57 PM,26.000,,,,
629,08/11/24 02:27:57 PM,27.075,,,,
630,08/11/24 04:27:57 PM,26.879,,,,
631,08/11/24 06:27:57 PM,26.683,,,,
632,08/11/24 08:27:57 PM,25.902,,,,
633,08/11/24 10:27:57 PM,25.416,,,,
634,08/12/24 12:27:57 AM,25.028,,,,
635,08/12/24 02:27:57 AM,24.738,,,,
636,08/12/24 04:27:57 AM,24.641,,,,
637,08/12/24 06:27:57 AM,24.545,,,,
638,08/12/24 08:27:57 AM,24.448,,,,
639,08/12/24 10:27:57 AM,24.931,,,,
640,08/12/24 12:27:57 PM,25.708,,,,
641,08/12/24 02:27:57 PM,26.195,,,,
642,08/12/24 04:27:57 PM,26.195,,,,
643,08/12/24 06:27:57 PM,26.000,,,,
644,08/12/24 08:27:57 PM,25.513,,,,
645,08/12/24 10:27:57 PM,24.931,,,,
646,08/13/24 12:27:57 AM,24.641,,,,
647,08/13/24 02:27:57 AM,24.351,,,,
648,08/13/24 04:27:57 AM,24.062,,,,
649,08/13/24 06:27:57 AM,23.869,,,,
650,08/13/24 08:27:57 AM,24.062,,,,
651,08/13/24 10:27:57 AM,24.738,,,,
652,08/13/24 12:27:57 PM,25.028,,,,
653,08/13/24 02:27:57 PM,25.222,,,,
654,08/13/24 04:27:57 PM,24.835,,,,
655,08/13/24 06:27:57 PM,24.931,,,,
656,08/13/24 08:27:57 PM,24.545,,,,
657,08/13/24 10:27:57 PM,24.255,,,,
658,08/14/24 12:27:57 AM,24.062,,,,
659,08/14/24 02:27:57 AM,23.773,,,,
660,08/14/24 04:27:57 AM,23.484,,,,
661,08/14/24 06:27:57 AM,23.196,,,,
662,08/14/24 08:27:57 AM,23.196,,,,
663,08/14/24 10:27:57 AM,23.773,,,,
664,08/14/24 12:27:57 PM,24.641,,,,
665,08/14/24 02:27:57 PM,25.708,,,,
666,08/14/24 04:27:57 PM,25.416,,,,
667,08/14/24 06:27:57 PM,25.319,,,,
668,08/14/24 08:27:57 PM,24.545,,,,
669,08/14/24 10:27:57 PM,23.869,,,,
670,08/15/24 12:27:57 AM,23.484,,,,
671,08/15/24 02:27:57 AM,23.100,,,,
672,08/15/24 04:27:57 AM,22.812,,,,
673,08/15/24 06:27:57 AM,22.525,,,,
674,08/15/24 08:27:57 AM,22.621,,,,
675,08/15/24 10:27:57 AM,23.484,,,,
676,08/15/24 12:27:57 PM,24.641,,,,
677,08/15/24 02:27:57 PM,25.416,,,,
678,08/15/24 04:27:57 PM,25.222,,,,
679,08/15/24 06:27:57 PM,24.931,,,,
680,08/15/24 08:27:57 PM,24.158,,,,
681,08/15/24 10:27:57 PM,23.581,,,,
682,08/16/24 12:27:57 AM,23.196,,,,
683,08/16/24 02:27:57 AM,22.908,,,,
684,08/16/24 04:27:57 AM,22.717,,,,
685,08/16/24 06:27:57 AM,22.525,,,,
686,08/16/24 08:27:57 AM,22.621,,,,
687,08/16/24 10:27:57 AM,23.677,,,,
688,08/16/24 12:27:57 PM,24.738,,,,
689,08/16/24 02:27:57 PM,25.513,,,,
690,08/16/24 04:27:57 PM,25.125,,,,
691,08/16/24 06:27:57 PM,25.416,,,,
692,08/16/24 08:27:57 PM,24.641,,,,
693,08/16/24 10:27:57 PM,24.158,,,,
694,08/17/24 12:27:57 AM,23.966,,,,
695,08/17/24 02:27:57 AM,23.869,,,,
696,08/17/24 04:27:57 AM,23.677,,,,
697,08/17/24 06:27:57 AM,23.581,,,,
698,08/17/24 08:27:57 AM,23.581,,,,
699,08/17/24 10:27:57 AM,24.448,,,,
700,08/17/24 12:27:57 PM,25.513,,,,
701,08/17/24 02:27:57 PM,26.000,,,,
702,08/17/24 04:27:57 PM,26.195,,,,
703,08/17/24 06:27:57 PM,25.902,,,,
704,08/17/24 08:27:57 PM,25.222,,,,
705,08/17/24 10:27:57 PM,24.738,,,,
706,08/18/24 12:27:57 AM,24.545,,,,
707,08/18/24 02:27:57 AM,24.351,,,,
708,08/18/24 04:27:57 AM,24.062,,,,
709,08/18/24 06:27:57 AM,23.773,,,,
710,08/18/24 08:27:57 AM,23.773,,,,
711,08/18/24 10:27:57 AM,24.448,,,,
712,08/18/24 12:27:57 PM,25.610,,,,
713,08/18/24 02:27:57 PM,26.292,,,,
714,08/18/24 04:27:57 PM,26.195,,,,
715,08/18/24 06:27:57 PM,26.000,,,,
716,08/18/24 08:27:57 PM,25.319,,,,
717,08/18/24 10:27:57 PM,24.158,,,,
718,08/19/24 12:27:57 AM,23.869,,,,
719,08/19/24 02:27:57 AM,23.581,,,,
720,08/19/24 04:27:57 AM,23.292,,,,
721,08/19/24 06:27:57 AM,23.100,,,,
722,08/19/24 08:27:57 AM,23.100,,,,
723,08/19/24 10:27:57 AM,23.773,,,,
724,08/19/24 12:27:57 PM,24.931,,,,
725,08/19/24 02:27:57 PM,25.513,,,,
726,08/19/24 04:27:57 PM,25.610,,,,
727,08/19/24 06:27:57 PM,25.416,,,,
728,08/19/24 08:27:57 PM,24.738,,,,
729,08/19/24 10:27:57 PM,24.158,,,,
730,08/20/24 12:27:57 AM,23.773,,,,
731,08/20/24 02:27:57 AM,23.484,,,,
732,08/20/24 04:27:57 AM,23.196,,,,
733,08/20/24 06:27:57 AM,23.100,,,,
734,08/20/24 08:27:57 AM,23.100,,,,
735,08/20/24 10:27:57 AM,23.773,,,,
736,08/20/24 12:27:57 PM,24.448,,,,
737,08/20/24 02:27:57 PM,24.738,,,,
738,08/20/24 04:27:57 PM,24.835,,,,
739,08/20/24 06:27:57 PM,24.545,,,,
740,08/20/24 08:27:57 PM,23.869,,,,
741,08/20/24 10:27:57 PM,23.196,,,,
742,08/21/24 12:27:57 AM,22.717,,,,
743,08/21/24 02:27:57 AM,22.333,,,,
744,08/21/24 04:27:57 AM,21.951,,,,
745,08/21/24 06:27:57 AM,21.569,,,,
746,08/21/24 08:27:57 AM,21.569,,,,
747,08/21/24 10:27:57 AM,22.142,,,,
748,08/21/24 12:27:57 PM,23.292,,,,
749,08/21/24 02:27:57 PM,23.677,,,,
750,08/21/24 04:27:57 PM,23.677,,,,
751,08/21/24 06:27:57 PM,23.484,,,,
752,08/21/24 08:27:57 PM,22.621,,,,
753,08/21/24 10:27:57 PM,21.855,,,,
754,08/22/24 12:27:57 AM,21.473,,,,
755,08/22/24 02:27:57 AM,20.996,,,,
756,08/22/24 04:27:57 AM,20.615,,,,
757,08/22/24 06:27:57 AM,20.234,,,,
758,08/22/24 08:27:57 AM,20.234,,,,
759,08/22/24 10:27:57 AM,21.378,,,,
760,08/22/24 12:27:57 PM,22.621,,,,
761,08/22/24 02:27:57 PM,23.100,,,,
762,08/22/24 04:27:57 PM,23.100,,,,
763,08/22/24 06:27:57 PM,23.004,,,,
764,08/22/24 08:27:57 PM,22.142,,,,
765,08/22/24 10:27:57 PM,21.473,,,,
766,08/23/24 12:27:57 AM,20.996,,,,
767,08/23/24 02:27:57 AM,20.710,,,,
768,08/23/24 04:27:57 AM,20.329,,,,
769,08/23/24 06:27:57 AM,20.138,,,,
770,08/23/24 08:27:57 AM,20.234,,,,
771,08/23/24 10:27:57 AM,21.187,,,,
772,08/23/24 12:27:57 PM,22.717,,,,
773,08/23/24 02:27:57 PM,23.004,,,,
774,08/23/24 04:27:57 PM,23.100,,,,
775,08/23/24 06:27:57 PM,22.908,,,,
776,08/23/24 08:27:57 PM,22.142,,,,
777,08/23/24 10:27:57 PM,21.473,,,,
778,08/24/24 12:27:57 AM,20.996,,,,
779,08/24/24 02:27:57 AM,20.519,,,,
780,08/24/24 04:27:57 AM,20.138,,,,
781,08/24/24 06:27:57 AM,19.853,,,,
782,08/24/24 08:27:57 AM,19.948,,,,
783,08/24/24 10:27:57 AM,21.091,,,,
784,08/24/24 12:27:57 PM,22.525,,,,
785,08/24/24 02:27:57 PM,23.004,,,,
786,08/24/24 04:27:57 PM,23.004,,,,
787,08/24/24 06:27:57 PM,23.004,,,,
788,08/24/24 08:27:57 PM,22.046,,,,
789,08/24/24 10:27:57 PM,21.378,,,,
790,08/25/24 12:27:57 AM,20.901,,,,
791,08/25/24 02:27:57 AM,20.615,,,,
792,08/25/24 04:27:57 AM,20.234,,,,
793,08/25/24 06:27:57 AM,19.948,,,,
794,08/25/24 08:27:57 AM,20.138,,,,
795,08/25/24 10:27:57 AM,21.473,,,,
796,08/25/24 12:27:57 PM,23.196,,,,
797,08/25/24 02:27:57 PM,23.484,,,,
798,08/25/24 04:27:57 PM,23.292,,,,
799,08/25/24 06:27:57 PM,23.292,,,,
800,08/25/24 08:27:57 PM,22.238,,,,
801,08/25/24 10:27:57 PM,21.569,,,,
802,08/26/24 12:27:57 AM,21.282,,,,
803,08/26/24 02:27:57 AM,20.901,,,,
804,08/26/24 04:27:57 AM,20.710,,,,
805,08/26/24 06:27:57 AM,20.519,,,,
806,08/26/24 08:27:57 AM,20.710,,,,
807,08/26/24 10:27:57 AM,22.046,,,,
808,08/26/24 12:27:57 PM,23.773,,,,
809,08/26/24 02:27:57 PM,24.158,,,,
810,08/26/24 04:27:57 PM,24.062,,,,
811,08/26/24 06:27:57 PM,24.062,,,,
812,08/26/24 08:27:57 PM,23.100,,,,
813,08/26/24 10:27:57 PM,22.429,,,,
814,08/27/24 12:27:57 AM,22.046,,,,
815,08/27/24 02:27:57 AM,21.760,,,,
816,08/27/24 04:27:57 AM,21.664,,,,
817,08/27/24 06:27:57 AM,21.378,,,,
818,08/27/24 08:27:57 AM,21.569,,,,
819,08/27/24 10:27:57 AM,22.717,,,,
820,08/27/24 12:27:57 PM,24.641,,,,
821,08/27/24 02:27:57 PM,25.125,,,,
822,08/27/24 04:27:57 PM,24.835,,,,
823,08/27/24 06:27:57 PM,24.641,,,,
824,08/27/24 08:27:57 PM,23.869,,,,
825,08/27/24 10:27:57 PM,23.292,,,,
826,08/28/24 12:27:57 AM,22.908,,,,
827,08/28/24 02:27:57 AM,22.717,,,,
828,08/28/24 04:27:57 AM,22.525,,,,
829,08/28/24 06:27:57 AM,22.333,,,,
830,08/28/24 08:27:57 AM,22.525,,,,
831,08/28/24 10:27:57 AM,23.484,,,,
832,08/28/24 12:27:57 PM,25.416,,,,
833,08/28/24 02:27:57 PM,25.902,,,,
834,08/28/24 04:27:57 PM,25.513,,,,
835,08/28/24 06:27:57 PM,25.319,,,,
836,08/28/24 08:27:57 PM,24.545,,,,
837,08/28/24 10:27:57 PM,23.869,,,,
838,08/29/24 12:27:57 AM,23.581,,,,
839,08/29/24 02:27:57 AM,23.388,,,,
840,08/29/24 04:27:57 AM,23.292,,,,
841,08/29/24 06:27:57 AM,23.100,,,,
842,08/29/24 08:27:57 AM,23.292,,,,
843,08/29/24 10:27:57 AM,24.158,,,,
844,08/29/24 12:27:57 PM,26.292,,,,
845,08/29/24 02:27:57 PM,26.488,,,,
846,08/29/24 04:27:57 PM,25.708,,,,
847,08/29/24 06:27:57 PM,25.125,,,,
848,08/29/24 08:27:57 PM,24.641,,,,
849,08/29/24 10:27:57 PM,24.351,,,,
850,08/30/24 12:27:57 AM,24.062,,,,
851,08/30/24 02:27:57 AM,23.869,,,,
852,08/30/24 04:27:57 AM,23.677,,,,
853,08/30/24 06:27:57 AM,23.484,,,,
854,08/30/24 08:27:57 AM,23.581,,,,
855,08/30/24 10:27:57 AM,24.351,,,,
856,08/30/24 12:27:57 PM,26.097,,,,
857,08/30/24 02:27:57 PM,26.488,,,,
858,08/30/24 04:27:57 PM,26.390,,,,
859,08/30/24 06:27:57 PM,24.641,,,,
860,08/30/24 08:27:57 PM,24.351,,,,
861,08/30/24 10:27:57 PM,23.966,,,,
862,08/31/24 12:27:57 AM,23.773,,,,
863,08/31/24 02:27:57 AM,23.581,,,,
864,08/31/24 04:27:57 AM,23.388,,,,
865,08/31/24 06:27:57 AM,23.292,,,,
866,08/31/24 08:27:57 AM,23.388,,,,
867,08/31/24 10:27:57 AM,24.062,,,,
868,08/31/24 12:27:57 PM,25.125,,,,
869,08/31/24 02:27:57 PM,25.902,,,,
870,08/31/24 04:27:57 PM,25.805,,,,
871,08/31/24 06:27:57 PM,25.708,,,,
872,08/31/24 08:27:57 PM,24.931,,,,
873,08/31/24 10:27:57 PM,24.641,,,,
874,09/01/24 12:27:57 AM,24.351,,,,
875,09/01/24 02:27:57 AM,24.062,,,,
876,09/01/24 04:27:57 AM,23.869,,,,
877,09/01/24 06:27:57 AM,23.581,,,,
878,09/01/24 08:27:57 AM,23.677,,,,
879,09/01/24 10:27:57 AM,24.351,,,,
880,09/01/24 12:27:57 PM,26.195,,,,
881,09/01/24 02:27:57 PM,25.805,,,,
882,09/01/24 04:27:57 PM,25.610,,,,
883,09/01/24 06:27:57 PM,25.610,,,,
884,09/01/24 08:27:57 PM,25.028,,,,
885,09/01/24 10:27:57 PM,24.158,,,,
886,09/02/24 12:27:57 AM,23.869,,,,
887,09/02/24 02:27:57 AM,23.773,,,,
888,09/02/24 04:27:57 AM,23.677,,,,
889,09/02/24 06:27:57 AM,23.484,,,,
890,09/02/24 08:27:57 AM,23.484,,,,
891,09/02/24 10:27:57 AM,23.869,,,,
892,09/02/24 12:27:57 PM,24.931,,,,
893,09/02/24 02:27:57 PM,25.610,,,,
894,09/02/24 04:27:57 PM,25.028,,,,
895,09/02/24 06:27:57 PM,25.125,,,,
896,09/02/24 08:27:57 PM,24.448,,,,
897,09/02/24 10:27:57 PM,23.869,,,,
898,09/03/24 12:27:57 AM,23.484,,,,
899,09/03/24 02:27:57 AM,23.196,,,,
900,09/03/24 04:27:57 AM,22.621,,,,
901,09/03/24 06:27:57 AM,22.142,,,,
902,09/03/24 08:27:57 AM,21.855,,,,
903,09/03/24 10:27:57 AM,22.333,,,,
904,09/03/24 12:27:57 PM,24.158,,,,
905,09/03/24 02:27:57 PM,24.158,,,,
906,09/03/24 04:27:57 PM,23.869,,,,
907,09/03/24 06:27:57 PM,23.484,,,,
908,09/03/24 08:27:57 PM,22.717,,,,
909,09/03/24 10:27:57 PM,22.046,,,,
910,09/04/24 12:27:57 AM,21.664,,,,
911,09/04/24 02:27:57 AM,21.473,,,,
912,09/04/24 04:27:57 AM,21.473,,,,
913,09/04/24 06:27:57 AM,21.473,,,,
914,09/04/24 08:27:57 AM,21.378,,,,
915,09/04/24 10:27:57 AM,22.046,,,,
916,09/04/24 12:27:57 PM,23.677,,,,
917,09/04/24 02:27:57 PM,23.773,,,,
918,09/04/24 04:27:57 PM,23.966,,,,
919,09/04/24 06:27:57 PM,23.677,,,,
920,09/04/24 08:27:57 PM,23.004,,,,
921,09/04/24 10:27:57 PM,22.717,,,,
922,09/05/24 12:27:57 AM,22.333,,,,
923,09/05/24 02:27:57 AM,22.046,,,,
924,09/05/24 04:27:57 AM,21.760,,,,
925,09/05/24 06:27:57 AM,21.664,,,,
926,09/05/24 08:27:57 AM,21.664,,,,
927,09/05/24 10:27:57 AM,22.238,,,,
928,09/05/24 12:27:57 PM,22.908,,,,
929,09/05/24 02:27:57 PM,23.773,,,,
930,09/05/24 04:27:57 PM,23.869,,,,
931,09/05/24 06:27:57 PM,23.388,,,,
932,09/05/24 08:27:57 PM,22.717,,,,
933,09/05/24 10:27:57 PM,22.238,,,,
934,09/06/24 12:27:57 AM,21.855,,,,
935,09/06/24 02:27:57 AM,21.473,,,,
936,09/06/24 04:27:57 AM,21.187,,,,
937,09/06/24 06:27:57 AM,20.901,,,,
938,09/06/24 08:27:57 AM,20.996,,,,
939,09/06/24 10:27:57 AM,21.855,,,,
940,09/06/24 12:27:57 PM,23.484,,,,
941,09/06/24 02:27:57 PM,23.869,,,,
942,09/06/24 04:27:57 PM,23.773,,,,
943,09/06/24 06:27:57 PM,23.484,,,,
944,09/06/24 08:27:57 PM,23.004,,,,
945,09/06/24 10:27:57 PM,22.717,,,,
946,09/07/24 12:27:57 AM,22.621,,,,
947,09/07/24 02:27:57 AM,22.429,,,,
948,09/07/24 04:27:57 AM,22.333,,,,
949,09/07/24 06:27:57 AM,22.238,,,,
950,09/07/24 08:27:57 AM,22.238,,,,
951,09/07/24 10:27:57 AM,22.812,,,,
952,09/07/24 12:27:57 PM,23.292,,,,
953,09/07/24 02:27:57 PM,23.773,,,,
954,09/07/24 04:27:57 PM,24.062,,,,
955,09/07/24 06:27:57 PM,23.677,,,,
956,09/07/24 08:27:57 PM,23.196,,,,
957,09/07/24 10:27:57 PM,22.525,,,,
958,09/08/24 12:27:57 AM,22.142,,,,
959,09/08/24 02:27:57 AM,21.855,,,,
960,09/08/24 04:27:57 AM,21.664,,,,
961,09/08/24 06:27:57 AM,21.282,,,,
962,09/08/24 08:27:57 AM,20.996,,,,
963,09/08/24 10:27:57 AM,21.282,,,,
964,09/08/24 12:27:57 PM,23.292,,,,
965,09/08/24 02:27:57 PM,23.196,,,,
966,09/08/24 04:27:57 PM,22.908,,,,
967,09/08/24 06:27:57 PM,22.525,,,,
968,09/08/24 08:27:57 PM,22.046,,,,
969,09/08/24 10:27:57 PM,21.664,,,,
970,09/09/24 12:27:57 AM,21.091,,,,
971,09/09/24 02:27:57 AM,20.615,,,,
972,09/09/24 04:27:57 AM,20.329,,,,
973,09/09/24 06:27:57 AM,19.948,,,,
974,09/09/24 08:27:57 AM,19.853,,,,
975,09/09/24 10:27:57 AM,20.805,,,,
976,09/09/24 12:27:57 PM,23.004,,,,
977,09/09/24 02:27:57 PM,23.292,,,,
978,09/09/24 04:27:57 PM,22.812,,,,
979,09/09/24 06:27:57 PM,22.429,,,,
980,09/09/24 08:27:57 PM,21.569,,,,
981,09/09/24 10:27:57 PM,20.901,,,,
982,09/10/24 12:27:57 AM,20.329,,,,
983,09/10/24 02:27:57 AM,19.948,,,,
984,09/10/24 04:27:57 AM,19.567,,,,
985,09/10/24 06:27:57 AM,19.377,,,,
986,09/10/24 08:27:57 AM,19.377,,,,
987,09/10/24 10:27:57 AM,20.424,,,,
988,09/10/24 12:27:57 PM,22.812,,,,
989,09/10/24 02:27:57 PM,23.292,,,,
990,09/10/24 04:27:57 PM,22.908,,,,
991,09/10/24 06:27:57 PM,22.525,,,,
992,09/10/24 08:27:57 PM,21.664,,,,
993,09/10/24 10:27:57 PM,20.996,,,,
994,09/11/24 12:27:57 AM,20.519,,,,
995,09/11/24 02:27:57 AM,20.138,,,,
996,09/11/24 04:27:57 AM,19.853,,,,
997,09/11/24 06:27:57 AM,19.662,,,,
998,09/11/24 08:27:57 AM,19.758,,,,
999,09/11/24 10:27:57 AM,20.710,,,,
1000,09/11/24 12:27:57 PM,21.760,,,,
1001,09/11/24 02:27:57 PM,22.812,,,,
1002,09/11/24 04:27:57 PM,22.333,,,,
1003,09/11/24 06:27:57 PM,22.142,,,,
1004,09/11/24 08:27:57 PM,21.378,,,,
1005,09/11/24 10:27:57 PM,20.901,,,,
1006,09/12/24 12:27:57 AM,20.615,,,,
1007,09/12/24 02:27:57 AM,20.424,,,,
1008,09/12/24 04:27:57 AM,20.329,,,,
1009,09/12/24 06:27:57 AM,20.138,,,,
1010,09/12/24 08:27:57 AM,20.329,,,,
1011,09/12/24 10:27:57 AM,21.187,,,,
1012,09/12/24 12:27:57 PM,22.429,,,,
1013,09/12/24 02:27:57 PM,23.292,,,,
1014,09/12/24 04:27:57 PM,23.196,,,,
1015,09/12/24 06:27:57 PM,22.812,,,,
1016,09/12/24 08:27:57 PM,22.238,,,,
1017,09/12/24 10:27:57 PM,22.046,,,,
1018,09/13/24 12:27:57 AM,21.951,,,,
1019,09/13/24 02:27:57 AM,21.855,,,,
1020,09/13/24 04:27:57 AM,21.760,,,,
1021,09/13/24 06:27:57 AM,21.664,,,,
1022,09/13/24 08:27:57 AM,21.664,,,,
1023,09/13/24 10:27:57 AM,21.760,,,,
1024,09/13/24 12:27:57 PM,21.951,,,,
1025,09/13/24 02:27:57 PM,22.429,,,,
1026,09/13/24 04:27:57 PM,22.333,,,,
1027,09/13/24 06:27:57 PM,22.429,,,,
1028,09/13/24 08:27:57 PM,22.142,,,,
1029,09/13/24 10:27:57 PM,22.046,,,,
1030,09/14/24 12:27:57 AM,22.046,,,,
1031,09/14/24 02:27:57 AM,22.046,,,,
1032,09/14/24 04:27:57 AM,21.951,,,,
1033,09/14/24 06:27:57 AM,21.855,,,,
1034,09/14/24 08:27:57 AM,21.951,,,,
1035,09/14/24 10:27:57 AM,22.333,,,,
1036,09/14/24 12:27:57 PM,23.292,,,,
1037,09/14/24 02:27:57 PM,23.581,,,,
1038,09/14/24 04:27:57 PM,23.581,,,,
1039,09/14/24 06:27:57 PM,23.388,,,,
1040,09/14/24 08:27:57 PM,22.812,,,,
1041,09/14/24 10:27:57 PM,22.429,,,,
1042,09/15/24 12:27:57 AM,22.238,,,,
1043,09/15/24 02:27:57 AM,22.142,,,,
1044,09/15/24 04:27:57 AM,22.142,,,,
1045,09/15/24 06:27:57 AM,22.046,,,,
1046,09/15/24 08:27:57 AM,22.046,,,,
1047,09/15/24 10:27:57 AM,22.525,,,,
1048,09/15/24 12:27:57 PM,23.581,,,,
1049,09/15/24 02:27:57 PM,23.869,,,,
1050,09/15/24 04:27:57 PM,23.581,,,,
1051,09/15/24 06:27:57 PM,23.004,,,,
1052,09/15/24 08:27:57 PM,22.717,,,,
1053,09/15/24 10:27:57 PM,22.525,,,,
1054,09/16/24 12:27:57 AM,22.333,,,,
1055,09/16/24 02:27:57 AM,22.238,,,,
1056,09/16/24 04:27:57 AM,22.046,,,,
1057,09/16/24 06:27:57 AM,21.855,,,,
1058,09/16/24 08:27:57 AM,21.664,,,,
1059,09/16/24 10:27:57 AM,21.187,,,,
1060,09/16/24 12:27:57 PM,21.187,,,,
1061,09/16/24 02:27:57 PM,21.091,,,,
1062,09/16/24 04:27:57 PM,20.996,,,,
1063,09/16/24 06:27:57 PM,20.996,,,,
1064,09/16/24 08:27:57 PM,21.091,,,,
1065,09/16/24 10:27:57 PM,21.282,,,,
1066,09/17/24 12:27:57 AM,21.473,,,,
1067,09/17/24 02:27:57 AM,21.378,,,,
1068,09/17/24 04:27:57 AM,21.282,,,,
1069,09/17/24 06:27:57 AM,21.187,,,,
1070,09/17/24 08:27:57 AM,21.187,,,,
1071,09/17/24 10:27:57 AM,21.473,,,,
1072,09/17/24 12:27:57 PM,21.951,,,,
1073,09/17/24 02:27:57 PM,22.429,,,,
1074,09/17/24 04:27:57 PM,22.812,,,,
1075,09/17/24 06:27:57 PM,22.429,,,,
1076,09/17/24 08:27:57 PM,21.760,,,,
1077,09/17/24 10:27:57 PM,21.282,,,,
1078,09/18/24 12:27:57 AM,20.996,,,,
1079,09/18/24 02:27:57 AM,20.710,,,,
1080,09/18/24 04:27:57 AM,20.519,,,,
1081,09/18/24 06:27:57 AM,20.424,,,,
1082,09/18/24 08:27:57 AM,20.519,,,,
1083,09/18/24 10:27:57 AM,21.282,,,,
1084,09/18/24 12:27:57 PM,22.717,,,,
1085,09/18/24 02:27:57 PM,23.966,,,,
1086,09/18/24 04:27:57 PM,23.196,,,,
1087,09/18/24 06:27:57 PM,23.196,,,,
1088,09/18/24 08:27:57 PM,22.621,,,,
1089,09/18/24 10:27:57 PM,22.333,,,,
1090,09/19/24 12:27:57 AM,22.142,,,,
1091,09/19/24 02:27:57 AM,21.855,,,,
1092,09/19/24 04:27:57 AM,21.760,,,,
1093,09/19/24 06:27:57 AM,21.569,,,,
1094,09/19/24 08:27:57 AM,21.664,,,,
1095,09/19/24 10:27:57 AM,22.333,,,,
1096,09/19/24 12:27:57 PM,23.292,,,,
1097,09/19/24 02:27:57 PM,24.062,,,,
1098,09/19/24 04:27:57 PM,23.677,,,,
