"Plot Title: 20376534"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20376534, SEN S/N: 20376534)","Coupler Detached (LGR S/N: 20376534)","Coupler Attached (LGR S/N: 20376534)","Host Connected (LGR S/N: 20376534)","End Of File (LGR S/N: 20376534)"
549,08/01/19 09:35:20 PM,25.513,,,,
550,08/01/19 11:35:20 PM,25.125,,,,
551,08/02/19 01:35:20 AM,24.738,,,,
552,08/02/19 03:35:20 AM,24.641,,,,
553,08/02/19 05:35:20 AM,24.641,,,,
554,08/02/19 07:35:20 AM,24.835,,,,
555,08/02/19 09:35:20 AM,25.805,,,,
556,08/02/19 11:35:20 AM,27.764,,,,
557,08/02/19 01:35:20 PM,28.258,,,,
558,08/02/19 03:35:20 PM,28.655,,,,
559,08/02/19 05:35:20 PM,27.961,,,,
560,08/02/19 07:35:20 PM,26.488,,,,
561,08/02/19 09:35:20 PM,25.805,,,,
562,08/02/19 11:35:20 PM,25.416,,,,
563,08/03/19 01:35:20 AM,25.125,,,,
564,08/03/19 03:35:20 AM,24.255,,,,
565,08/03/19 05:35:20 AM,24.448,,,,
566,08/03/19 07:35:20 AM,24.641,,,,
567,08/03/19 09:35:20 AM,25.902,,,,
568,08/03/19 11:35:20 AM,26.195,,,,
569,08/03/19 01:35:20 PM,26.977,,,,
570,08/03/19 03:35:20 PM,28.456,,,,
571,08/03/19 05:35:20 PM,28.754,,,,
572,08/03/19 07:35:20 PM,26.879,,,,
573,08/03/19 09:35:20 PM,25.416,,,,
574,08/03/19 11:35:20 PM,24.641,,,,
575,08/04/19 01:35:20 AM,24.158,,,,
576,08/04/19 03:35:20 AM,23.677,,,,
577,08/04/19 05:35:20 AM,23.292,,,,
578,08/04/19 07:35:20 AM,23.388,,,,
579,08/04/19 09:35:20 AM,24.351,,,,
580,08/04/19 11:35:20 AM,28.655,,,,
581,08/04/19 01:35:20 PM,32.911,,,,
582,08/04/19 03:35:20 PM,35.009,,,,
583,08/04/19 05:35:20 PM,30.154,,,,
584,08/04/19 07:35:20 PM,27.961,,,,
585,08/04/19 09:35:20 PM,26.683,,,,
586,08/04/19 11:35:20 PM,26.097,,,,
587,08/05/19 01:35:20 AM,25.416,,,,
588,08/05/19 03:35:20 AM,24.931,,,,
589,08/05/19 05:35:20 AM,24.738,,,,
590,08/05/19 07:35:20 AM,24.931,,,,
591,08/05/19 09:35:20 AM,25.513,,,,
592,08/05/19 11:35:20 AM,28.060,,,,
593,08/05/19 01:35:20 PM,32.086,,,,
594,08/05/19 03:35:20 PM,31.370,,,,
595,08/05/19 05:35:20 PM,28.456,,,,
596,08/05/19 07:35:20 PM,27.665,,,,
597,08/05/19 09:35:20 PM,26.683,,,,
598,08/05/19 11:35:20 PM,25.125,,,,
599,08/06/19 01:35:20 AM,24.931,,,,
600,08/06/19 03:35:20 AM,24.738,,,,
601,08/06/19 05:35:20 AM,24.545,,,,
602,08/06/19 07:35:20 AM,24.351,,,,
603,08/06/19 09:35:20 AM,25.708,,,,
604,08/06/19 11:35:20 AM,29.053,,,,
605,08/06/19 01:35:20 PM,34.585,,,,
606,08/06/19 03:35:20 PM,33.848,,,,
607,08/06/19 05:35:20 PM,30.356,,,,
608,08/06/19 07:35:20 PM,28.357,,,,
609,08/06/19 09:35:20 PM,26.781,,,,
610,08/06/19 11:35:20 PM,25.902,,,,
611,08/07/19 01:35:20 AM,25.416,,,,
612,08/07/19 03:35:20 AM,24.738,,,,
613,08/07/19 05:35:20 AM,24.351,,,,
614,08/07/19 07:35:20 AM,24.738,,,,
615,08/07/19 09:35:20 AM,25.610,,,,
616,08/07/19 11:35:20 AM,29.652,,,,
617,08/07/19 01:35:20 PM,33.535,,,,
618,08/07/19 03:35:20 PM,29.252,,,,
619,08/07/19 05:35:20 PM,29.452,,,,
620,08/07/19 07:35:20 PM,27.961,,,,
621,08/07/19 09:35:20 PM,27.075,,,,
622,08/07/19 11:35:20 PM,26.683,,,,
623,08/08/19 01:35:20 AM,26.292,,,,
624,08/08/19 03:35:20 AM,26.292,,,,
625,08/08/19 05:35:20 AM,25.513,,,,
626,08/08/19 07:35:20 AM,25.416,,,,
627,08/08/19 09:35:20 AM,26.292,,,,
628,08/08/19 11:35:20 AM,29.552,,,,
629,08/08/19 01:35:20 PM,35.222,,,,
630,08/08/19 03:35:20 PM,25.222,,,,
631,08/08/19 05:35:20 PM,26.683,,,,
632,08/08/19 07:35:20 PM,26.390,,,,
633,08/08/19 09:35:20 PM,25.513,,,,
634,08/08/19 11:35:20 PM,24.738,,,,
635,08/09/19 01:35:20 AM,24.158,,,,
636,08/09/19 03:35:20 AM,23.773,,,,
637,08/09/19 05:35:20 AM,23.581,,,,
638,08/09/19 07:35:20 AM,23.677,,,,
639,08/09/19 09:35:20 AM,24.545,,,,
640,08/09/19 11:35:20 AM,29.352,,,,
641,08/09/19 01:35:20 PM,34.374,,,,
642,08/09/19 03:35:20 PM,35.542,,,,
643,08/09/19 05:35:20 PM,30.558,,,,
644,08/09/19 07:35:20 PM,28.754,,,,
645,08/09/19 09:35:20 PM,27.272,,,,
646,08/09/19 11:35:20 PM,26.292,,,,
647,08/10/19 01:35:20 AM,25.708,,,,
648,08/10/19 03:35:20 AM,25.125,,,,
649,08/10/19 05:35:20 AM,24.641,,,,
650,08/10/19 07:35:20 AM,24.738,,,,
651,08/10/19 09:35:20 AM,25.610,,,,
652,08/10/19 11:35:20 AM,29.652,,,,
653,08/10/19 01:35:20 PM,34.691,,,,
654,08/10/19 03:35:20 PM,31.064,,,,
655,08/10/19 05:35:20 PM,28.456,,,,
656,08/10/19 07:35:20 PM,27.272,,,,
657,08/10/19 09:35:20 PM,26.488,,,,
658,08/10/19 11:35:20 PM,26.000,,,,
659,08/11/19 01:35:20 AM,25.708,,,,
660,08/11/19 03:35:20 AM,25.610,,,,
661,08/11/19 05:35:20 AM,25.125,,,,
662,08/11/19 07:35:20 AM,25.028,,,,
663,08/11/19 09:35:20 AM,25.708,,,,
664,08/11/19 11:35:20 AM,29.152,,,,
665,08/11/19 01:35:20 PM,32.497,,,,
666,08/11/19 03:35:20 PM,29.652,,,,
667,08/11/19 05:35:20 PM,29.152,,,,
668,08/11/19 07:35:20 PM,27.764,,,,
669,08/11/19 09:35:20 PM,26.390,,,,
670,08/11/19 11:35:20 PM,25.610,,,,
671,08/12/19 01:35:20 AM,25.028,,,,
672,08/12/19 03:35:20 AM,24.641,,,,
673,08/12/19 05:35:20 AM,24.351,,,,
674,08/12/19 07:35:20 AM,24.545,,,,
675,08/12/19 09:35:20 AM,25.319,,,,
676,08/12/19 11:35:20 AM,29.452,,,,
677,08/12/19 01:35:20 PM,30.558,,,,
678,08/12/19 03:35:20 PM,33.535,,,,
679,08/12/19 05:35:20 PM,29.752,,,,
680,08/12/19 07:35:20 PM,27.961,,,,
681,08/12/19 09:35:20 PM,26.390,,,,
682,08/12/19 11:35:20 PM,25.513,,,,
683,08/13/19 01:35:20 AM,24.835,,,,
684,08/13/19 03:35:20 AM,24.448,,,,
685,08/13/19 05:35:20 AM,24.158,,,,
686,08/13/19 07:35:20 AM,23.966,,,,
687,08/13/19 09:35:20 AM,25.125,,,,
688,08/13/19 11:35:20 AM,28.754,,,,
689,08/13/19 01:35:20 PM,34.479,,,,
690,08/13/19 03:35:20 PM,35.115,,,,
691,08/13/19 05:35:20 PM,30.255,,,,
692,08/13/19 07:35:20 PM,28.555,,,,
693,08/13/19 09:35:20 PM,27.468,,,,
694,08/13/19 11:35:20 PM,26.977,,,,
695,08/14/19 01:35:20 AM,26.585,,,,
696,08/14/19 03:35:20 AM,26.292,,,,
697,08/14/19 05:35:20 AM,26.097,,,,
698,08/14/19 07:35:20 AM,26.390,,,,
699,08/14/19 09:35:20 AM,26.977,,,,
700,08/14/19 11:35:20 AM,30.963,,,,
701,08/14/19 01:35:20 PM,32.911,,,,
702,08/14/19 03:35:20 PM,34.163,,,,
703,08/14/19 05:35:20 PM,30.760,,,,
704,08/14/19 07:35:20 PM,28.953,,,,
705,08/14/19 09:35:20 PM,28.159,,,,
706,08/14/19 11:35:20 PM,27.665,,,,
707,08/15/19 01:35:20 AM,27.173,,,,
708,08/15/19 03:35:20 AM,26.781,,,,
709,08/15/19 05:35:20 AM,26.292,,,,
710,08/15/19 07:35:20 AM,26.488,,,,
711,08/15/19 09:35:20 AM,26.977,,,,
712,08/15/19 11:35:20 AM,27.961,,,,
713,08/15/19 01:35:20 PM,29.853,,,,
714,08/15/19 03:35:20 PM,28.060,,,,
715,08/15/19 05:35:20 PM,28.060,,,,
716,08/15/19 07:35:20 PM,27.370,,,,
717,08/15/19 09:35:20 PM,26.879,,,,
718,08/15/19 11:35:20 PM,26.585,,,,
719,08/16/19 01:35:20 AM,26.683,,,,
720,08/16/19 03:35:20 AM,26.488,,,,
721,08/16/19 05:35:20 AM,26.292,,,,
722,08/16/19 07:35:20 AM,26.097,,,,
723,08/16/19 09:35:20 AM,27.370,,,,
724,08/16/19 11:35:20 AM,28.060,,,,
725,08/16/19 01:35:20 PM,29.752,,,,
726,08/16/19 03:35:20 PM,26.292,,,,
727,08/16/19 05:35:20 PM,27.764,,,,
728,08/16/19 07:35:20 PM,26.879,,,,
729,08/16/19 09:35:20 PM,26.292,,,,
730,08/16/19 11:35:20 PM,26.000,,,,
731,08/17/19 01:35:20 AM,25.805,,,,
732,08/17/19 03:35:20 AM,25.416,,,,
733,08/17/19 05:35:20 AM,25.028,,,,
734,08/17/19 07:35:20 AM,25.125,,,,
735,08/17/19 09:35:20 AM,25.805,,,,
736,08/17/19 11:35:20 AM,27.370,,,,
737,08/17/19 01:35:20 PM,27.567,,,,
738,08/17/19 03:35:20 PM,27.764,,,,
739,08/17/19 05:35:20 PM,26.292,,,,
740,08/17/19 07:35:20 PM,25.902,,,,
741,08/17/19 09:35:20 PM,25.513,,,,
742,08/17/19 11:35:20 PM,25.513,,,,
743,08/18/19 01:35:20 AM,25.610,,,,
744,08/18/19 03:35:20 AM,25.416,,,,
745,08/18/19 05:35:20 AM,24.931,,,,
746,08/18/19 07:35:20 AM,25.028,,,,
747,08/18/19 09:35:20 AM,25.513,,,,
748,08/18/19 11:35:20 AM,27.567,,,,
749,08/18/19 01:35:20 PM,29.953,,,,
750,08/18/19 03:35:20 PM,32.497,,,,
751,08/18/19 05:35:20 PM,29.552,,,,
752,08/18/19 07:35:20 PM,27.961,,,,
753,08/18/19 09:35:20 PM,26.879,,,,
754,08/18/19 11:35:20 PM,26.292,,,,
755,08/19/19 01:35:20 AM,25.805,,,,
756,08/19/19 03:35:20 AM,25.416,,,,
757,08/19/19 05:35:20 AM,25.028,,,,
758,08/19/19 07:35:20 AM,24.835,,,,
759,08/19/19 09:35:20 AM,25.708,,,,
760,08/19/19 11:35:20 AM,30.659,,,,
761,08/19/19 01:35:20 PM,34.903,,,,
762,08/19/19 03:35:20 PM,35.864,,,,
763,08/19/19 05:35:20 PM,31.166,,,,
764,08/19/19 07:35:20 PM,29.152,,,,
765,08/19/19 09:35:20 PM,27.468,,,,
766,08/19/19 11:35:20 PM,26.488,,,,
767,08/20/19 01:35:20 AM,25.902,,,,
768,08/20/19 03:35:20 AM,25.513,,,,
769,08/20/19 05:35:20 AM,25.319,,,,
770,08/20/19 07:35:20 AM,25.319,,,,
771,08/20/19 09:35:20 AM,26.097,,,,
772,08/20/19 11:35:20 AM,29.152,,,,
773,08/20/19 01:35:20 PM,34.163,,,,
774,08/20/19 03:35:20 PM,34.903,,,,
775,08/20/19 05:35:20 PM,30.862,,,,
776,08/20/19 07:35:20 PM,29.053,,,,
777,08/20/19 09:35:20 PM,28.060,,,,
778,08/20/19 11:35:20 PM,27.370,,,,
779,08/21/19 01:35:20 AM,26.781,,,,
780,08/21/19 03:35:20 AM,26.390,,,,
781,08/21/19 05:35:20 AM,25.902,,,,
782,08/21/19 07:35:20 AM,25.610,,,,
783,08/21/19 09:35:20 AM,26.781,,,,
784,08/21/19 11:35:20 AM,28.754,,,,
785,08/21/19 01:35:20 PM,34.691,,,,
786,08/21/19 03:35:20 PM,35.756,,,,
787,08/21/19 05:35:20 PM,30.963,,,,
788,08/21/19 07:35:20 PM,29.053,,,,
789,08/21/19 09:35:20 PM,28.060,,,,
790,08/21/19 11:35:20 PM,27.468,,,,
791,08/22/19 01:35:20 AM,27.075,,,,
792,08/22/19 03:35:20 AM,26.390,,,,
793,08/22/19 05:35:20 AM,26.000,,,,
794,08/22/19 07:35:20 AM,26.097,,,,
795,08/22/19 09:35:20 AM,26.781,,,,
796,08/22/19 11:35:20 AM,30.862,,,,
797,08/22/19 01:35:20 PM,35.328,,,,
798,08/22/19 03:35:20 PM,36.187,,,,
799,08/22/19 05:35:20 PM,31.166,,,,
800,08/22/19 07:35:20 PM,29.352,,,,
801,08/22/19 09:35:20 PM,28.060,,,,
802,08/22/19 11:35:20 PM,27.272,,,,
803,08/23/19 01:35:20 AM,27.173,,,,
804,08/23/19 03:35:20 AM,26.879,,,,
805,08/23/19 05:35:20 AM,26.488,,,,
806,08/23/19 07:35:20 AM,26.292,,,,
807,08/23/19 09:35:20 AM,27.272,,,,
808,08/23/19 11:35:20 AM,31.166,,,,
809,08/23/19 01:35:20 PM,34.691,,,,
810,08/23/19 03:35:20 PM,35.864,,,,
811,08/23/19 05:35:20 PM,31.268,,,,
812,08/23/19 07:35:20 PM,29.452,,,,
813,08/23/19 09:35:20 PM,28.555,,,,
814,08/23/19 11:35:20 PM,27.665,,,,
815,08/24/19 01:35:20 AM,26.977,,,,
816,08/24/19 03:35:20 AM,26.585,,,,
817,08/24/19 05:35:20 AM,26.000,,,,
818,08/24/19 07:35:20 AM,26.097,,,,
819,08/24/19 09:35:20 AM,27.173,,,,
820,08/24/19 11:35:20 AM,27.961,,,,
821,08/24/19 01:35:20 PM,28.159,,,,
822,08/24/19 03:35:20 PM,29.053,,,,
823,08/24/19 05:35:20 PM,27.665,,,,
824,08/24/19 07:35:20 PM,26.879,,,,
825,08/24/19 09:35:20 PM,26.292,,,,
826,08/24/19 11:35:20 PM,25.610,,,,
827,08/25/19 01:35:20 AM,25.028,,,,
828,08/25/19 03:35:20 AM,24.738,,,,
829,08/25/19 05:35:20 AM,24.641,,,,
830,08/25/19 07:35:20 AM,24.835,,,,
831,08/25/19 09:35:20 AM,25.513,,,,
832,08/25/19 11:35:20 AM,26.292,,,,
833,08/25/19 01:35:20 PM,26.879,,,,
834,08/25/19 03:35:20 PM,26.977,,,,
835,08/25/19 05:35:20 PM,26.781,,,,
836,08/25/19 07:35:20 PM,25.805,,,,
837,08/25/19 09:35:20 PM,25.125,,,,
838,08/25/19 11:35:20 PM,24.545,,,,
839,08/26/19 01:35:20 AM,24.351,,,,
840,08/26/19 03:35:20 AM,24.158,,,,
841,08/26/19 05:35:20 AM,23.966,,,,
842,08/26/19 07:35:20 AM,23.966,,,,
843,08/26/19 09:35:20 AM,24.351,,,,
844,08/26/19 11:35:20 AM,28.258,,,,
845,08/26/19 01:35:20 PM,30.963,,,,
846,08/26/19 03:35:20 PM,31.676,,,,
847,08/26/19 05:35:20 PM,28.159,,,,
848,08/26/19 07:35:20 PM,26.879,,,,
849,08/26/19 09:35:20 PM,25.805,,,,
850,08/26/19 11:35:20 PM,25.610,,,,
851,08/27/19 01:35:20 AM,25.222,,,,
852,08/27/19 03:35:20 AM,24.931,,,,
853,08/27/19 05:35:20 AM,24.738,,,,
854,08/27/19 07:35:20 AM,24.641,,,,
855,08/27/19 09:35:20 AM,25.805,,,,
856,08/27/19 11:35:20 AM,27.370,,,,
857,08/27/19 01:35:20 PM,30.054,,,,
858,08/27/19 03:35:20 PM,32.291,,,,
859,08/27/19 05:35:20 PM,28.655,,,,
860,08/27/19 07:35:20 PM,27.075,,,,
861,08/27/19 09:35:20 PM,25.902,,,,
862,08/27/19 11:35:20 PM,25.222,,,,
863,08/28/19 01:35:20 AM,24.641,,,,
864,08/28/19 03:35:20 AM,24.255,,,,
865,08/28/19 05:35:20 AM,23.869,,,,
866,08/28/19 07:35:20 AM,23.966,,,,
867,08/28/19 09:35:20 AM,24.835,,,,
868,08/28/19 11:35:20 AM,29.053,,,,
869,08/28/19 01:35:20 PM,32.704,,,,
870,08/28/19 03:35:20 PM,32.600,,,,
871,08/28/19 05:35:20 PM,29.252,,,,
872,08/28/19 07:35:20 PM,27.665,,,,
873,08/28/19 09:35:20 PM,26.390,,,,
874,08/28/19 11:35:20 PM,25.610,,,,
875,08/29/19 01:35:20 AM,25.319,,,,
876,08/29/19 03:35:20 AM,25.319,,,,
877,08/29/19 05:35:20 AM,24.931,,,,
878,08/29/19 07:35:20 AM,24.641,,,,
879,08/29/19 09:35:20 AM,24.931,,,,
880,08/29/19 11:35:20 AM,29.053,,,,
881,08/29/19 01:35:20 PM,33.326,,,,
882,08/29/19 03:35:20 PM,31.880,,,,
883,08/29/19 05:35:20 PM,28.853,,,,
884,08/29/19 07:35:20 PM,27.173,,,,
885,08/29/19 09:35:20 PM,25.708,,,,
886,08/29/19 11:35:20 PM,25.028,,,,
887,08/30/19 01:35:20 AM,24.545,,,,
888,08/30/19 03:35:20 AM,23.773,,,,
889,08/30/19 05:35:20 AM,23.292,,,,
890,08/30/19 07:35:20 AM,23.100,,,,
891,08/30/19 09:35:20 AM,24.255,,,,
892,08/30/19 11:35:20 AM,28.258,,,,
893,08/30/19 01:35:20 PM,32.704,,,,
894,08/30/19 03:35:20 PM,33.953,,,,
895,08/30/19 05:35:20 PM,29.053,,,,
896,08/30/19 07:35:20 PM,26.977,,,,
897,08/30/19 09:35:20 PM,25.513,,,,
898,08/30/19 11:35:20 PM,24.738,,,,
899,08/31/19 01:35:20 AM,23.966,,,,
900,08/31/19 03:35:20 AM,23.484,,,,
901,08/31/19 05:35:20 AM,22.908,,,,
902,08/31/19 07:35:20 AM,22.525,,,,
903,08/31/19 09:35:20 AM,23.677,,,,
904,08/31/19 11:35:20 AM,27.961,,,,
905,08/31/19 01:35:20 PM,32.086,,,,
906,08/31/19 03:35:20 PM,33.953,,,,
907,08/31/19 05:35:20 PM,29.053,,,,
908,08/31/19 07:35:20 PM,27.075,,,,
909,08/31/19 09:35:20 PM,25.708,,,,
910,08/31/19 11:35:20 PM,25.416,,,,
911,09/01/19 01:35:20 AM,25.125,,,,
912,09/01/19 03:35:20 AM,24.545,,,,
913,09/01/19 05:35:20 AM,24.255,,,,
914,09/01/19 07:35:20 AM,24.351,,,,
915,09/01/19 09:35:20 AM,25.416,,,,
916,09/01/19 11:35:20 AM,28.754,,,,
917,09/01/19 01:35:20 PM,29.053,,,,
918,09/01/19 03:35:20 PM,28.060,,,,
919,09/01/19 05:35:20 PM,27.173,,,,
920,09/01/19 07:35:20 PM,26.097,,,,
921,09/01/19 09:35:20 PM,25.319,,,,
922,09/01/19 11:35:20 PM,24.835,,,,
923,09/02/19 01:35:20 AM,24.641,,,,
924,09/02/19 03:35:20 AM,24.448,,,,
925,09/02/19 05:35:20 AM,24.545,,,,
926,09/02/19 07:35:20 AM,24.641,,,,
927,09/02/19 09:35:20 AM,24.641,,,,
928,09/02/19 11:35:20 AM,26.488,,,,
929,09/02/19 01:35:20 PM,28.456,,,,
930,09/02/19 03:35:20 PM,30.862,,,,
931,09/02/19 05:35:20 PM,28.258,,,,
932,09/02/19 07:35:20 PM,27.075,,,,
933,09/02/19 09:35:20 PM,25.902,,,,
934,09/02/19 11:35:20 PM,25.125,,,,
935,09/03/19 01:35:20 AM,24.545,,,,
936,09/03/19 03:35:20 AM,24.158,,,,
937,09/03/19 05:35:20 AM,23.966,,,,
938,09/03/19 07:35:20 AM,23.966,,,,
939,09/03/19 09:35:20 AM,25.125,,,,
940,09/03/19 11:35:20 AM,28.655,,,,
941,09/03/19 01:35:20 PM,33.222,,,,
942,09/03/19 03:35:20 PM,31.983,,,,
943,09/03/19 05:35:20 PM,29.152,,,,
944,09/03/19 07:35:20 PM,27.370,,,,
945,09/03/19 09:35:20 PM,26.097,,,,
946,09/03/19 11:35:20 PM,25.513,,,,
947,09/04/19 01:35:20 AM,25.319,,,,
948,09/04/19 03:35:20 AM,25.125,,,,
949,09/04/19 05:35:20 AM,24.835,,,,
950,09/04/19 07:35:20 AM,25.222,,,,
951,09/04/19 09:35:20 AM,26.195,,,,
952,09/04/19 11:35:20 AM,27.370,,,,
953,09/04/19 01:35:20 PM,27.567,,,,
954,09/04/19 03:35:20 PM,27.370,,,,
955,09/04/19 05:35:20 PM,26.781,,,,
956,09/04/19 07:35:20 PM,26.195,,,,
957,09/04/19 09:35:20 PM,25.805,,,,
958,09/04/19 11:35:20 PM,25.416,,,,
959,09/05/19 01:35:20 AM,25.028,,,,
960,09/05/19 03:35:20 AM,24.931,,,,
961,09/05/19 05:35:20 AM,24.835,,,,
962,09/05/19 07:35:20 AM,24.931,,,,
963,09/05/19 09:35:20 AM,25.513,,,,
964,09/05/19 11:35:20 AM,27.272,,,,
965,09/05/19 01:35:20 PM,29.053,,,,
966,09/05/19 03:35:20 PM,27.567,,,,
967,09/05/19 05:35:20 PM,26.195,,,,
968,09/05/19 07:35:20 PM,25.805,,,,
969,09/05/19 09:35:20 PM,25.610,,,,
970,09/05/19 11:35:20 PM,25.416,,,,
971,09/06/19 01:35:20 AM,25.222,,,,
972,09/06/19 03:35:20 AM,25.028,,,,
973,09/06/19 05:35:20 AM,25.028,,,,
974,09/06/19 07:35:20 AM,24.255,,,,
975,09/06/19 09:35:20 AM,24.351,,,,
976,09/06/19 11:35:20 AM,25.319,,,,
977,09/06/19 01:35:20 PM,28.456,,,,
978,09/06/19 03:35:20 PM,30.054,,,,
979,09/06/19 05:35:20 PM,27.075,,,,
980,09/06/19 07:35:20 PM,25.708,,,,
981,09/06/19 09:35:20 PM,24.641,,,,
982,09/06/19 11:35:20 PM,24.062,,,,
983,09/07/19 01:35:20 AM,23.677,,,,
984,09/07/19 03:35:20 AM,23.484,,,,
985,09/07/19 05:35:20 AM,23.292,,,,
986,09/07/19 07:35:20 AM,23.100,,,,
987,09/07/19 09:35:20 AM,23.966,,,,
988,09/07/19 11:35:20 AM,27.665,,,,
989,09/07/19 01:35:20 PM,32.394,,,,
990,09/07/19 03:35:20 PM,33.535,,,,
991,09/07/19 05:35:20 PM,29.552,,,,
992,09/07/19 07:35:20 PM,27.567,,,,
993,09/07/19 09:35:20 PM,26.195,,,,
994,09/07/19 11:35:20 PM,25.513,,,,
995,09/08/19 01:35:20 AM,24.835,,,,
996,09/08/19 03:35:20 AM,24.545,,,,
997,09/08/19 05:35:20 AM,24.255,,,,
998,09/08/19 07:35:20 AM,24.448,,,,
999,09/08/19 09:35:20 AM,25.708,,,,
1000,09/08/19 11:35:20 AM,27.567,,,,
1001,09/08/19 01:35:20 PM,31.574,,,,
1002,09/08/19 03:35:20 PM,33.848,,,,
1003,09/08/19 05:35:20 PM,29.853,,,,
1004,09/08/19 07:35:20 PM,27.961,,,,
1005,09/08/19 09:35:20 PM,26.879,,,,
1006,09/08/19 11:35:20 PM,26.390,,,,
1007,09/09/19 01:35:20 AM,25.902,,,,
1008,09/09/19 03:35:20 AM,25.222,,,,
1009,09/09/19 05:35:20 AM,24.738,,,,
1010,09/09/19 07:35:20 AM,24.641,,,,
1011,09/09/19 09:35:20 AM,26.097,,,,
1012,09/09/19 11:35:20 AM,28.258,,,,
1013,09/09/19 01:35:20 PM,31.370,,,,
1014,09/09/19 03:35:20 PM,31.064,,,,
1015,09/09/19 05:35:20 PM,27.370,,,,
1016,09/09/19 07:35:20 PM,26.292,,,,
1017,09/09/19 09:35:20 PM,25.513,,,,
1018,09/09/19 11:35:20 PM,24.931,,,,
1019,09/10/19 01:35:20 AM,24.545,,,,
1020,09/10/19 03:35:20 AM,24.062,,,,
1021,09/10/19 05:35:20 AM,24.062,,,,
1022,09/10/19 07:35:20 AM,24.448,,,,
1023,09/10/19 09:35:20 AM,25.513,,,,
1024,09/10/19 11:35:20 AM,28.456,,,,
1025,09/10/19 01:35:20 PM,30.862,,,,
1026,09/10/19 03:35:20 PM,31.574,,,,
1027,09/10/19 05:35:20 PM,29.053,,,,
1028,09/10/19 07:35:20 PM,27.173,,,,
1029,09/10/19 09:35:20 PM,26.000,,,,
1030,09/10/19 11:35:20 PM,25.222,,,,
1031,09/11/19 01:35:20 AM,24.545,,,,
1032,09/11/19 03:35:20 AM,24.158,,,,
1033,09/11/19 05:35:20 AM,23.773,,,,
1034,09/11/19 07:35:20 AM,23.677,,,,
1035,09/11/19 09:35:20 AM,24.738,,,,
1036,09/11/19 11:35:20 AM,28.357,,,,
1037,09/11/19 01:35:20 PM,32.291,,,,
1038,09/11/19 03:35:20 PM,33.430,,,,
1039,09/11/19 05:35:20 PM,29.053,,,,
1040,09/11/19 07:35:20 PM,27.075,,,,
1041,09/11/19 09:35:20 PM,25.708,,,,
1042,09/11/19 11:35:20 PM,24.738,,,,
1043,09/12/19 01:35:20 AM,24.158,,,,
1044,09/12/19 03:35:20 AM,23.677,,,,
1045,09/12/19 05:35:20 AM,23.292,,,,
1046,09/12/19 07:35:20 AM,23.196,,,,
1047,09/12/19 09:35:20 AM,24.351,,,,
1048,09/12/19 11:35:20 AM,26.683,,,,
1049,09/12/19 01:35:20 PM,31.370,,,,
1050,09/12/19 03:35:20 PM,33.222,,,,
1051,09/12/19 05:35:20 PM,28.853,,,,
1052,09/12/19 07:35:20 PM,27.075,,,,
1053,09/12/19 09:35:20 PM,26.000,,,,
1054,09/12/19 11:35:20 PM,25.319,,,,
1055,09/13/19 01:35:20 AM,24.738,,,,
1056,09/13/19 03:35:20 AM,24.351,,,,
1057,09/13/19 05:35:20 AM,24.062,,,,
1058,09/13/19 07:35:20 AM,24.255,,,,
1059,09/13/19 09:35:20 AM,25.319,,,,
1060,09/13/19 11:35:20 AM,28.357,,,,
1061,09/13/19 01:35:20 PM,29.352,,,,
1062,09/13/19 03:35:20 PM,30.760,,,,
1063,09/13/19 05:35:20 PM,28.456,,,,
1064,09/13/19 07:35:20 PM,26.879,,,,
1065,09/13/19 09:35:20 PM,26.000,,,,
1066,09/13/19 11:35:20 PM,25.513,,,,
1067,09/14/19 01:35:20 AM,24.931,,,,
1068,09/14/19 03:35:20 AM,24.738,,,,
1069,09/14/19 05:35:20 AM,24.448,,,,
1070,09/14/19 07:35:20 AM,24.351,,,,
1071,09/14/19 09:35:20 AM,25.416,,,,
1072,09/14/19 11:35:20 AM,28.655,,,,
1073,09/14/19 01:35:20 PM,33.014,,,,
1074,09/14/19 03:35:20 PM,33.535,,,,
1075,09/14/19 05:35:20 PM,29.053,,,,
1076,09/14/19 07:35:20 PM,27.272,,,,
1077,09/14/19 09:35:20 PM,26.195,,,,
1078,09/14/19 11:35:20 PM,25.513,,,,
1079,09/15/19 01:35:20 AM,24.931,,,,
1080,09/15/19 03:35:20 AM,24.641,,,,
1081,09/15/19 05:35:20 AM,24.641,,,,
1082,09/15/19 07:35:20 AM,24.835,,,,
1083,09/15/19 09:35:20 AM,25.805,,,,
1084,09/15/19 11:35:20 AM,28.357,,,,
1085,09/15/19 01:35:20 PM,32.497,,,,
1086,09/15/19 03:35:20 PM,33.743,,,,
1087,09/15/19 05:35:20 PM,28.357,,,,
1088,09/15/19 07:35:20 PM,27.272,,,,
1089,09/15/19 09:35:20 PM,26.195,,,,
1090,09/15/19 11:35:20 PM,25.416,,,,
1091,09/16/19 01:35:20 AM,24.931,,,,
1092,09/16/19 03:35:20 AM,24.545,,,,
1093,09/16/19 05:35:20 AM,24.351,,,,
1094,09/16/19 07:35:20 AM,24.255,,,,
1095,09/16/19 09:35:20 AM,25.028,,,,
1096,09/16/19 11:35:20 AM,28.456,,,,
1097,09/16/19 01:35:20 PM,30.659,,,,
1098,09/16/19 03:35:20 PM,30.255,,,,
