,"(deg C) Mean Temperature (gridMET) at -79.2103E,35.1464N, 2015-01-01 to 2025-01-01"
"2018-02-07",13
"2018-02-08",5.35
"2018-02-09",7.95
"2018-02-10",16
"2018-02-11",19.75
"2018-02-12",13.35
"2018-02-13",5.8
"2018-02-14",9.95
"2018-02-15",20.25
"2018-02-16",19.4
"2018-02-17",9.75
"2018-02-18",11.95
"2018-02-19",9.1
"2018-02-20",18.4
"2018-02-21",21.35
"2018-02-22",19.4
"2018-02-23",19.6
"2018-02-24",21.4
"2018-02-25",20.65
"2018-02-26",10.15
"2018-02-27",9.8
"2018-02-28",10.45
"2018-03-01",14.5
"2018-03-02",8.25
"2018-03-03",8.4
"2018-03-04",6.4
"2018-03-05",7.2
"2018-03-06",7.8
"2018-03-07",5.55
"2018-03-08",2.8
"2018-03-09",5.45
"2018-03-10",11
"2018-03-11",8.15
"2018-03-12",1.6
"2018-03-13",5.85
"2018-03-14",2.3
"2018-03-15",9.5
"2018-03-16",12.45
"2018-03-17",13.25
"2018-03-18",12.8
"2018-03-19",14.2
"2018-03-20",10.5
"2018-03-21",4.4
"2018-03-22",6
"2018-03-23",7.15
"2018-03-24",6.05
"2018-03-25",7.05
"2018-03-26",7.9
"2018-03-27",6.3
"2018-03-28",16.1
"2018-03-29",20.75
"2018-03-30",12.85
"2018-03-31",11.95
"2018-04-01",16.55
"2018-04-02",18.7
"2018-04-03",18.55
"2018-04-04",13.95
"2018-04-05",10.4
"2018-04-06",15.95
"2018-04-07",8.2
"2018-04-08",6.9
"2018-04-09",8.6
"2018-04-10",10.55
"2018-04-11",11.3
"2018-04-12",16.35
"2018-04-13",19.7
"2018-04-14",22.1
"2018-04-15",17.8
"2018-04-16",8
"2018-04-17",11.5
"2018-04-18",20.5
"2018-04-19",14.25
"2018-04-20",10.65
"2018-04-21",12.8
"2018-04-22",16.45
"2018-04-23",15.9
"2018-04-24",16.55
"2018-04-25",16.25
"2018-04-26",18.1
"2018-04-27",16.85
"2018-04-28",18.35
"2018-04-29",12.1
"2018-04-30",15.25
"2018-05-01",20.15
"2018-05-02",21.4
"2018-05-03",22
"2018-05-04",22.65
"2018-05-05",22.6
"2018-05-06",22.75
"2018-05-07",18.8
"2018-05-08",18.1
"2018-05-09",21.25
"2018-05-10",24
"2018-05-11",26
"2018-05-12",27.2
"2018-05-13",27.45
"2018-05-14",27.4
"2018-05-15",24.95
"2018-05-16",24.95
"2018-05-17",23.15
"2018-05-18",24.2
"2018-05-19",22.65
"2018-05-20",24.45
"2018-05-21",24.95
"2018-05-22",25.4
"2018-05-23",25.75
"2018-05-24",24.15
"2018-05-25",24.45
"2018-05-26",25.4
"2018-05-27",25.6
"2018-05-28",22.8
"2018-05-29",25.7
"2018-05-30",25.95
"2018-05-31",25
"2018-06-01",26.85
"2018-06-02",25.1
"2018-06-03",25.95
"2018-06-04",23.05
"2018-06-05",21.85
"2018-06-06",24.75
"2018-06-07",24.75
"2018-06-08",25.2
"2018-06-09",25.35
"2018-06-10",27
"2018-06-11",24.55
"2018-06-12",19.9
"2018-06-13",25.25
"2018-06-14",27.15
"2018-06-15",25.4
"2018-06-16",26.7
"2018-06-17",28.75
"2018-06-18",29.6
"2018-06-19",29.7
"2018-06-20",28.1
"2018-06-21",29.05
"2018-06-22",28.8
"2018-06-23",28.7
"2018-06-24",29.2
"2018-06-25",26.95
"2018-06-26",24.3
"2018-06-27",25.6
"2018-06-28",27.8
"2018-06-29",28.2
"2018-06-30",28.15
"2018-07-01",28.9
"2018-07-02",29.4
"2018-07-03",28.5
"2018-07-04",27.45
"2018-07-05",27.35
"2018-07-06",28.1
"2018-07-07",21.6
"2018-07-08",22.6
"2018-07-09",23.45
"2018-07-10",26.55
"2018-07-11",29.1
"2018-07-12",26.9
"2018-07-13",25.6
"2018-07-14",25.7
"2018-07-15",28.05
"2018-07-16",27.4
"2018-07-17",28.4
"2018-07-18",25.3
"2018-07-19",25.85
"2018-07-20",24.85
"2018-07-21",26.2
"2018-07-22",26.7
"2018-07-23",26.45
"2018-07-24",26.1
"2018-07-25",24.95
"2018-07-26",27.25
"2018-07-27",28.25
"2018-07-28",26.85
"2018-07-29",26.25
"2018-07-30",25.1
"2018-07-31",26.7
"2018-08-01",27.05
"2018-08-02",26.3
"2018-08-03",24.55
"2018-08-04",26.85
"2018-08-05",26.8
"2018-08-06",27.4
"2018-08-07",27.75
"2018-08-08",27.65
"2018-08-09",26.6
"2018-08-10",26.75
"2018-08-11",26.45
"2018-08-12",25.55
"2018-08-13",24.6
"2018-08-14",25.7
"2018-08-15",27.35
"2018-08-16",28.25
"2018-08-17",27.8
"2018-08-18",26.9
"2018-08-19",26.2
"2018-08-20",27.1
"2018-08-21",26.5
"2018-08-22",25.6
"2018-08-23",20.75
"2018-08-24",22.25
"2018-08-25",23.05
"2018-08-26",26.3
"2018-08-27",27.65
"2018-08-28",27.9
"2018-08-29",27.95
"2018-08-30",28.1
"2018-08-31",27.8
"2018-09-01",28.3
"2018-09-02",27.15
"2018-09-03",28.05
"2018-09-04",28.05
"2018-09-05",27.75
"2018-09-06",28
"2018-09-07",27.9
"2018-09-08",27.75
"2018-09-09",27.1
"2018-09-10",27.15
"2018-09-11",27.35
"2018-09-12",27.45
"2018-09-13",25.9
"2018-09-14",23.1
"2018-09-15",22.95
"2018-09-16",23.15
"2018-09-17",26.5
"2018-09-18",25.45
"2018-09-19",25.8
"2018-09-20",25.65
"2018-09-21",24.25
"2018-09-22",25.65
"2018-09-23",24.15
"2018-09-24",22.15
"2018-09-25",24.75
"2018-09-26",25.95
"2018-09-27",25.2
"2018-09-28",24.05
"2018-09-29",23.55
"2018-09-30",21.3
"2018-10-01",22.25
"2018-10-02",23.75
"2018-10-03",25.35
"2018-10-04",26.1
"2018-10-05",27.55
"2018-10-06",23.9
"2018-10-07",25.4
"2018-10-08",25.2
"2018-10-09",24.85
"2018-10-10",24.25
"2018-10-11",19.05
"2018-10-12",16.35
"2018-10-13",16.15
"2018-10-14",16.65
"2018-10-15",22.5
"2018-10-16",23.3
"2018-10-17",16.75
"2018-10-18",11.75
"2018-10-19",14.8
"2018-10-20",14.75
"2018-10-21",8.3
"2018-10-22",10.4
"2018-10-23",13.1
"2018-10-24",10.2
"2018-10-25",9.4
"2018-10-26",9.1
"2018-10-27",10.75
"2018-10-28",13
"2018-10-29",11.55
"2018-10-30",11.75
"2018-10-31",15.85
"2018-11-01",18.8
"2018-11-02",14.55
"2018-11-03",9.85
"2018-11-04",12.65
"2018-11-05",16.8
"2018-11-06",17.9
"2018-11-07",17.05
"2018-11-08",14.4
"2018-11-09",11.3
"2018-11-10",5.85
"2018-11-11",5.65
"2018-11-12",7.8
"2018-11-13",9.5
"2018-11-14",5.6
"2018-11-15",4.85
"2018-11-16",6.8
"2018-11-17",7.65
"2018-11-18",9
"2018-11-19",13.4
"2018-11-20",9.4
"2018-11-21",7.5
"2018-11-22",4.8
"2018-11-23",3.4
"2018-11-24",6.7
"2018-11-25",11.15
"2018-11-26",9.5
"2018-11-27",2.8
"2018-11-28",0.95
"2018-11-29",4
"2018-11-30",13.45
"2018-12-01",14
"2018-12-02",18.65
"2018-12-03",13.45
"2018-12-04",8
"2018-12-05",2.9
"2018-12-06",2.95
"2018-12-07",5.7
"2018-12-08",3.75
"2018-12-09",1.55
"2018-12-10",2.25
"2018-12-11",3.75
"2018-12-12",5.2
"2018-12-13",7.8
"2018-12-14",10.7
"2018-12-15",9.65
"2018-12-16",10.75
"2018-12-17",10.3
"2018-12-18",6.9
"2018-12-19",6.85
"2018-12-20",13.45
"2018-12-21",11.5
"2018-12-22",6.85
"2018-12-23",7.9
"2018-12-24",5.4
"2018-12-25",4.95
"2018-12-26",5.45
"2018-12-27",9.65
"2018-12-28",17.95
"2018-12-29",14.5
"2018-12-30",12.35
"2018-12-31",5.55
"2019-01-01",16.9
"2019-01-02",12.5
"2019-01-03",11.9
"2019-01-04",11.85
"2019-01-05",10.2
"2019-01-06",12
"2019-01-07",9.55
"2019-01-08",13.7
"2019-01-09",5.8
"2019-01-10",-0.1
"2019-01-11",0.65
"2019-01-12",2.95
"2019-01-13",2.5
"2019-01-14",3.55
"2019-01-15",2.8
"2019-01-16",5.5
"2019-01-17",5.1
"2019-01-18",8.6
"2019-01-19",10.95
"2019-01-20",3.15
"2019-01-21",-3.5
"2019-01-22",-1.1
"2019-01-23",10.05
"2019-01-24",9.2
"2019-01-25",3.1
"2019-01-26",4.25
"2019-01-27",4.75
"2019-01-28",6.95
"2019-01-29",5
"2019-01-30",1.35
"2019-01-31",0.45
"2019-02-01",6.6
"2019-02-02",9.05
"2019-02-03",9.05
"2019-02-04",12.05
"2019-02-05",16.5
"2019-02-06",17.1
"2019-02-07",21.1
"2019-02-08",15.6
"2019-02-09",3.55
"2019-02-10",3.75
"2019-02-11",6.4
"2019-02-12",11.05
"2019-02-13",7.4
"2019-02-14",9.75
"2019-02-15",15.1
"2019-02-16",7.95
"2019-02-17",4.4
"2019-02-18",11.1
"2019-02-19",3.95
"2019-02-20",2.95
"2019-02-21",9.8
"2019-02-22",7.6
"2019-02-23",5.65
"2019-02-24",12.65
"2019-02-25",8.8
"2019-02-26",10.5
"2019-02-27",12.25
"2019-02-28",13.95
"2019-03-01",7.8
"2019-03-02",10.55
"2019-03-03",9.1
"2019-03-04",5.2
"2019-03-05",2.1
"2019-03-06",1.75
"2019-03-07",5.45
"2019-03-08",8.75
"2019-03-09",9.45
"2019-03-10",17.5
"2019-03-11",13.05
"2019-03-12",8.85
"2019-03-13",11.35
"2019-03-14",17.2
"2019-03-15",17.4
"2019-03-16",7.8
"2019-03-17",7.7
"2019-03-18",9.55
"2019-03-19",7.9
"2019-03-20",7.5
"2019-03-21",10.95
"2019-03-22",10.05
"2019-03-23",9.65
"2019-03-24",14.1
"2019-03-25",15.8
"2019-03-26",7.7
"2019-03-27",7.35
"2019-03-28",11.7
"2019-03-29",16.65
"2019-03-30",18.6
"2019-03-31",11.25
"2019-04-01",6.75
"2019-04-02",2.9
"2019-04-03",12.8
"2019-04-04",17.4
"2019-04-05",13.9
"2019-04-06",16.65
"2019-04-07",18.05
"2019-04-08",22.35
"2019-04-09",19.15
"2019-04-10",17.9
"2019-04-11",20.65
"2019-04-12",20.95
"2019-04-13",22.8
"2019-04-14",20.5
"2019-04-15",12.7
"2019-04-16",14.85
"2019-04-17",20.6
"2019-04-18",22
"2019-04-19",17.45
"2019-04-20",12.15
"2019-04-21",12.35
"2019-04-22",16.05
"2019-04-23",22.3
"2019-04-24",23.4
"2019-04-25",24.15
"2019-04-26",17.3
"2019-04-27",19.5
"2019-04-28",22.35
"2019-04-29",20.8
"2019-04-30",23.45
"2019-05-01",23.35
"2019-05-02",23.25
"2019-05-03",23.1
"2019-05-04",24.05
"2019-05-05",21.65
"2019-05-06",20.9
"2019-05-07",21.75
"2019-05-08",21.65
"2019-05-09",22.45
"2019-05-10",21.75
"2019-05-11",23.55
"2019-05-12",21.75
"2019-05-13",19.05
"2019-05-14",14.35
"2019-05-15",17.05
"2019-05-16",21.75
"2019-05-17",25.3
"2019-05-18",27.2
"2019-05-19",26.1
"2019-05-20",25
"2019-05-21",25.9
"2019-05-22",21.35
"2019-05-23",25.3
"2019-05-24",28.15
"2019-05-25",29
"2019-05-26",28
"2019-05-27",27.25
"2019-05-28",29.15
"2019-05-29",28.45
"2019-05-30",29.2
"2019-05-31",25.3
"2019-06-01",22.85
"2019-06-02",25.65
"2019-06-03",22.95
"2019-06-04",23.8
"2019-06-05",26.2
"2019-06-06",26.4
"2019-06-07",23.65
"2019-06-08",25.3
"2019-06-09",23.7
"2019-06-10",25
"2019-06-11",21.75
"2019-06-12",19.75
"2019-06-13",20.4
"2019-06-14",19.1
"2019-06-15",23.25
"2019-06-16",26.45
"2019-06-17",27.65
"2019-06-18",27.35
"2019-06-19",26.95
"2019-06-20",27.35
"2019-06-21",24.95
"2019-06-22",25.7
"2019-06-23",23.9
"2019-06-24",27.9
"2019-06-25",26.8
"2019-06-26",25.9
"2019-06-27",27.05
"2019-06-28",27.7
"2019-06-29",28.85
"2019-06-30",29.5
"2019-07-01",26.8
"2019-07-02",29.2
"2019-07-03",29.3
"2019-07-04",28.2
"2019-07-05",27
"2019-07-06",28.3
"2019-07-07",28.25
"2019-07-08",28.1
"2019-07-09",25.4
"2019-07-10",27.6
"2019-07-11",28.1
"2019-07-12",28
"2019-07-13",27.85
"2019-07-14",28.4
"2019-07-15",29.35
"2019-07-16",30.1
"2019-07-17",29.7
"2019-07-18",29.2
"2019-07-19",28.1
"2019-07-20",29.15
"2019-07-21",29.8
"2019-07-22",29.5
"2019-07-23",24.85
"2019-07-24",23.3
"2019-07-25",24.3
"2019-07-26",23.9
"2019-07-27",24.55
"2019-07-28",25.5
"2019-07-29",26
"2019-07-30",27.15
"2019-07-31",26.4
"2019-08-01",27.15
"2019-08-02",25.65
"2019-08-03",26.05
"2019-08-04",26.3
"2019-08-05",24.3
"2019-08-06",27.05
"2019-08-07",26.95
"2019-08-08",27.15
"2019-08-09",27.95
"2019-08-10",26.3
"2019-08-11",26.3
"2019-08-12",27.95
"2019-08-13",28.95
"2019-08-14",28.35
"2019-08-15",27.8
"2019-08-16",26.8
"2019-08-17",26.85
"2019-08-18",28.65
"2019-08-19",28.15
"2019-08-20",27.8
"2019-08-21",27.6
"2019-08-22",28.5
"2019-08-23",27.35
"2019-08-24",19.5
"2019-08-25",21.2
"2019-08-26",23.35
"2019-08-27",24.4
"2019-08-28",24.65
"2019-08-29",22.65
"2019-08-30",23.95
"2019-08-31",24.55
"2019-09-01",25.9
"2019-09-02",25.8
"2019-09-03",26.75
"2019-09-04",26.8
"2019-09-05",22.75
"2019-09-06",25.2
"2019-09-07",26.7
"2019-09-08",27.95
"2019-09-09",26.5
"2019-09-10",26.15
"2019-09-11",26.8
"2019-09-12",28.15
"2019-09-13",25.5
"2019-09-14",24.75
"2019-09-15",25.45
"2019-09-16",25.45
"2019-09-17",24.95
"2019-09-18",19.75
"2019-09-19",17.35
"2019-09-20",19.7
"2019-09-21",23.2
"2019-09-22",24.05
"2019-09-23",25.2
"2019-09-24",23.2
"2019-09-25",24.35
"2019-09-26",27.45
"2019-09-27",25.95
"2019-09-28",27.05
"2019-09-29",28.8
"2019-09-30",25.65
"2019-10-01",25.35
"2019-10-02",28.25
"2019-10-03",29.25
"2019-10-04",26.6
"2019-10-05",17.05
"2019-10-06",21.8
"2019-10-07",22.75
"2019-10-08",17.5
"2019-10-09",18.4
"2019-10-10",17.4
"2019-10-11",18.8
"2019-10-12",22.9
"2019-10-13",20.5
"2019-10-14",17.9
"2019-10-15",18.5
"2019-10-16",13.75
"2019-10-17",12.05
"2019-10-18",12.65
"2019-10-19",14.05
"2019-10-20",15.65
"2019-10-21",18.45
"2019-10-22",18.15
"2019-10-23",13.4
"2019-10-24",15.1
"2019-10-25",18.5
"2019-10-26",19.35
"2019-10-27",21.05
"2019-10-28",19.45
"2019-10-29",16.95
"2019-10-30",20.1
"2019-10-31",16.55
"2019-11-01",8.4
"2019-11-02",9.65
"2019-11-03",8.25
"2019-11-04",9.9
"2019-11-05",15.9
"2019-11-06",12.9
"2019-11-07",14.8
"2019-11-08",5.1
"2019-11-09",4.3
"2019-11-10",9.45
"2019-11-11",13
"2019-11-12",4.05
"2019-11-13",0
"2019-11-14",3.2
"2019-11-15",6.8
"2019-11-16",6.85
"2019-11-17",8.45
"2019-11-18",6.3
"2019-11-19",7.6
"2019-11-20",8.35
"2019-11-21",8.25
"2019-11-22",13.35
"2019-11-23",12.1
"2019-11-24",7.4
"2019-11-25",8.65
"2019-11-26",10.5
"2019-11-27",13
"2019-11-28",8.75
"2019-11-29",7.6
"2019-11-30",10.5
"2019-12-01",12.75
"2019-12-02",5.75
"2019-12-03",5.9
"2019-12-04",7.6
"2019-12-05",7.2
"2019-12-06",7.95
"2019-12-07",5.75
"2019-12-08",5.15
"2019-12-09",11.7
"2019-12-10",15.45
"2019-12-11",3.15
"2019-12-12",3.7
"2019-12-13",7.55
"2019-12-14",7.2
"2019-12-15",9.05
"2019-12-16",13.4
"2019-12-17",10.1
"2019-12-18",3.1
"2019-12-19",1.2
"2019-12-20",4.85
"2019-12-21",3.4
"2019-12-22",3.65
"2019-12-23",8.3
"2019-12-24",10.65
"2019-12-25",8.75
"2019-12-26",11.45
"2019-12-27",12.95
"2019-12-28",16.1
"2019-12-29",18.85
"2019-12-30",13.75
"2019-12-31",5.55
"2020-01-01",7.2
"2020-01-02",7.75
"2020-01-03",15.65
"2020-01-04",10.3
"2020-01-05",5.9
"2020-01-06",8.2
"2020-01-07",6.35
"2020-01-08",7.35
"2020-01-09",6.05
"2020-01-10",12.05
"2020-01-11",19.3
"2020-01-12",18.65
"2020-01-13",18.3
"2020-01-14",17.1
"2020-01-15",17.1
"2020-01-16",11.05
"2020-01-17",5.1
"2020-01-18",7.3
"2020-01-19",5.55
"2020-01-20",-0.5
"2020-01-21",-0.35
"2020-01-22",2.35
"2020-01-23",3.7
"2020-01-24",12.3
"2020-01-25",6.45
"2020-01-26",6.25
"2020-01-27",7.65
"2020-01-28",5.6
"2020-01-29",5.4
"2020-01-30",5.4
"2020-01-31",3.85
"2020-02-01",4.8
"2020-02-02",10
"2020-02-03",15.1
"2020-02-04",17.65
"2020-02-05",16.9
"2020-02-06",18.65
"2020-02-07",5.45
"2020-02-08",2.7
"2020-02-09",6.8
"2020-02-10",11.95
"2020-02-11",18.6
"2020-02-12",16.45
"2020-02-13",15.35
"2020-02-14",5.8
"2020-02-15",3.7
"2020-02-16",7.05
"2020-02-17",10.7
"2020-02-18",11.1
"2020-02-19",8.8
"2020-02-20",3.05
"2020-02-21",-1.1
"2020-02-22",4.05
"2020-02-23",8.7
"2020-02-24",10.85
"2020-02-25",15.3
"2020-02-26",11.55
"2020-02-27",4.2
"2020-02-28",5.95
"2020-02-29",3.2
"2020-03-01",6.2
"2020-03-02",12.65
"2020-03-03",14
"2020-03-04",11.5
"2020-03-05",8.3
"2020-03-06",8.35
"2020-03-07",5.75
"2020-03-08",8.55
"2020-03-09",13.4
"2020-03-10",16.5
"2020-03-11",17.35
"2020-03-12",18.45
"2020-03-13",17.6
"2020-03-14",15.4
"2020-03-15",12.05
"2020-03-16",11.6
"2020-03-17",11.85
"2020-03-18",16
"2020-03-19",22.15
"2020-03-20",23.75
"2020-03-21",17.4
"2020-03-22",10.6
"2020-03-23",9.75
"2020-03-24",12.75
"2020-03-25",13.35
"2020-03-26",14.05
"2020-03-27",21.45
"2020-03-28",25.45
"2020-03-29",23.45
"2020-03-30",19.75
"2020-03-31",11
"2020-04-01",9.6
"2020-04-02",12.35
"2020-04-03",14.1
"2020-04-04",15.45
"2020-04-05",16.95
"2020-04-06",20.05
"2020-04-07",22.65
"2020-04-08",21.75
"2020-04-09",18.75
"2020-04-10",8.35
"2020-04-11",13.2
"2020-04-12",19.05
"2020-04-13",19.1
"2020-04-14",16.35
"2020-04-15",7.6
"2020-04-16",11.6
"2020-04-17",16.9
"2020-04-18",12.7
"2020-04-19",15.15
"2020-04-20",13
"2020-04-21",15.4
"2020-04-22",16
"2020-04-23",16.55
"2020-04-24",20
"2020-04-25",16.3
"2020-04-26",16.9
"2020-04-27",13.75
"2020-04-28",19.35
"2020-04-29",19.75
"2020-04-30",16.4
"2020-05-01",13.95
"2020-05-02",18.85
"2020-05-03",24.3
"2020-05-04",20.75
"2020-05-05",18.65
"2020-05-06",14.35
"2020-05-07",13.25
"2020-05-08",12.95
"2020-05-09",10.3
"2020-05-10",15.6
"2020-05-11",11.65
"2020-05-12",13.05
"2020-05-13",16.75
"2020-05-14",20.95
"2020-05-15",21.7
"2020-05-16",23.35
"2020-05-17",24.05
"2020-05-18",21.2
"2020-05-19",15.4
"2020-05-20",16.05
"2020-05-21",19.45
"2020-05-22",22.95
"2020-05-23",24.2
"2020-05-24",24.95
"2020-05-25",21.65
"2020-05-26",21.5
"2020-05-27",21.55
"2020-05-28",25.9
"2020-05-29",23.75
"2020-05-30",24.6
"2020-05-31",19.25
"2020-06-01",20.1
"2020-06-02",23.95
"2020-06-03",26.6
"2020-06-04",27.05
"2020-06-05",26.3
"2020-06-06",26.8
"2020-06-07",27.05
"2020-06-08",26.15
"2020-06-09",27.6
"2020-06-10",28.05
"2020-06-11",24.35
"2020-06-12",23.25
"2020-06-13",22.6
"2020-06-14",20.15
"2020-06-15",15.6
"2020-06-16",16.1
"2020-06-17",19.3
"2020-06-18",22.4
"2020-06-19",23.45
"2020-06-20",23.45
"2020-06-21",26.35
"2020-06-22",27.2
"2020-06-23",26.2
"2020-06-24",26
"2020-06-25",24.05
"2020-06-26",26.05
"2020-06-27",26.7
"2020-06-28",27.15
"2020-06-29",27.5
"2020-06-30",26.65
"2020-07-01",26.3
"2020-07-02",26
"2020-07-03",27.65
"2020-07-04",28.45
"2020-07-05",26.45
"2020-07-06",27.05
"2020-07-07",25.05
"2020-07-08",26.55
"2020-07-09",26.8
"2020-07-10",27.2
"2020-07-11",26.8
"2020-07-12",27.6
"2020-07-13",26.35
"2020-07-14",28.05
"2020-07-15",28.5
"2020-07-16",27.75
"2020-07-17",28.2
"2020-07-18",28.05
"2020-07-19",30.1
"2020-07-20",29.25
"2020-07-21",28.7
"2020-07-22",29.5
"2020-07-23",28.15
"2020-07-24",27
"2020-07-25",27.7
"2020-07-26",28.75
"2020-07-27",29.4
"2020-07-28",28.95
"2020-07-29",27.1
"2020-07-30",27.5
"2020-07-31",28.95
"2020-08-01",28.65
"2020-08-02",28.55
"2020-08-03",24.4
"2020-08-04",26.45
"2020-08-05",26.4
"2020-08-06",26.75
"2020-08-07",26.1
"2020-08-08",26.85
"2020-08-09",27.45
"2020-08-10",26.6
"2020-08-11",26.65
"2020-08-12",27.85
"2020-08-13",26.7
"2020-08-14",26.15
"2020-08-15",25.25
"2020-08-16",21.1
"2020-08-17",25
"2020-08-18",25.55
"2020-08-19",25.45
"2020-08-20",25.1
"2020-08-21",25
"2020-08-22",25.65
"2020-08-23",26.15
"2020-08-24",25.9
"2020-08-25",25.8
"2020-08-26",26.8
"2020-08-27",28.65
"2020-08-28",29.35
"2020-08-29",26.65
"2020-08-30",27.05
"2020-08-31",27.1
"2020-09-01",26.9
"2020-09-02",29.2
"2020-09-03",29
"2020-09-04",27.7
"2020-09-05",21.75
"2020-09-06",21.35
"2020-09-07",22.25
"2020-09-08",23.9
"2020-09-09",25.25
"2020-09-10",25.8
"2020-09-11",26.95
"2020-09-12",22.05
"2020-09-13",24.15
"2020-09-14",23.55
"2020-09-15",19.3
"2020-09-16",20.75
"2020-09-17",21.1
"2020-09-18",19.2
"2020-09-19",14.3
"2020-09-20",15.25
"2020-09-21",13.65
"2020-09-22",15.25
"2020-09-23",18.8
"2020-09-24",20.25
"2020-09-25",19.4
"2020-09-26",19.55
"2020-09-27",20.45
"2020-09-28",22.3
"2020-09-29",20.55
"2020-09-30",17.1
"2020-10-01",19.75
"2020-10-02",15.15
"2020-10-03",15.5
"2020-10-04",14.3
"2020-10-05",16.45
"2020-10-06",18.8
"2020-10-07",21.05
"2020-10-08",22.45
"2020-10-09",19.95
"2020-10-10",22.6
"2020-10-11",20.95
"2020-10-12",20.8
"2020-10-13",18.85
"2020-10-14",17.2
"2020-10-15",19.8
"2020-10-16",14.5
"2020-10-17",11.1
"2020-10-18",14.15
"2020-10-19",17.8
"2020-10-20",20.2
"2020-10-21",21.3
"2020-10-22",21.2
"2020-10-23",21.15
"2020-10-24",22.4
"2020-10-25",14.8
"2020-10-26",16.1
"2020-10-27",18.4
"2020-10-28",19.55
"2020-10-29",21.45
"2020-10-30",13.65
"2020-10-31",12.15
"2020-11-01",8.95
"2020-11-02",6.2
"2020-11-03",9.95
"2020-11-04",12.05
"2020-11-05",15.6
"2020-11-06",17.2
"2020-11-07",18.9
"2020-11-08",18.9
"2020-11-09",17.45
"2020-11-10",20
"2020-11-11",22.5
"2020-11-12",17.85
"2020-11-13",14.25
"2020-11-14",14.3
"2020-11-15",15.4
"2020-11-16",10
"2020-11-17",8.8
"2020-11-18",4
"2020-11-19",5.9
"2020-11-20",11.8
"2020-11-21",13.75
"2020-11-22",14
"2020-11-23",8.45
"2020-11-24",6.3
"2020-11-25",11.75
"2020-11-26",16.85
"2020-11-27",15.2
"2020-11-28",11.35
"2020-11-29",11.45
"2020-11-30",12
"2020-12-01",3.3
"2020-12-02",3.3
"2020-12-03",5.6
"2020-12-04",12.15
"2020-12-05",5.9
"2020-12-06",5.55
"2020-12-07",3.1
"2020-12-08",2.05
"2020-12-09",5.2
"2020-12-10",8.75
"2020-12-11",10.9
"2020-12-12",13.15
"2020-12-13",16.1
"2020-12-14",8.45
"2020-12-15",3.8
"2020-12-16",3.4
"2020-12-17",6.1
"2020-12-18",2.45
"2020-12-19",3.2
"2020-12-20",6.45
"2020-12-21",8.85
"2020-12-22",6.05
"2020-12-23",6.95
"2020-12-24",10.1
"2020-12-25",-1.95
"2020-12-26",-0.35
"2020-12-27",3.1
"2020-12-28",7.9
"2020-12-29",5.8
"2020-12-30",2.65
"2020-12-31",9.6
"2021-01-01",7.95
"2021-01-02",12.4
"2021-01-03",11.35
"2021-01-04",5.25
"2021-01-05",5.15
"2021-01-06",3.85
"2021-01-07",3.75
"2021-01-08",2
"2021-01-09",3.1
"2021-01-10",3.8
"2021-01-11",4.35
"2021-01-12",5.7
"2021-01-13",5.9
"2021-01-14",5.5
"2021-01-15",6.2
"2021-01-16",2.45
"2021-01-17",3.55
"2021-01-18",4.25
"2021-01-19",6.75
"2021-01-20",7.45
"2021-01-21",8
"2021-01-22",7.2
"2021-01-23",3.45
"2021-01-24",4.8
"2021-01-25",6.8
"2021-01-26",9.3
"2021-01-27",6.9
"2021-01-28",1.35
"2021-01-29",0.65
"2021-01-30",2.25
"2021-01-31",3.35
"2021-02-01",4.85
"2021-02-02",2.95
"2021-02-03",3.85
"2021-02-04",4.2
"2021-02-05",5.85
"2021-02-06",6.6
"2021-02-07",4.2
"2021-02-08",5.85
"2021-02-09",12.5
"2021-02-10",10.4
"2021-02-11",8.1
"2021-02-12",1.95
"2021-02-13",2.35
"2021-02-14",3.1
"2021-02-15",8.7
"2021-02-16",7.55
"2021-02-17",4.15
"2021-02-18",1.65
"2021-02-19",3.05
"2021-02-20",2.6
"2021-02-21",3.25
"2021-02-22",9.6
"2021-02-23",9.75
"2021-02-24",12.25
"2021-02-25",17
"2021-02-26",9.4
"2021-02-27",4.25
"2021-02-28",8.45
"2021-03-01",11.15
"2021-03-02",7.25
"2021-03-03",9.6
"2021-03-04",11.45
"2021-03-05",7.5
"2021-03-06",6.75
"2021-03-07",5.05
"2021-03-08",8.15
"2021-03-09",12.25
"2021-03-10",14.75
"2021-03-11",17
"2021-03-12",19.95
"2021-03-13",15.55
"2021-03-14",17.9
"2021-03-15",8.15
"2021-03-16",5.6
"2021-03-17",9.25
"2021-03-18",17.5
"2021-03-19",5.3
"2021-03-20",6.65
"2021-03-21",12.8
"2021-03-22",15.1
"2021-03-23",14.95
"2021-03-24",17.75
"2021-03-25",19.4
"2021-03-26",19.4
"2021-03-27",22.5
"2021-03-28",17.95
"2021-03-29",10.8
"2021-03-30",15.95
"2021-03-31",16.8
"2021-04-01",7.1
"2021-04-02",4.05
"2021-04-03",8.2
"2021-04-04",14.7
"2021-04-05",17.35
"2021-04-06",20
"2021-04-07",21.5
"2021-04-08",21.45
"2021-04-09",21.9
"2021-04-10",20.9
"2021-04-11",18.4
"2021-04-12",18.65
"2021-04-13",18.25
"2021-04-14",21.1
"2021-04-15",12.65
"2021-04-16",14.3
"2021-04-17",15.1
"2021-04-18",16.95
"2021-04-19",13.85
"2021-04-20",16.7
"2021-04-21",13.2
