,"(deg C) Mean Temperature (gridMET) at -123.1250E,44.3430N, 1979-01-01 to 2026-04-12"
"1991-04-22",12.3502
"1991-04-23",9.2703
"1991-04-24",8.0655
"1991-04-25",8.0052
"1991-04-26",7.7553
"1991-04-27",8.1251
"1991-04-28",7.7003
"1991-04-29",10.0948
"1991-04-30",12.596
"1991-05-01",13.0161
"1991-05-02",12.6012
"1991-05-03",12.2761
"1991-05-04",12.5512
"1991-05-05",12.5366
"1991-05-06",11.5309
"1991-05-07",11.4659
"1991-05-08",9.3764
"1991-05-09",9.0008
"1991-05-10",10.4009
"1991-05-11",11.7059
"1991-05-12",10.3661
"1991-05-13",11.5763
"1991-05-14",10.6014
"1991-05-15",12.5261
"1991-05-16",12.2062
"1991-05-17",10.1912
"1991-05-18",9.9911
"1991-05-19",11.4965
"1991-05-20",14.6012
"1991-05-21",13.4165
"1991-05-22",11.9514
"1991-05-23",11.4312
"1991-05-24",12.5612
"1991-05-25",9.4209
"1991-05-26",12.011
"1991-05-27",12.1611
"1991-05-28",11.5015
"1991-05-29",9.3861
"1991-05-30",10.8461
"1991-05-31",13.4448
"1991-06-01",15.8899
"1991-06-02",14.5646
"1991-06-03",11.0747
"1991-06-04",10.7245
"1991-06-05",13.5948
"1991-06-06",14.2342
"1991-06-07",14.225
"1991-06-08",16.4696
"1991-06-09",17.8145
"1991-06-10",18.6398
"1991-06-11",14.6447
"1991-06-12",11.5397
"1991-06-13",10.7799
"1991-06-14",12.4147
"1991-06-15",12.1947
"1991-06-16",12.5248
"1991-06-17",13.8645
"1991-06-18",14.6799
"1991-06-19",13.6294
"1991-06-20",12.7895
"1991-06-21",13.6596
"1991-06-22",14.9952
"1991-06-23",15.5949
"1991-06-24",13.7648
"1991-06-25",15.2498
"1991-06-26",14.9944
"1991-06-27",17.5746
"1991-06-28",17.58
"1991-06-29",14.6845
"1991-06-30",16.8536
"1991-07-01",21.1385
"1991-07-02",23.4643
"1991-07-03",23.1639
"1991-07-04",19.6838
"1991-07-05",18.0789
"1991-07-06",17.5338
"1991-07-07",19.7537
"1991-07-08",19.6389
"1991-07-09",15.9788
"1991-07-10",16.6739
"1991-07-11",19.039
"1991-07-12",20.3185
"1991-07-13",18.1038
"1991-07-14",18.9487
"1991-07-15",16.9088
"1991-07-16",17.3288
"1991-07-17",18.799
"1991-07-18",19.1035
"1991-07-19",18.2636
"1991-07-20",18.0339
"1991-07-21",19.0541
"1991-07-22",23.044
"1991-07-23",25.1788
"1991-07-24",19.6238
"1991-07-25",19.6887
"1991-07-26",19.8838
"1991-07-27",21.7941
"1991-07-28",22.2535
"1991-07-29",21.8138
"1991-07-30",22.1187
"1991-07-31",20.6926
"1991-08-01",18.1376
"1991-08-02",19.1279
"1991-08-03",19.5278
"1991-08-04",20.6976
"1991-08-05",19.3026
"1991-08-06",19.0873
"1991-08-07",18.2727
"1991-08-08",22.778
"1991-08-09",19.5877
"1991-08-10",17.5776
"1991-08-11",18.8426
"1991-08-12",20.8631
"1991-08-13",20.3677
"1991-08-14",22.0175
"1991-08-15",21.1324
"1991-08-16",20.7526
"1991-08-17",20.7526
"1991-08-18",21.4479
"1991-08-19",22.0375
"1991-08-20",22.9976
"1991-08-21",21.3427
"1991-08-22",20.6628
"1991-08-23",17.6126
"1991-08-24",16.4078
"1991-08-25",16.7027
"1991-08-26",16.8025
"1991-08-27",14.4181
"1991-08-28",18.0277
"1991-08-29",20.7475
"1991-08-30",19.3572
"1991-08-31",16.0538
"1991-09-01",16.329
"1991-09-02",17.9435
"1991-09-03",20.9237
"1991-09-04",23.0236
"1991-09-05",22.4036
"1991-09-06",19.3834
"1991-09-07",15.4686
"1991-09-08",13.5085
"1991-09-09",16.4033
"1991-09-10",17.4988
"1991-09-11",16.4135
"1991-09-12",16.6237
"1991-09-13",14.4587
"1991-09-14",15.1487
"1991-09-15",18.2836
"1991-09-16",20.8832
"1991-09-17",22.724
"1991-09-18",23.1982
"1991-09-19",21.0535
"1991-09-20",14.334
"1991-09-21",13.164
"1991-09-22",16.0984
"1991-09-23",17.8484
"1991-09-24",22.2585
"1991-09-25",23.1384
"1991-09-26",17.8934
"1991-09-27",17.3735
"1991-09-28",16.2286
"1991-09-29",18.7834
"1991-09-30",20.4467
"1991-10-01",17.8815
"1991-10-02",15.4011
"1991-10-03",14.3314
"1991-10-04",16.4913
"1991-10-05",16.5762
"1991-10-06",13.6411
"1991-10-07",13.3007
"1991-10-08",14.4309
"1991-10-09",16.6615
"1991-10-10",21.006
"1991-10-11",21.9215
"1991-10-12",16.8865
"1991-10-13",15.2264
"1991-10-14",19.7367
"1991-10-15",17.3565
"1991-10-16",10.1713
"1991-10-17",8.9015
"1991-10-18",8.266
"1991-10-19",14.061
"1991-10-20",15.1663
"1991-10-21",9.8962
"1991-10-22",6.4413
"1991-10-23",5.7312
"1991-10-24",5.5815
"1991-10-25",5.9464
"1991-10-26",6.6364
"1991-10-27",5.6766
"1991-10-28",4.7012
"1991-10-29",5.6516
"1991-10-30",3.016
"1991-10-31",7.3591
"1991-11-01",9.9638
"1991-11-02",8.5192
"1991-11-03",10.2042
"1991-11-04",10.5292
"1991-11-05",14.5942
"1991-11-06",13.1238
"1991-11-07",14.6294
"1991-11-08",13.8637
"1991-11-09",10.4045
"1991-11-10",11.1745
"1991-11-11",11.974
"1991-11-12",8.4441
"1991-11-13",8.3988
"1991-11-14",6.6337
"1991-11-15",4.624
"1991-11-16",6.7992
"1991-11-17",7.6985
"1991-11-18",7.1041
"1991-11-19",7.8094
"1991-11-20",6.964
"1991-11-21",6.334
"1991-11-22",3.1643
"1991-11-23",6.0786
"1991-11-24",9.5385
"1991-11-25",8.3592
"1991-11-26",9.129
"1991-11-27",5.4943
"1991-11-28",4.7288
"1991-11-29",3.6491
"1991-11-30",2.4746
"1991-12-01",5.3243
"1991-12-02",7.6437
"1991-12-03",6.3445
"1991-12-04",3.5538
"1991-12-05",4.4538
"1991-12-06",4.6094
"1991-12-07",3.3544
"1991-12-08",4.4139
"1991-12-09",6.0841
"1991-12-10",3.4742
"1991-12-11",3.7037
"1991-12-12",6.3092
"1991-12-13",3.5943
"1991-12-14",3.6493
"1991-12-15",4.5688
"1991-12-16",4.2991
"1991-12-17",5.9387
"1991-12-18",5.0545
"1991-12-19",3.7341
"1991-12-20",2.5491
"1991-12-21",5.4395
"1991-12-22",7.3043
"1991-12-23",5.5843
"1991-12-24",4.5544
"1991-12-25",8.1993
"1991-12-26",9.3394
"1991-12-27",9.6291
"1991-12-28",6.9693
"1991-12-29",5.7188
"1991-12-30",5.5192
"1991-12-31",6.7736
"1992-01-01",6.314
"1992-01-02",7.5285
"1992-01-03",6.2433
"1992-01-04",5.6285
"1992-01-05",4.6788
"1992-01-06",3.7284
"1992-01-07",3.6236
"1992-01-08",3.0983
"1992-01-09",4.8386
"1992-01-10",5.5535
"1992-01-11",4.7087
"1992-01-12",3.1438
"1992-01-13",4.8287
"1992-01-14",6.9285
"1992-01-15",8.4034
"1992-01-16",8.7231
"1992-01-17",5.0286
"1992-01-18",5.4786
"1992-01-19",6.8936
"1992-01-20",6.5981
"1992-01-21",6.2539
"1992-01-22",6.8385
"1992-01-23",6.4838
"1992-01-24",8.3489
"1992-01-25",8.0334
"1992-01-26",5.939
"1992-01-27",8.3681
"1992-01-28",9.4085
"1992-01-29",10.2035
"1992-01-30",8.7385
"1992-01-31",9.6366
"1992-02-01",7.5214
"1992-02-02",7.7614
"1992-02-03",9.8117
"1992-02-04",8.5164
"1992-02-05",7.7914
"1992-02-06",7.3664
"1992-02-07",7.3616
"1992-02-08",5.9367
"1992-02-09",9.7564
"1992-02-10",9.9667
"1992-02-11",10.2611
"1992-02-12",9.8865
"1992-02-13",6.7419
"1992-02-14",7.5114
"1992-02-15",5.6317
"1992-02-16",5.8716
"1992-02-17",4.9969
"1992-02-18",5.4812
"1992-02-19",7.3268
"1992-02-20",8.2265
"1992-02-21",9.4916
"1992-02-22",9.6568
"1992-02-23",9.6316
"1992-02-24",11.6463
"1992-02-25",13.7316
"1992-02-26",14.4565
"1992-02-27",13.3419
"1992-02-28",12.4218
"1992-02-29",10.8561
"1992-03-01",11.7415
"1992-03-02",10.0463
"1992-03-03",9.9313
"1992-03-04",8.616
"1992-03-05",10.601
"1992-03-06",9.5961
"1992-03-07",9.1113
"1992-03-08",9.4861
"1992-03-09",9.9711
"1992-03-10",10.756
"1992-03-11",11.4713
"1992-03-12",12.0657
"1992-03-13",12.1108
"1992-03-14",9.8661
"1992-03-15",11.2207
"1992-03-16",9.8912
"1992-03-17",8.1664
"1992-03-18",9.091
"1992-03-19",11.7614
"1992-03-20",12.2513
"1992-03-21",12.7614
"1992-03-22",11.4411
"1992-03-23",10.7063
"1992-03-24",12.2109
"1992-03-25",11.0116
"1992-03-26",10.216
"1992-03-27",9.3909
"1992-03-28",8.281
"1992-03-29",11.421
"1992-03-30",11.026
"1992-03-31",14.2185
"1992-04-01",16.3086
"1992-04-02",16.2687
"1992-04-03",11.6436
"1992-04-04",9.0839
"1992-04-05",7.5734
"1992-04-06",8.0286
"1992-04-07",7.2339
"1992-04-08",8.6487
"1992-04-09",12.3786
"1992-04-10",11.6235
"1992-04-11",14.2788
"1992-04-12",12.6737
"1992-04-13",12.7088
"1992-04-14",13.1533
"1992-04-15",12.1937
"1992-04-16",12.1785
"1992-04-17",11.369
"1992-04-18",11.5134
"1992-04-19",13.6084
"1992-04-20",12.2385
"1992-04-21",9.0532
"1992-04-22",8.5881
"1992-04-23",10.494
"1992-04-24",13.8736
"1992-04-25",17.7136
"1992-04-26",16.2235
"1992-04-27",16.4281
"1992-04-28",17.1337
"1992-04-29",15.9581
"1992-04-30",12.2396
"1992-05-01",12.0499
"1992-05-02",14.985
"1992-05-03",20.1648
"1992-05-04",18.7045
"1992-05-05",19.4994
"1992-05-06",20.6896
"1992-05-07",17.6046
"1992-05-08",12.8799
"1992-05-09",13.0598
"1992-05-10",14.4949
"1992-05-11",10.4696
"1992-05-12",10.6046
"1992-05-13",14.7243
"1992-05-14",16.5399
"1992-05-15",14.8399
"1992-05-16",17.185
"1992-05-17",17.0948
"1992-05-18",16.6399
"1992-05-19",16.9144
"1992-05-20",12.2198
"1992-05-21",11.8344
"1992-05-22",14.0744
"1992-05-23",19.6195
"1992-05-24",22.3845
"1992-05-25",17.2899
"1992-05-26",16.7196
"1992-05-27",15.6392
"1992-05-28",18.0298
"1992-05-29",18.0642
"1992-05-30",18.7345
"1992-05-31",21.9148
"1992-06-01",19.5693
"1992-06-02",16.3492
"1992-06-03",18.1891
"1992-06-04",16.8098
"1992-06-05",16.8695
"1992-06-06",17.8443
"1992-06-07",16.0948
"1992-06-08",17.5594
"1992-06-09",16.9945
"1992-06-10",16.0543
"1992-06-11",16.8944
"1992-06-12",14.3639
"1992-06-13",13.2747
"1992-06-14",14.3545
"1992-06-15",15.0648
"1992-06-16",15.4195
"1992-06-17",17.0795
"1992-06-18",18.4295
"1992-06-19",18.6594
"1992-06-20",20.2543
"1992-06-21",24.0745
"1992-06-22",27.1048
"1992-06-23",23.5541
"1992-06-24",20.1697
"1992-06-25",20.8442
"1992-06-26",20.8443
"1992-06-27",21.4046
"1992-06-28",19.0794
"1992-06-29",17.1145
"1992-06-30",17.139
"1992-07-01",18.8689
"1992-07-02",17.2991
"1992-07-03",20.3041
"1992-07-04",18.0293
"1992-07-05",18.0492
"1992-07-06",18.7087
"1992-07-07",19.4989
"1992-07-08",18.1193
"1992-07-09",19.5292
"1992-07-10",20.1492
"1992-07-11",19.2293
"1992-07-12",19.9441
"1992-07-13",18.7996
"1992-07-14",19.1337
"1992-07-15",19.8241
"1992-07-16",23.3538
"1992-07-17",26.6642
"1992-07-18",23.1591
"1992-07-19",21.4338
"1992-07-20",18.2889
"1992-07-21",18.3541
"1992-07-22",17.829
"1992-07-23",17.8589
"1992-07-24",19.1738
"1992-07-25",20.4539
"1992-07-26",21.0091
"1992-07-27",20.6938
"1992-07-28",20.8492
"1992-07-29",22.4145
"1992-07-30",24.1691
"1992-07-31",19.3565
"1992-08-01",18.6667
"1992-08-02",19.3715
"1992-08-03",18.7419
"1992-08-04",17.1169
"1992-08-05",18.2272
"1992-08-06",16.637
"1992-08-07",19.0864
"1992-08-08",16.1915
"1992-08-09",19.2269
"1992-08-10",23.1717
"1992-08-11",27.1167
"1992-08-12",23.9216
"1992-08-13",22.952
"1992-08-14",23.5014
"1992-08-15",21.5418
"1992-08-16",20.8268
"1992-08-17",22.1168
"1992-08-18",21.1166
"1992-08-19",20.6819
"1992-08-20",19.1569
"1992-08-21",15.2365
"1992-08-22",16.1067
"1992-08-23",17.9271
"1992-08-24",19.7971
"1992-08-25",19.9067
"1992-08-26",22.5818
"1992-08-27",22.7869
"1992-08-28",19.3164
"1992-08-29",20.2167
"1992-08-30",16.8621
"1992-08-31",17.062
"1992-09-01",18.5216
"1992-09-02",19.0017
"1992-09-03",15.7066
"1992-09-04",14.7421
"1992-09-05",13.4815
"1992-09-06",13.0214
"1992-09-07",14.2969
"1992-09-08",15.2066
"1992-09-09",19.3165
"1992-09-10",20.0616
"1992-09-11",17.5116
"1992-09-12",12.3564
"1992-09-13",11.9516
"1992-09-14",12.1763
"1992-09-15",12.9217
"1992-09-16",15.8767
"1992-09-17",17.152
"1992-09-18",17.4766
"1992-09-19",16.1469
"1992-09-20",18.0968
"1992-09-21",21.6518
"1992-09-22",21.4066
"1992-09-23",15.4818
"1992-09-24",12.5268
"1992-09-25",14.6719
"1992-09-26",17.1213
"1992-09-27",16.6218
"1992-09-28",19.4767
"1992-09-29",20.0617
"1992-09-30",18.8128
"1992-10-01",14.2822
"1992-10-02",12.868
"1992-10-03",12.9474
"1992-10-04",12.3979
"1992-10-05",12.4974
"1992-10-06",14.1327
"1992-10-07",17.7273
"1992-10-08",12.8178
"1992-10-09",12.6081
"1992-10-10",15.4724
"1992-10-11",16.9575
"1992-10-12",16.4776
"1992-10-13",11.9977
"1992-10-14",7.8475
"1992-10-15",8.0274
"1992-10-16",11.4026
"1992-10-17",13.433
"1992-10-18",13.3775
"1992-10-19",11.3227
"1992-10-20",11.5125
"1992-10-21",12.048
"1992-10-22",11.1877
"1992-10-23",17.1076
"1992-10-24",16.0727
"1992-10-25",13.3423
"1992-10-26",10.5827
"1992-10-27",10.9979
"1992-10-28",7.7275
"1992-10-29",7.5727
"1992-10-30",8.5924
"1992-10-31",9.6619
"1992-11-01",10.2069
"1992-11-02",10.4372
"1992-11-03",9.4519
"1992-11-04",10.7874
"1992-11-05",9.8615
"1992-11-06",10.5668
"1992-11-07",8.7674
"1992-11-08",7.0118
"1992-11-09",6.5969
"1992-11-10",4.7419
"1992-11-11",5.0571
"1992-11-12",10.4268
"1992-11-13",9.5919
"1992-11-14",9.992
"1992-11-15",10.832
"1992-11-16",8.9216
"1992-11-17",8.7223
"1992-11-18",7.8871
"1992-11-19",6.1971
"1992-11-20",5.307
"1992-11-21",7.3975
"1992-11-22",6.1418
"1992-11-23",4.3821
"1992-11-24",4.632
"1992-11-25",7.4373
"1992-11-26",9.5918
"1992-11-27",7.5471
"1992-11-28",5.4572
"1992-11-29",3.0622
"1992-11-30",5.9053
"1992-12-01",6.3356
"1992-12-02",5.4204
"1992-12-03",2.3601
"1992-12-04",3.1403
"1992-12-05",2.2953
"1992-12-06",4.8003
"1992-12-07",4.2653
"1992-12-08",6.0253
"1992-12-09",5.1206
"1992-12-10",5.6603
"1992-12-11",4.2402
"1992-12-12",5.5453
"1992-12-13",5.6055
"1992-12-14",5.9303
"1992-12-15",2.9002
"1992-12-16",3.5106
"1992-12-17",2.1052
"1992-12-18",3.6206
"1992-12-19",2.0056
"1992-12-20",3.9855
"1992-12-21",4.9502
"1992-12-22",5.9002
"1992-12-23",6.4351
"1992-12-24",4.9402
"1992-12-25",1.1652
"1992-12-26",4.0004
"1992-12-27",4.2357
"1992-12-28",4.4857
"1992-12-29",3.4302
"1992-12-30",1.5206
"1992-12-31",1.2771
"1993-01-01",-0.2035
"1993-01-02",0.862
"1993-01-03",1.5168
"1993-01-04",1.0772
"1993-01-05",0.862
"1993-01-06",-0.4627
"1993-01-07",0.9821
"1993-01-08",1.2018
"1993-01-09",-1.7829
"1993-01-10",-3.2032
"1993-01-11",-1.2183
"1993-01-12",0.6565
"1993-01-13",-0.7832
"1993-01-14",0.1666
"1993-01-15",1.5816
"1993-01-16",2.2821
"1993-01-17",1.2622
"1993-01-18",1.4823
"1993-01-19",2.6568
"1993-01-20",4.7722
"1993-01-21",4.2716
"1993-01-22",2.5871
"1993-01-23",1.662
"1993-01-24",6.0615
"1993-01-25",9.077
"1993-01-26",7.5815
"1993-01-27",6.9518
"1993-01-28",5.9316
"1993-01-29",7.4172
"1993-01-30",5.3367
"1993-01-31",6.4213
"1993-02-01",6.1569
"1993-02-02",8.4067
"1993-02-03",7.3769
"1993-02-04",8.9412
"1993-02-05",8.2767
"1993-02-06",9.9216
"1993-02-07",8.7267
"1993-02-08",8.3268
"1993-02-09",6.977
"1993-02-10",6.8521
"1993-02-11",6.9417
"1993-02-12",5.6068
"1993-02-13",6.1762
"1993-02-14",4.5719
"1993-02-15",0.8917
"1993-02-16",-4.6631
"1993-02-17",-3.3835
"1993-02-18",-0.1289
"1993-02-19",1.9816
"1993-02-20",1.007
"1993-02-21",1.6664
"1993-02-22",2.8613
"1993-02-23",1.1765
"1993-02-24",2.2163
"1993-02-25",2.2616
"1993-02-26",2.4216
"1993-02-27",3.4872
"1993-02-28",6.0983
"1993-03-01",5.3586
"1993-03-02",8.0684
"1993-03-03",9.1686
"1993-03-04",9.6235
"1993-03-05",12.574
"1993-03-06",12.4837
"1993-03-07",12.4583
"1993-03-08",11.3587
"1993-03-09",11.7788
"1993-03-10",12.089
"1993-03-11",10.7539
"1993-03-12",11.7836
"1993-03-13",9.8036
"1993-03-14",9.8434
"1993-03-15",9.4042
"1993-03-16",9.5684
"1993-03-17",10.9485
"1993-03-18",10.7187
"1993-03-19",10.6938
"1993-03-20",9.1286
"1993-03-21",9.1488
"1993-03-22",9.8389
"1993-03-23",8.5788
"1993-03-24",7.4383
"1993-03-25",7.6337
"1993-03-26",8.0336
"1993-03-27",7.844
"1993-03-28",8.634
"1993-03-29",7.3784
"1993-03-30",9.5188
"1993-03-31",13.0422
"1993-04-01",9.1819
"1993-04-02",8.6866
"1993-04-03",10.3471
"1993-04-04",9.1073
"1993-04-05",8.9622
"1993-04-06",10.3223
"1993-04-07",12.2371
"1993-04-08",10.5919
"1993-04-09",9.5526
"1993-04-10",8.5169
"1993-04-11",8.1468
"1993-04-12",7.6521
"1993-04-13",9.8322
"1993-04-14",10.1475
"1993-04-15",11.3271
"1993-04-16",11.0975
"1993-04-17",11.0069
"1993-04-18",9.7221
"1993-04-19",10.6126
"1993-04-20",14.0773
"1993-04-21",11.9922
"1993-04-22",9.652
"1993-04-23",10.6721
"1993-04-24",11.3122
"1993-04-25",11.752
"1993-04-26",10.3422
"1993-04-27",12.3072
"1993-04-28",11.3868
"1993-04-29",14.952
"1993-04-30",12.0348
"1993-05-01",11.79
"1993-05-02",15.5895
"1993-05-03",11.6597
"1993-05-04",12.4542
"1993-05-05",13.1993
"1993-05-06",11.0542
"1993-05-07",9.9397
"1993-05-08",11.6947
"1993-05-09",13.7547
"1993-05-10",16.8395
"1993-05-11",14.3842
"1993-05-12",13.7348
"1993-05-13",15.1495
"1993-05-14",13.7047
"1993-05-15",16.1995
"1993-05-16",16.5794
"1993-05-17",18.4297
"1993-05-18",18.8894
"1993-05-19",17.819
"1993-05-20",15.7393
"1993-05-21",13.4547
"1993-05-22",15.9748
"1993-05-23",17.7244
"1993-05-24",17.8148
"1993-05-25",15.7144
"1993-05-26",17.3296
"1993-05-27",16.1491
"1993-05-28",15.2994
"1993-05-29",16.8944
"1993-05-30",19.0945
"1993-05-31",16.8275
"1993-06-01",13.9771
"1993-06-02",14.3818
"1993-06-03",16.177
"1993-06-04",13.1719
"1993-06-05",14.1073
"1993-06-06",15.9926
"1993-06-07",14.9372
"1993-06-08",14.2475
"1993-06-09",11.7221
"1993-06-10",13.3123
"1993-06-11",10.7268
"1993-06-12",13.9873
"1993-06-13",15.167
"1993-06-14",17.8367
"1993-06-15",17.0374
"1993-06-16",18.1621
"1993-06-17",19.917
"1993-06-18",20.0467
"1993-06-19",17.6971
"1993-06-20",16.6372
"1993-06-21",13.5523
"1993-06-22",13.757
"1993-06-23",15.0425
"1993-06-24",17.4974
"1993-06-25",21.2468
"1993-06-26",18.9067
"1993-06-27",16.1969
"1993-06-28",14.6918
"1993-06-29",16.7269
"1993-06-30",17.4999
"1993-07-01",17.4202
"1993-07-02",15.1702
"1993-07-03",16.2156
"1993-07-04",17.5952
"1993-07-05",15.9905
"1993-07-06",15.5653
"1993-07-07",16.2704
"1993-07-08",18.2008
"1993-07-09",15.7353
"1993-07-10",16.8153
"1993-07-11",15.87
"1993-07-12",15.2155
"1993-07-13",16.36
"1993-07-14",15.525
"1993-07-15",16.5301
"1993-07-16",16.4202
"1993-07-17",16.5305
"1993-07-18",18.1354
"1993-07-19",15.4858
"1993-07-20",16.8853
"1993-07-21",17.1252
"1993-07-22",17.5602
"1993-07-23",18.6701
"1993-07-24",17.19
"1993-07-25",17.5801
"1993-07-26",18.7553
"1993-07-27",20.2956
"1993-07-28",16.0804
"1993-07-29",16.73
"1993-07-30",17.5202
"1993-07-31",20.4122
"1993-08-01",23.0864
"1993-08-02",23.4866
"1993-08-03",25.5823
"1993-08-04",23.2718
"1993-08-05",20.9818
"1993-08-06",19.9015
"1993-08-07",18.1621
"1993-08-08",16.9618
"1993-08-09",17.1119
"1993-08-10",17.7218
"1993-08-11",19.4017
"1993-08-12",19.2969
"1993-08-13",18.1171
"1993-08-14",15.7616
"1993-08-15",17.4421
"1993-08-16",17.8371
"1993-08-17",19.2473
"1993-08-18",19.9118
"1993-08-19",19.6921
"1993-08-20",18.3765
"1993-08-21",17.1123
"1993-08-22",20.4515
"1993-08-23",17.272
"1993-08-24",14.2721
"1993-08-25",14.5318
"1993-08-26",17.0217
"1993-08-27",18.4819
"1993-08-28",17.2821
"1993-08-29",18.8723
"1993-08-30",21.3365
"1993-08-31",20.6134
"1993-09-01",18.0688
"1993-09-02",19.0235
"1993-09-03",18.5239
"1993-09-04",17.2987
"1993-09-05",18.3239
"1993-09-06",18.3885
"1993-09-07",20.6486
"1993-09-08",21.869
"1993-09-09",22.6332
"1993-09-10",18.1187
"1993-09-11",15.7938
"1993-09-12",14.3182
"1993-09-13",16.4285
"1993-09-14",15.0633
"1993-09-15",14.5988
"1993-09-16",16.2439
"1993-09-17",15.1284
"1993-09-18",12.9592
"1993-09-19",11.809
"1993-09-20",11.5438
"1993-09-21",13.1487
"1993-09-22",14.1386
"1993-09-23",16.0233
"1993-09-24",17.2036
"1993-09-25",16.5638
"1993-09-26",20.4289
"1993-09-27",19.5239
"1993-09-28",19.6586
"1993-09-29",18.8486
"1993-09-30",18.5891
"1993-10-01",15.2689
"1993-10-02",17.384
"1993-10-03",14.9486
"1993-10-04",15.0839
"1993-10-05",11.919
"1993-10-06",12.309
"1993-10-07",12.1142
"1993-10-08",12.7293
"1993-10-09",14.7689
"1993-10-10",14.354
"1993-10-11",14.6593
"1993-10-12",13.5292
"1993-10-13",14.1038
"1993-10-14",13.2788
"1993-10-15",11.6487
"1993-10-16",10.0539
"1993-10-17",9.9591
"1993-10-18",10.7292
"1993-10-19",12.7188
"1993-10-20",12.954
"1993-10-21",13.2343
"1993-10-22",13.3839
"1993-10-23",12.5637
"1993-10-24",11.3035
"1993-10-25",10.8987
"1993-10-26",13.4439
"1993-10-27",15.8436
"1993-10-28",13.9338
"1993-10-29",13.904
"1993-10-30",13.8539
"1993-10-31",10.2344
"1993-11-01",7.1536
"1993-11-02",8.3444
"1993-11-03",8.9444
"1993-11-04",6.4741
"1993-11-05",6.849
"1993-11-06",6.6694
"1993-11-07",4.6942
"1993-11-08",1.5289
"1993-11-09",3.9944
"1993-11-10",6.0591
"1993-11-11",3.9892
"1993-11-12",5.2891
"1993-11-13",5.434
"1993-11-14",3.3993
"1993-11-15",2.8641
"1993-11-16",5.1741
"1993-11-17",4.7692
"1993-11-18",3.6538
"1993-11-19",2.6538
"1993-11-20",2.8586
"1993-11-21",0.9795
"1993-11-22",0.7142
"1993-11-23",-0.2164
"1993-11-24",-2.7511
"1993-11-25",0.2989
"1993-11-26",1.6942
"1993-11-27",4.4188
"1993-11-28",4.684
"1993-11-29",7.1737
"1993-11-30",4.3888
"1993-12-01",8.3092
"1993-12-02",5.9042
"1993-12-03",9.244
"1993-12-04",5.119
"1993-12-05",1.7288
"1993-12-06",1.5285
"1993-12-07",5.1639
"1993-12-08",5.984
"1993-12-09",5.8294
"1993-12-10",8.3592
"1993-12-11",5.4692
"1993-12-12",3.2243
"1993-12-13",5.454
"1993-12-14",4.994
"1993-12-15",5.0189
"1993-12-16",2.6592
"1993-12-17",1.3041
"1993-12-18",0.9739
"1993-12-19",1.2736
"1993-12-20",2.124
"1993-12-21",0.4286
"1993-12-22",1.4238
"1993-12-23",1.9688
"1993-12-24",5.1739
"1993-12-25",4.0537
"1993-12-26",3.5189
"1993-12-27",4.2288
"1993-12-28",4.3542
"1993-12-29",4.2886
"1993-12-30",7.0391
"1993-12-31",6.5227
"1994-01-01",6.8229
"1994-01-02",7.8333
"1994-01-03",9.288
"1994-01-04",6.783
"1994-01-05",4.5576
"1994-01-06",4.5383
"1994-01-07",4.0379
"1994-01-08",6.6184
"1994-01-09",6.2882
"1994-01-10",5.268
"1994-01-11",6.9526
"1994-01-12",6.963
"1994-01-13",9.9332
"1994-01-14",8.618
"1994-01-15",6.4132
"1994-01-16",4.6682
"1994-01-17",5.5479
"1994-01-18",5.8681
"1994-01-19",5.9381
"1994-01-20",7.173
"1994-01-21",7.8531
"1994-01-22",9.1081
"1994-01-23",7.5733
"1994-01-24",5.7576
"1994-01-25",4.3777
"1994-01-26",3.868
"1994-01-27",2.2577
"1994-01-28",2.7481
"1994-01-29",4.5225
"1994-01-30",4.5084
"1994-01-31",4.4825
"1994-02-01",4.9427
"1994-02-02",5.4228
"1994-02-03",4.5979
"1994-02-04",3.9024
"1994-02-05",4.3923
"1994-02-06",4.4874
"1994-02-07",3.4423
"1994-02-08",0.1576
"1994-02-09",4.3375
"1994-02-10",4.3677
"1994-02-11",4.2826
"1994-02-12",5.1626
"1994-02-13",5.0623
"1994-02-14",5.2123
"1994-02-15",7.4476
"1994-02-16",8.2273
"1994-02-17",6.1624
"1994-02-18",3.2874
"1994-02-19",4.9921
"1994-02-20",4.5623
"1994-02-21",3.9674
"1994-02-22",4.2971
"1994-02-23",6.9526
"1994-02-24",8.0026
"1994-02-25",8.9074
"1994-02-26",8.6725
"1994-02-27",8.0975
"1994-02-28",11.8822
"1994-03-01",13.1718
"1994-03-02",11.4919
"1994-03-03",12.4672
"1994-03-04",8.7518
"1994-03-05",5.6972
"1994-03-06",6.4967
"1994-03-07",7.5519
"1994-03-08",9.8917
"1994-03-09",11.4816
"1994-03-10",8.3573
"1994-03-11",8.7722
"1994-03-12",11.2523
"1994-03-13",14.0815
"1994-03-14",13.4565
"1994-03-15",7.4565
"1994-03-16",7.7123
"1994-03-17",7.7365
"1994-03-18",5.5568
"1994-03-19",5.7173
"1994-03-20",5.4917
"1994-03-21",4.7465
"1994-03-22",4.2468
"1994-03-23",6.3419
"1994-03-24",10.2367
"1994-03-25",10.2517
"1994-03-26",11.7669
"1994-03-27",14.8023
"1994-03-28",12.752
"1994-03-29",13.567
"1994-03-30",9.7625
"1994-03-31",10.6412
"1994-04-01",12.4661
"1994-04-02",12.1311
"1994-04-03",9.7016
"1994-04-04",8.091
