,"(deg C) Mean Temperature (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"1990-10-08",24.5904
"1990-10-09",24.4254
"1990-10-10",20.8701
"1990-10-11",21.3756
"1990-10-12",23.8505
"1990-10-13",23.8653
"1990-10-14",23.0301
"1990-10-15",20.4101
"1990-10-16",17.8657
"1990-10-17",18.9554
"1990-10-18",19.7554
"1990-10-19",9.7353
"1990-10-20",11.1553
"1990-10-21",15.7405
"1990-10-22",18.4658
"1990-10-23",19.2606
"1990-10-24",16.6956
"1990-10-25",13.5706
"1990-10-26",7.4404
"1990-10-27",6.4054
"1990-10-28",9.8307
"1990-10-29",6.8205
"1990-10-30",8.8156
"1990-10-31",12.3456
"1990-11-01",15.2557
"1990-11-02",16.5556
"1990-11-03",17.2406
"1990-11-04",17.8703
"1990-11-05",18.5801
"1990-11-06",13.4658
"1990-11-07",11.7057
"1990-11-08",8.5156
"1990-11-09",9.3654
"1990-11-10",13.0209
"1990-11-11",8.2355
"1990-11-12",11.9958
"1990-11-13",8.1204
"1990-11-14",7.4108
"1990-11-15",10.6304
"1990-11-16",13.2155
"1990-11-17",9.6755
"1990-11-18",5.3407
"1990-11-19",7.8909
"1990-11-20",10.8853
"1990-11-21",11.5456
"1990-11-22",12.4553
"1990-11-23",14.9308
"1990-11-24",12.6556
"1990-11-25",13.0458
"1990-11-26",13.6301
"1990-11-27",15.8755
"1990-11-28",18.0108
"1990-11-29",12.1758
"1990-11-30",3.8462
"1990-12-01",7.1514
"1990-12-02",10.6164
"1990-12-03",13.3111
"1990-12-04",9.0165
"1990-12-05",3.6016
"1990-12-06",5.6115
"1990-12-07",8.0915
"1990-12-08",6.0809
"1990-12-09",5.5812
"1990-12-10",7.7516
"1990-12-11",6.6666
"1990-12-12",10.1067
"1990-12-13",12.021
"1990-12-14",8.8265
"1990-12-15",9.446
"1990-12-16",14.1957
"1990-12-17",8.5467
"1990-12-18",15.8011
"1990-12-19",15.4811
"1990-12-20",8.8961
"1990-12-21",13.7812
"1990-12-22",19.6613
"1990-12-23",18.7664
"1990-12-24",8.2711
"1990-12-25",0.6063
"1990-12-26",2.4266
"1990-12-27",1.5865
"1990-12-28",6.5212
"1990-12-29",10.0661
"1990-12-30",18.4962
"1990-12-31",12.5431
"1991-01-01",5.0986
"1991-01-02",6.9638
"1991-01-03",5.493
"1991-01-04",5.8538
"1991-01-05",4.8481
"1991-01-06",8.5785
"1991-01-07",6.9637
"1991-01-08",1.5588
"1991-01-09",5.3335
"1991-01-10",5.4133
"1991-01-11",9.2584
"1991-01-12",10.0586
"1991-01-13",4.4284
"1991-01-14",3.9183
"1991-01-15",6.7785
"1991-01-16",14.4484
"1991-01-17",6.4138
"1991-01-18",5.0081
"1991-01-19",3.4981
"1991-01-20",9.4583
"1991-01-21",4.3036
"1991-01-22",-2.3769
"1991-01-23",0.1431
"1991-01-24",2.1182
"1991-01-25",0.6537
"1991-01-26",1.0984
"1991-01-27",4.1784
"1991-01-28",7.7631
"1991-01-29",10.1484
"1991-01-30",13.5486
"1991-01-31",8.0165
"1991-02-01",3.1815
"1991-02-02",7.3915
"1991-02-03",10.1015
"1991-02-04",11.3213
"1991-02-05",13.1961
"1991-02-06",12.6564
"1991-02-07",15.0263
"1991-02-08",9.5614
"1991-02-09",8.7011
"1991-02-10",8.0012
"1991-02-11",6.3414
"1991-02-12",2.8919
"1991-02-13",8.4864
"1991-02-14",12.6613
"1991-02-15",1.4716
"1991-02-16",-4.2085
"1991-02-17",1.0562
"1991-02-18",8.5114
"1991-02-19",17.9011
"1991-02-20",19.516
"1991-02-21",15.1515
"1991-02-22",12.8865
"1991-02-23",6.9915
"1991-02-24",5.6916
"1991-02-25",10.4764
"1991-02-26",6.5614
"1991-02-27",4.2317
"1991-02-28",8.5328
"1991-03-01",13.8578
"1991-03-02",15.5224
"1991-03-03",16.0177
"1991-03-04",11.0227
"1991-03-05",8.4022
"1991-03-06",11.7978
"1991-03-07",15.8576
"1991-03-08",7.4428
"1991-03-09",5.5426
"1991-03-10",6.0123
"1991-03-11",5.2375
"1991-03-12",6.2031
"1991-03-13",9.2672
"1991-03-14",12.5828
"1991-03-15",7.9977
"1991-03-16",8.3376
"1991-03-17",5.7526
"1991-03-18",14.2626
"1991-03-19",10.3174
"1991-03-20",11.5425
"1991-03-21",16.4974
"1991-03-22",19.5076
"1991-03-23",21.7126
"1991-03-24",16.8723
"1991-03-25",14.0076
"1991-03-26",16.4278
"1991-03-27",20.3728
"1991-03-28",18.2374
"1991-03-29",18.2827
"1991-03-30",13.1976
"1991-03-31",9.0092
"1991-04-01",12.5894
"1991-04-02",13.555
"1991-04-03",12.1049
"1991-04-04",13.3046
"1991-04-05",17.9797
"1991-04-06",19.5496
"1991-04-07",19.1347
"1991-04-08",21.4143
"1991-04-09",23.8549
"1991-04-10",20.2093
"1991-04-11",13.5448
"1991-04-12",14.2701
"1991-04-13",14.2546
"1991-04-14",19.4998
"1991-04-15",21.1549
"1991-04-16",23.8746
"1991-04-17",23.4798
"1991-04-18",22.2694
"1991-04-19",14.8499
"1991-04-20",16.8743
"1991-04-21",12.4351
"1991-04-22",11.7343
"1991-04-23",14.4701
"1991-04-24",17.3045
"1991-04-25",13.5644
"1991-04-26",17.1294
"1991-04-27",21.7796
"1991-04-28",23.3295
"1991-04-29",25.2143
"1991-04-30",24.5758
"1991-05-01",23.4103
"1991-05-02",17.9954
"1991-05-03",18.6555
"1991-05-04",20.6406
"1991-05-05",20.9052
"1991-05-06",24.2458
"1991-05-07",18.9255
"1991-05-08",17.4057
"1991-05-09",21.2206
"1991-05-10",22.5607
"1991-05-11",22.2106
"1991-05-12",22.9906
"1991-05-13",22.7607
"1991-05-14",23.4456
"1991-05-15",25.081
"1991-05-16",25.0853
"1991-05-17",25.8757
"1991-05-18",25.8854
"1991-05-19",15.6353
"1991-05-20",15.8708
"1991-05-21",18.3803
"1991-05-22",21.8858
"1991-05-23",24.0657
"1991-05-24",23.4104
"1991-05-25",24.5306
"1991-05-26",24.7955
"1991-05-27",25.005
"1991-05-28",26.6305
"1991-05-29",27.6758
"1991-05-30",27.946
"1991-05-31",29.3003
"1991-06-01",27.8651
"1991-06-02",26.8499
"1991-06-03",25.82
"1991-06-04",25.7056
"1991-06-05",20.3456
"1991-06-06",18.255
"1991-06-07",17.245
"1991-06-08",20.36
"1991-06-09",22.1502
"1991-06-10",23.2354
"1991-06-11",23.1853
"1991-06-12",24.3055
"1991-06-13",25.3103
"1991-06-14",25.4603
"1991-06-15",26.015
"1991-06-16",27.3702
"1991-06-17",27.8105
"1991-06-18",27.4703
"1991-06-19",26.9053
"1991-06-20",26.3297
"1991-06-21",26.3701
"1991-06-22",27.8854
"1991-06-23",23.665
"1991-06-24",20.6599
"1991-06-25",20.8003
"1991-06-26",22.1956
"1991-06-27",24.735
"1991-06-28",26.6606
"1991-06-29",28.0702
"1991-06-30",28.3899
"1991-07-01",28.4398
"1991-07-02",28.8747
"1991-07-03",28.3545
"1991-07-04",28.3797
"1991-07-05",27.2898
"1991-07-06",27.4896
"1991-07-07",28.0397
"1991-07-08",28.4294
"1991-07-09",27.6096
"1991-07-10",28.6796
"1991-07-11",27.8844
"1991-07-12",27.4352
"1991-07-13",29.5798
"1991-07-14",27.9698
"1991-07-15",26.7646
"1991-07-16",25.535
"1991-07-17",25.8902
"1991-07-18",26.1195
"1991-07-19",26.5794
"1991-07-20",27.465
"1991-07-21",27.9249
"1991-07-22",29.4198
"1991-07-23",30.1053
"1991-07-24",29.6699
"1991-07-25",29.2198
"1991-07-26",27.1346
"1991-07-27",25.8598
"1991-07-28",21.9548
"1991-07-29",21.5052
"1991-07-30",24.2447
"1991-07-31",24.7753
"1991-08-01",25.0499
"1991-08-02",24.1204
"1991-08-03",25.67
"1991-08-04",28.1597
"1991-08-05",27.6099
"1991-08-06",27.4398
"1991-08-07",26.8153
"1991-08-08",27.4551
"1991-08-09",26.6997
"1991-08-10",26.7048
"1991-08-11",26.4947
"1991-08-12",25.0003
"1991-08-13",23.3701
"1991-08-14",23.86
"1991-08-15",24.8198
"1991-08-16",25.165
"1991-08-17",25.6648
"1991-08-18",26.0753
"1991-08-19",26.375
"1991-08-20",26.6002
"1991-08-21",24.1504
"1991-08-22",24.2601
"1991-08-23",24.88
"1991-08-24",24.865
"1991-08-25",22.8052
"1991-08-26",20.0149
"1991-08-27",21.0052
"1991-08-28",24.3048
"1991-08-29",26.7
"1991-08-30",27.445
"1991-08-31",26.6094
"1991-09-01",23.0591
"1991-09-02",21.5993
"1991-09-03",22.2641
"1991-09-04",23.7489
"1991-09-05",24.514
"1991-09-06",25.9586
"1991-09-07",22.5594
"1991-09-08",22.3892
"1991-09-09",21.8688
"1991-09-10",23.3144
"1991-09-11",25.2888
"1991-09-12",26.179
"1991-09-13",24.2637
"1991-09-14",26.7642
"1991-09-15",27.7342
"1991-09-16",26.8093
"1991-09-17",26.1141
"1991-09-18",25.2687
"1991-09-19",24.6589
"1991-09-20",13.824
"1991-09-21",14.1794
"1991-09-22",17.1041
"1991-09-23",20.7193
"1991-09-24",18.879
"1991-09-25",20.8944
"1991-09-26",18.3289
"1991-09-27",15.1593
"1991-09-28",14.0837
"1991-09-29",16.0841
"1991-09-30",19.3391
"1991-10-01",19.3489
"1991-10-02",19.554
"1991-10-03",20.5045
"1991-10-04",21.6342
"1991-10-05",21.999
"1991-10-06",15.119
"1991-10-07",8.5142
"1991-10-08",10.8191
"1991-10-09",14.4045
"1991-10-10",18.7839
"1991-10-11",17.2642
"1991-10-12",16.5587
"1991-10-13",14.2188
"1991-10-14",14.2638
"1991-10-15",17.839
"1991-10-16",13.214
"1991-10-17",12.3341
"1991-10-18",13.804
"1991-10-19",15.599
"1991-10-20",12.0038
"1991-10-21",11.6738
"1991-10-22",18.3393
"1991-10-23",19.3292
"1991-10-24",19.1486
"1991-10-25",19.6494
"1991-10-26",20.2339
"1991-10-27",19.9994
"1991-10-28",19.3292
"1991-10-29",11.8489
"1991-10-30",9.094
"1991-10-31",14.1709
"1991-11-01",13.346
"1991-11-02",15.9063
"1991-11-03",10.611
"1991-11-04",7.3565
"1991-11-05",4.7363
"1991-11-06",6.0409
"1991-11-07",9.1216
"1991-11-08",5.3217
"1991-11-09",1.6865
"1991-11-10",4.9861
"1991-11-11",7.6959
"1991-11-12",6.5161
"1991-11-13",6.9112
"1991-11-14",9.1758
"1991-11-15",13.9015
"1991-11-16",15.5566
"1991-11-17",10.6015
"1991-11-18",8.2467
"1991-11-19",17.5063
"1991-11-20",18.2717
"1991-11-21",20.0713
"1991-11-22",18.8011
"1991-11-23",16.2463
"1991-11-24",8.2516
"1991-11-25",1.5961
"1991-11-26",0.5016
"1991-11-27",1.3013
"1991-11-28",7.4663
"1991-11-29",12.8367
"1991-11-30",18.1903
"1991-12-01",19.5406
"1991-12-02",20.2109
"1991-12-03",15.0709
"1991-12-04",4.4811
"1991-12-05",0.0456
"1991-12-06",4.656
"1991-12-07",8.0057
"1991-12-08",10.4807
"1991-12-09",13.3258
"1991-12-10",11.4002
"1991-12-11",9.4553
"1991-12-12",12.5207
"1991-12-13",17.7607
"1991-12-14",14.3103
"1991-12-15",3.4606
"1991-12-16",1.0557
"1991-12-17",3.6408
"1991-12-18",4.1755
"1991-12-19",-2.5344
"1991-12-20",-1.0144
"1991-12-21",5.5606
"1991-12-22",7.0159
"1991-12-23",9.8159
"1991-12-24",9.6407
"1991-12-25",4.5559
"1991-12-26",4.1202
"1991-12-27",1.4258
"1991-12-28",6.6757
"1991-12-29",11.746
"1991-12-30",6.6305
"1991-12-31",5.3327
"1992-01-01",5.2327
"1992-01-02",10.3328
"1992-01-03",12.8475
"1992-01-04",11.1525
"1992-01-05",11.0926
"1992-01-06",8.2974
"1992-01-07",4.8421
"1992-01-08",6.9272
"1992-01-09",10.0876
"1992-01-10",9.0276
"1992-01-11",3.4325
"1992-01-12",6.8623
"1992-01-13",12.4475
"1992-01-14",9.8672
"1992-01-15",1.4625
"1992-01-16",-3.4425
"1992-01-17",0.5727
"1992-01-18",2.567
"1992-01-19",-0.6522
"1992-01-20",1.6524
"1992-01-21",5.3176
"1992-01-22",8.1377
"1992-01-23",11.3677
"1992-01-24",4.1724
"1992-01-25",1.9177
"1992-01-26",4.0325
"1992-01-27",3.8126
"1992-01-28",8.0319
"1992-01-29",6.9873
"1992-01-30",6.912
"1992-01-31",7.5882
"1992-02-01",3.5431
"1992-02-02",3.0877
"1992-02-03",6.4028
"1992-02-04",9.5981
"1992-02-05",6.6282
"1992-02-06",4.7529
"1992-02-07",4.7484
"1992-02-08",3.2783
"1992-02-09",0.9783
"1992-02-10",2.0927
"1992-02-11",7.6385
"1992-02-12",5.948
"1992-02-13",2.2035
"1992-02-14",9.5326
"1992-02-15",12.898
"1992-02-16",13.4833
"1992-02-17",7.2078
"1992-02-18",13.4477
"1992-02-19",16.0326
"1992-02-20",8.2176
"1992-02-21",9.4827
"1992-02-22",11.6579
"1992-02-23",14.228
"1992-02-24",17.7132
"1992-02-25",14.1226
"1992-02-26",13.1082
"1992-02-27",7.8529
"1992-02-28",9.2882
"1992-02-29",7.438
"1992-03-01",9.108
"1992-03-02",12.5928
"1992-03-03",16.8921
"1992-03-04",13.9428
"1992-03-05",15.8575
"1992-03-06",16.8729
"1992-03-07",18.5529
"1992-03-08",16.7974
"1992-03-09",16.0331
"1992-03-10",16.1825
"1992-03-11",7.4879
"1992-03-12",5.0376
"1992-03-13",4.2275
"1992-03-14",3.3031
"1992-03-15",7.1029
"1992-03-16",1.7376
"1992-03-17",7.6577
"1992-03-18",12.2124
"1992-03-19",15.9774
"1992-03-20",7.9278
"1992-03-21",6.5077
"1992-03-22",7.7975
"1992-03-23",6.2226
"1992-03-24",5.7879
"1992-03-25",7.8177
"1992-03-26",12.1681
"1992-03-27",9.6576
"1992-03-28",7.1779
"1992-03-29",9.1626
"1992-03-30",13.9426
"1992-03-31",14.0021
"1992-04-01",12.7871
"1992-04-02",8.1276
"1992-04-03",3.6723
"1992-04-04",6.6872
"1992-04-05",7.3276
"1992-04-06",9.2022
"1992-04-07",12.6129
"1992-04-08",17.5772
"1992-04-09",18.7828
"1992-04-10",19.7224
"1992-04-11",20.6079
"1992-04-12",21.1777
"1992-04-13",12.6376
"1992-04-14",10.3825
"1992-04-15",17.2275
"1992-04-16",19.6978
"1992-04-17",21.9775
"1992-04-18",21.8474
"1992-04-19",20.5274
"1992-04-20",20.9277
"1992-04-21",18.9024
"1992-04-22",20.7072
"1992-04-23",18.8973
"1992-04-24",21.0327
"1992-04-25",17.8321
"1992-04-26",10.3375
"1992-04-27",11.7077
"1992-04-28",11.7123
"1992-04-29",12.4275
"1992-04-30",12.5025
"1992-05-01",15.7227
"1992-05-02",20.1875
"1992-05-03",22.1679
"1992-05-04",15.0674
"1992-05-05",14.7624
"1992-05-06",11.6875
"1992-05-07",8.8276
"1992-05-08",11.7923
"1992-05-09",16.2075
"1992-05-10",18.2973
"1992-05-11",18.6926
"1992-05-12",18.8077
"1992-05-13",20.0475
"1992-05-14",22.4425
"1992-05-15",23.0227
"1992-05-16",22.9027
"1992-05-17",22.5375
"1992-05-18",22.5378
"1992-05-19",20.443
"1992-05-20",16.773
"1992-05-21",18.2925
"1992-05-22",17.4426
"1992-05-23",20.9979
"1992-05-24",22.2876
"1992-05-25",20.2423
"1992-05-26",19.033
"1992-05-27",16.4829
"1992-05-28",15.7627
"1992-05-29",14.033
"1992-05-30",15.1077
"1992-05-31",21.6961
"1992-06-01",17.9015
"1992-06-02",20.1516
"1992-06-03",20.201
"1992-06-04",20.8367
"1992-06-05",21.6215
"1992-06-06",24.4817
"1992-06-07",26.3018
"1992-06-08",26.7667
"1992-06-09",23.7469
"1992-06-10",22.6762
"1992-06-11",18.8564
"1992-06-12",17.8911
"1992-06-13",20.7018
"1992-06-14",21.5863
"1992-06-15",23.3915
"1992-06-16",23.0065
"1992-06-17",22.0966
"1992-06-18",21.8368
"1992-06-19",23.4962
"1992-06-20",24.4214
"1992-06-21",22.0463
"1992-06-22",18.8312
"1992-06-23",19.8416
"1992-06-24",23.9566
"1992-06-25",25.8415
"1992-06-26",26.3661
"1992-06-27",25.0364
"1992-06-28",23.9267
"1992-06-29",24.6211
"1992-06-30",25.0017
"1992-07-01",26.1364
"1992-07-02",24.8717
"1992-07-03",25.866
"1992-07-04",26.9717
"1992-07-05",25.7661
"1992-07-06",25.1815
"1992-07-07",26.5764
"1992-07-08",27.3363
"1992-07-09",29.2261
"1992-07-10",28.9664
"1992-07-11",29.4464
"1992-07-12",30.1714
"1992-07-13",30.6165
"1992-07-14",29.2162
"1992-07-15",28.8461
"1992-07-16",27.8509
"1992-07-17",27.111
"1992-07-18",26.7312
"1992-07-19",26.571
"1992-07-20",26.5361
"1992-07-21",26.4563
"1992-07-22",26.5464
"1992-07-23",26.9562
"1992-07-24",27.2109
"1992-07-25",28.0416
"1992-07-26",28.4767
"1992-07-27",28.7565
"1992-07-28",27.6812
"1992-07-29",26.9614
"1992-07-30",28.2814
"1992-07-31",28.5315
"1992-08-01",24.9862
"1992-08-02",23.3364
"1992-08-03",25.9264
"1992-08-04",26.1766
"1992-08-05",24.2819
"1992-08-06",24.2268
"1992-08-07",24.1768
"1992-08-08",25.1816
"1992-08-09",27.007
"1992-08-10",26.8268
"1992-08-11",27.7467
"1992-08-12",27.3413
"1992-08-13",22.9067
"1992-08-14",18.4866
"1992-08-15",18.5166
"1992-08-16",21.9318
"1992-08-17",22.6821
"1992-08-18",23.8816
"1992-08-19",24.7868
"1992-08-20",23.9021
"1992-08-21",23.4319
"1992-08-22",21.9113
"1992-08-23",22.9515
"1992-08-24",23.9767
"1992-08-25",25.5866
"1992-08-26",26.4413
"1992-08-27",26.1919
"1992-08-28",23.1115
"1992-08-29",21.0364
"1992-08-30",22.0866
"1992-08-31",23.5309
"1992-09-01",24.9661
"1992-09-02",23.9112
"1992-09-03",23.476
"1992-09-04",25.0263
"1992-09-05",24.5113
"1992-09-06",23.7158
"1992-09-07",23.341
"1992-09-08",23.9913
"1992-09-09",24.586
"1992-09-10",24.9316
"1992-09-11",24.5718
"1992-09-12",19.8511
"1992-09-13",19.1462
"1992-09-14",20.3163
"1992-09-15",20.4059
"1992-09-16",21.8066
"1992-09-17",24.6814
"1992-09-18",24.0165
"1992-09-19",23.9909
"1992-09-20",23.7565
"1992-09-21",24.471
"1992-09-22",25.5012
"1992-09-23",19.4713
"1992-09-24",15.0064
"1992-09-25",14.5558
"1992-09-26",17.6112
"1992-09-27",22.9212
"1992-09-28",23.0961
"1992-09-29",17.1213
"1992-09-30",12.7324
"1992-10-01",11.2224
"1992-10-02",12.7973
"1992-10-03",16.6571
"1992-10-04",15.192
"1992-10-05",11.1573
"1992-10-06",11.3471
"1992-10-07",16.3269
"1992-10-08",19.2022
"1992-10-09",21.2169
"1992-10-10",18.9467
"1992-10-11",15.4023
"1992-10-12",12.2419
"1992-10-13",14.7123
"1992-10-14",18.0076
"1992-10-15",19.0472
"1992-10-16",20.0675
"1992-10-17",13.2221
"1992-10-18",7.6425
"1992-10-19",6.2974
"1992-10-20",5.9172
"1992-10-21",13.3923
"1992-10-22",14.5223
"1992-10-23",11.2725
"1992-10-24",13.8121
"1992-10-25",14.0671
"1992-10-26",13.0623
"1992-10-27",14.3973
"1992-10-28",16.2769
"1992-10-29",18.3823
"1992-10-30",20.0672
"1992-10-31",15.4227
"1992-11-01",13.2423
"1992-11-02",16.1475
"1992-11-03",16.363
"1992-11-04",15.9327
"1992-11-05",18.323
"1992-11-06",11.3227
"1992-11-07",7.8128
"1992-11-08",6.0028
"1992-11-09",4.4427
"1992-11-10",8.0924
"1992-11-11",14.2774
"1992-11-12",15.9681
"1992-11-13",11.0028
"1992-11-14",5.4628
"1992-11-15",5.8228
"1992-11-16",1.1077
"1992-11-17",5.518
"1992-11-18",10.0429
"1992-11-19",10.3176
"1992-11-20",10.2377
"1992-11-21",14.8881
"1992-11-22",18.5933
"1992-11-23",16.1929
"1992-11-24",13.2681
"1992-11-25",14.7225
"1992-11-26",17.2473
"1992-11-27",11.9079
"1992-11-28",8.2781
"1992-11-29",7.8681
"1992-11-30",8.0366
"1992-12-01",5.7811
"1992-12-02",4.3663
"1992-12-03",3.0112
"1992-12-04",5.6964
"1992-12-05",2.7415
"1992-12-06",-1.0086
"1992-12-07",4.4266
"1992-12-08",3.692
"1992-12-09",1.8363
"1992-12-10",6.3114
"1992-12-11",4.9314
"1992-12-12",5.1719
"1992-12-13",4.0411
"1992-12-14",5.3109
"1992-12-15",5.0165
"1992-12-16",9.0216
"1992-12-17",14.3417
"1992-12-18",7.9068
"1992-12-19",9.2816
"1992-12-20",13.0717
"1992-12-21",7.3714
"1992-12-22",9.4067
"1992-12-23",15.0167
"1992-12-24",5.8065
"1992-12-25",2.2218
"1992-12-26",5.0413
"1992-12-27",-2.5587
"1992-12-28",1.7459
"1992-12-29",9.0665
"1992-12-30",13.4612
"1992-12-31",11.8516
"1993-01-01",10.2763
"1993-01-02",3.1359
"1993-01-03",4.9462
"1993-01-04",12.5665
"1993-01-05",16.3663
"1993-01-06",10.3569
"1993-01-07",9.4517
"1993-01-08",10.5911
"1993-01-09",5.6218
"1993-01-10",3.2517
"1993-01-11",4.5064
"1993-01-12",8.2213
"1993-01-13",13.1364
"1993-01-14",4.5713
"1993-01-15",4.8264
"1993-01-16",3.7018
"1993-01-17",5.3614
"1993-01-18",5.8111
"1993-01-19",2.3409
"1993-01-20",3.5913
"1993-01-21",7.0116
"1993-01-22",11.0712
"1993-01-23",7.4712
"1993-01-24",9.456
"1993-01-25",3.3565
"1993-01-26",1.8612
"1993-01-27",3.0712
"1993-01-28",5.6162
"1993-01-29",6.8216
"1993-01-30",2.7311
"1993-01-31",6.5983
"1993-02-01",4.983
"1993-02-02",-0.8318
"1993-02-03",2.3731
"1993-02-04",5.3585
"1993-02-05",6.2586
"1993-02-06",9.5432
"1993-02-07",4.1785
"1993-02-08",7.2132
"1993-02-09",5.4633
"1993-02-10",8.7334
"1993-02-11",10.843
"1993-02-12",8.9934
"1993-02-13",8.9778
"1993-02-14",5.7234
"1993-02-15",5.3934
"1993-02-16",10.8182
"1993-02-17",5.253
"1993-02-18",0.8081
"1993-02-19",-1.9371
"1993-02-20",2.358
"1993-02-21",7.2684
"1993-02-22",13.0484
"1993-02-23",4.3179
"1993-02-24",1.5428
"1993-02-25",-0.5318
"1993-02-26",-0.1271
"1993-02-27",2.2884
"1993-02-28",3.9717
"1993-03-01",5.0315
"1993-03-02",8.3915
"1993-03-03",8.0465
"1993-03-04",13.3766
"1993-03-05",7.7819
"1993-03-06",7.0364
"1993-03-07",9.5868
"1993-03-08",11.0567
"1993-03-09",10.1762
"1993-03-10",13.1415
"1993-03-11",8.3566
"1993-03-12",4.8718
"1993-03-13",7.0018
"1993-03-14",-2.7782
"1993-03-15",-1.9532
"1993-03-16",4.1017
"1993-03-17",13.2469
"1993-03-18",3.452
"1993-03-19",1.552
"1993-03-20",5.1917
"1993-03-21",10.607
"1993-03-22",12.7364
"1993-03-23",15.4516
"1993-03-24",18.117
"1993-03-25",14.6271
"1993-03-26",11.6864
"1993-03-27",15.6164
"1993-03-28",13.3522
"1993-03-29",14.6219
"1993-03-30",16.1817
"1993-03-31",16.1987
"1993-04-01",19.0283
"1993-04-02",12.6632
"1993-04-03",8.7933
"1993-04-04",10.7583
"1993-04-05",8.4035
"1993-04-06",7.3284
"1993-04-07",10.7986
"1993-04-08",12.3235
"1993-04-09",14.5489
"1993-04-10",14.4684
"1993-04-11",14.2932
"1993-04-12",17.5334
"1993-04-13",13.3185
"1993-04-14",18.4238
"1993-04-15",20.9988
"1993-04-16",17.0938
"1993-04-17",10.9836
"1993-04-18",10.9135
"1993-04-19",13.7584
"1993-04-20",17.5438
"1993-04-21",18.1037
"1993-04-22",9.3586
"1993-04-23",10.2083
"1993-04-24",15.0431
"1993-04-25",18.8231
"1993-04-26",17.5187
"1993-04-27",12.1536
"1993-04-28",12.3031
"1993-04-29",15.7434
"1993-04-30",17.2545
"1993-05-01",18.7891
"1993-05-02",19.8241
"1993-05-03",19.2297
"1993-05-04",20.0344
"1993-05-05",21.3892
"1993-05-06",22.5893
"1993-05-07",23.3793
"1993-05-08",23.0497
"1993-05-09",21.7796
"1993-05-10",23.0493
"1993-05-11",23.9043
"1993-05-12",23.1694
"1993-05-13",21.4842
"1993-05-14",19.9843
"1993-05-15",21.0442
"1993-05-16",22.4791
"1993-05-17",22.6093
"1993-05-18",24.9846
"1993-05-19",23.5993
"1993-05-20",18.0145
"1993-05-21",16.4289
"1993-05-22",16.0789
"1993-05-23",17.9592
"1993-05-24",19.8245
"1993-05-25",21.9747
"1993-05-26",19.859
"1993-05-27",20.6843
"1993-05-28",22.1996
"1993-05-29",24.0639
"1993-05-30",20.1993
"1993-05-31",20.2062
"1993-06-01",19.7211
"1993-06-02",19.4564
"1993-06-03",23.5312
"1993-06-04",26.5664
"1993-06-05",27.0864
"1993-06-06",21.3964
"1993-06-07",22.7767
"1993-06-08",26.7563
"1993-06-09",29.2115
"1993-06-10",28.4611
"1993-06-11",28.8667
"1993-06-12",26.3514
"1993-06-13",21.1567
"1993-06-14",22.1663
"1993-06-15",23.0011
"1993-06-16",25.3862
"1993-06-17",25.8163
"1993-06-18",27.0415
"1993-06-19",26.3963
"1993-06-20",24.8865
"1993-06-21",24.7814
"1993-06-22",26.2716
"1993-06-23",25.7459
"1993-06-24",25.5714
"1993-06-25",23.9965
"1993-06-26",24.5617
"1993-06-27",26.5063
"1993-06-28",26.8864
"1993-06-29",26.9113
"1993-06-30",26.8157
"1993-07-01",26.5358
"1993-07-02",26.9004
"1993-07-03",28.6154
"1993-07-04",28.656
"1993-07-05",29.5407
"1993-07-06",27.7805
"1993-07-07",28.0106
"1993-07-08",28.6754
"1993-07-09",29.3959
"1993-07-10",29.4958
"1993-07-11",30.1308
"1993-07-12",30.6208
"1993-07-13",29.9501
"1993-07-14",29.3761
"1993-07-15",27.9004
"1993-07-16",27.3458
"1993-07-17",27.3056
"1993-07-18",27.4205
"1993-07-19",27.9904
"1993-07-20",29.2707
"1993-07-21",29.3258
"1993-07-22",28.0858
"1993-07-23",27.2207
"1993-07-24",27.3256
"1993-07-25",28.2204
"1993-07-26",26.6257
"1993-07-27",27.2805
"1993-07-28",29.3758
"1993-07-29",30.0707
"1993-07-30",26.5254
"1993-07-31",22.6714
"1993-08-01",25.7066
"1993-08-02",26.1464
"1993-08-03",27.2361
"1993-08-04",27.2959
"1993-08-05",25.8664
"1993-08-06",25.0615
"1993-08-07",23.2213
"1993-08-08",23.3811
"1993-08-09",23.0763
"1993-08-10",22.9064
"1993-08-11",22.9465
"1993-08-12",24.1009
"1993-08-13",24.7866
"1993-08-14",24.8013
"1993-08-15",26.0413
"1993-08-16",25.9162
"1993-08-17",27.1512
"1993-08-18",26.9662
"1993-08-19",25.6714
"1993-08-20",26.8363
"1993-08-21",27.2611
"1993-08-22",24.1567
"1993-08-23",24.7758
"1993-08-24",25.0663
"1993-08-25",25.3412
"1993-08-26",26.6714
"1993-08-27",26.8461
"1993-08-28",26.9261
"1993-08-29",27.3713
"1993-08-30",28.4514
"1993-08-31",26.8676
"1993-09-01",27.9471
"1993-09-02",27.5724
"1993-09-03",26.2375
"1993-09-04",25.5725
"1993-09-05",24.0222
"1993-09-06",24.4924
"1993-09-07",24.0777
"1993-09-08",24.3675
"1993-09-09",25.2078
"1993-09-10",25.3177
"1993-09-11",18.3271
"1993-09-12",18.9028
"1993-09-13",21.1574
"1993-09-14",23.9574
"1993-09-15",24.2369
"1993-09-16",25.2774
"1993-09-17",24.0776
"1993-09-18",24.1329
