,"(mm) Precipitation (gridMET) at -76.9743E,34.7660N, 2015-01-01 to 2025-05-01"
2018/11/13,0.3
2018/11/14,11.6
2018/11/15,25.1
2018/11/16,0
2018/11/17,0
2018/11/18,0.7
2018/11/19,4.6
2018/11/20,0
2018/11/21,0
2018/11/22,0
2018/11/23,0
2018/11/24,30
2018/11/25,0.6
2018/11/26,2.1
2018/11/27,0
2018/11/28,0
2018/11/29,0
2018/11/30,0
2018/12/1,11.6
2018/12/2,0
2018/12/3,0
2018/12/4,0
2018/12/5,0
2018/12/6,0
2018/12/7,0
2018/12/8,14.4
2018/12/9,43.2
2018/12/10,4.1
2018/12/11,0
2018/12/12,0
2018/12/13,0
2018/12/14,25.9
2018/12/15,6.1
2018/12/16,0
2018/12/17,0
2018/12/18,0
2018/12/19,5.4
2018/12/20,29.4
2018/12/21,0
2018/12/22,0
2018/12/23,0
2018/12/24,0
2018/12/25,0
2018/12/26,0
2018/12/27,2.3
2018/12/28,13.7
2018/12/29,1.3
2018/12/30,2.3
2018/12/31,1.3
2019/1/1,0
2019/1/2,0
2019/1/3,0.3
2019/1/4,8.7
2019/1/5,0
2019/1/6,0
2019/1/7,0
2019/1/8,0
2019/1/9,0
2019/1/10,0
2019/1/11,0
2019/1/12,3.7
2019/1/13,9.5
2019/1/14,0
2019/1/15,0
2019/1/16,0
2019/1/17,0.9
2019/1/18,0
2019/1/19,15.8
2019/1/20,0
2019/1/21,0
2019/1/22,0
2019/1/23,12.4
2019/1/24,31.5
2019/1/25,0
2019/1/26,0
2019/1/27,0
2019/1/28,1.3
2019/1/29,0
2019/1/30,0
2019/1/31,0
2019/2/1,0
2019/2/2,2
2019/2/3,46.5
2019/2/4,0.8
2019/2/5,0
2019/2/6,0
2019/2/7,0
2019/2/8,0
2019/2/9,0
2019/2/10,0
2019/2/11,14
2019/2/12,0.8
2019/2/13,0
2019/2/14,0
2019/2/15,1.3
2019/2/16,9.2
2019/2/17,2.2
2019/2/18,0
2019/2/19,0.9
2019/2/20,8.7
2019/2/21,0
2019/2/22,3.2
2019/2/23,0.6
2019/2/24,0
2019/2/25,0
2019/2/26,0
2019/2/27,0
2019/2/28,0
2019/3/1,19.9
2019/3/2,0
2019/3/3,20.7
2019/3/4,4.2
2019/3/5,3.8
2019/3/6,0
2019/3/7,0
2019/3/8,3.6
2019/3/9,0
2019/3/10,0
2019/3/11,0
2019/3/12,0
2019/3/13,0
2019/3/14,0
2019/3/15,0
2019/3/16,0
2019/3/17,0
2019/3/18,0
2019/3/19,0.6
2019/3/20,16.1
2019/3/21,0
2019/3/22,0
2019/3/23,0
2019/3/24,0
2019/3/25,1.1
2019/3/26,0
2019/3/27,0
2019/3/28,0
2019/3/29,0
2019/3/30,0
2019/3/31,1.1
2019/4/1,0.6
2019/4/2,26.5
2019/4/3,0
2019/4/4,0
2019/4/5,3.7
2019/4/6,0
2019/4/7,0
2019/4/8,4.3
2019/4/9,2.1
2019/4/10,0
2019/4/11,0
2019/4/12,0
2019/4/13,30
2019/4/14,5.1
2019/4/15,0
2019/4/16,0
2019/4/17,0
2019/4/18,0
2019/4/19,20.3
2019/4/20,0
2019/4/21,0
2019/4/22,0
2019/4/23,0
2019/4/24,0
2019/4/25,0
2019/4/26,5.9
2019/4/27,0
2019/4/28,0
2019/4/29,0
2019/4/30,0
2019/5/1,0
2019/5/2,0
2019/5/3,0
2019/5/4,1.3
2019/5/5,5.7
2019/5/6,0
2019/5/7,0
2019/5/8,0
2019/5/9,0
2019/5/10,0
2019/5/11,0
2019/5/12,15.4
2019/5/13,0.3
2019/5/14,0
2019/5/15,0
2019/5/16,0
2019/5/17,0
2019/5/18,0
2019/5/19,0
2019/5/20,0
2019/5/21,0
2019/5/22,0
2019/5/23,0
2019/5/24,0
2019/5/25,0
2019/5/26,0
2019/5/27,0
2019/5/28,0
2019/5/29,0
2019/5/30,0
2019/5/31,5.4
2019/6/1,23.8
2019/6/2,0
2019/6/3,0
2019/6/4,0
2019/6/5,0
2019/6/6,0
2019/6/7,37.4
2019/6/8,11.4
2019/6/9,5.5
2019/6/10,0.8
2019/6/11,0.9
2019/6/12,17.6
2019/6/13,0
2019/6/14,0
2019/6/15,0
2019/6/16,0
2019/6/17,0
2019/6/18,12.6
2019/6/19,0
2019/6/20,0
2019/6/21,0
2019/6/22,0
2019/6/23,0
2019/6/24,0
2019/6/25,0
2019/6/26,0
2019/6/27,0
2019/6/28,0
2019/6/29,0
2019/6/30,0
2019/7/1,0
2019/7/2,0
2019/7/3,50
2019/7/4,0.7
2019/7/5,0.5
2019/7/6,0.8
2019/7/7,3
2019/7/8,26.1
2019/7/9,0
2019/7/10,2.8
2019/7/11,6.9
2019/7/12,4.3
2019/7/13,0
2019/7/14,0
2019/7/15,0.3
2019/7/16,0
2019/7/17,0
2019/7/18,0
2019/7/19,0
2019/7/20,0
2019/7/21,0
2019/7/22,0
2019/7/23,1.9
2019/7/24,0
2019/7/25,0
2019/7/26,0
2019/7/27,0
2019/7/28,0
2019/7/29,0
2019/7/30,0
2019/7/31,0.3
2019/8/1,7.7
2019/8/2,16.8
2019/8/3,0.5
2019/8/4,0
2019/8/5,33.9
2019/8/6,0
2019/8/7,1.7
2019/8/8,28.7
2019/8/9,0
2019/8/10,3.9
2019/8/11,0.8
2019/8/12,0
2019/8/13,0.7
2019/8/14,1.6
2019/8/15,11.7
2019/8/16,34.4
2019/8/17,47.4
2019/8/18,2.4
2019/8/19,0
2019/8/20,0
2019/8/21,0.4
2019/8/22,0
2019/8/23,0
2019/8/24,0
2019/8/25,0
2019/8/26,0
2019/8/27,0
2019/8/28,0
2019/8/29,0
2019/8/30,0
2019/8/31,0
2019/9/1,5.4
2019/9/2,8.9
2019/9/3,0
2019/9/4,4.1
2019/9/5,105.1
2019/9/6,3.9
2019/9/7,0
2019/9/8,0
2019/9/9,18.3
2019/9/10,0
2019/9/11,0
2019/9/12,0
2019/9/13,1.4
2019/9/14,0
2019/9/15,3.7
2019/9/16,0
2019/9/17,0
2019/9/18,0
2019/9/19,0
2019/9/20,0
2019/9/21,0
2019/9/22,0
2019/9/23,0
2019/9/24,0
2019/9/25,0
2019/9/26,0
2019/9/27,0
2019/9/28,0
2019/9/29,0.7
2019/9/30,0
2019/10/1,0
2019/10/2,0
2019/10/3,0
2019/10/4,0
2019/10/5,0
2019/10/6,0.4
2019/10/7,1.1
2019/10/8,2.8
2019/10/9,0
2019/10/10,0
2019/10/11,0
2019/10/12,0
2019/10/13,24.3
2019/10/14,0
2019/10/15,5.8
2019/10/16,8.5
2019/10/17,0
2019/10/18,0
2019/10/19,30.4
2019/10/20,28.4
2019/10/21,0
2019/10/22,0.3
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,1.9
2019/10/27,4.5
2019/10/28,0
2019/10/29,2.2
2019/10/30,0
2019/10/31,7.6
2019/11/1,0
2019/11/2,0
2019/11/3,0
2019/11/4,0.6
2019/11/5,2.2
2019/11/6,0
2019/11/7,8.7
2019/11/8,0
2019/11/9,0
2019/11/10,0
2019/11/11,0
2019/11/12,15.1
2019/11/13,0
2019/11/14,7.9
2019/11/15,18
2019/11/16,12.6
2019/11/17,0
2019/11/18,0.6
2019/11/19,0
2019/11/20,0
2019/11/21,0
2019/11/22,0
2019/11/23,7.8
2019/11/24,0
2019/11/25,0
2019/11/26,0
2019/11/27,0
2019/11/28,0
2019/11/29,0
2019/11/30,6.9
2019/12/1,10.9
2019/12/2,0
2019/12/3,0
2019/12/4,0
2019/12/5,0
2019/12/6,1
2019/12/7,0
2019/12/8,24.5
2019/12/9,0
2019/12/10,0.8
2019/12/11,0.5
2019/12/12,0
2019/12/13,21.7
2019/12/14,0.5
2019/12/15,0
2019/12/16,0
2019/12/17,0.8
2019/12/18,0
2019/12/19,0
2019/12/20,0
2019/12/21,0
2019/12/22,6.7
2019/12/23,8.7
2019/12/24,0
2019/12/25,0
2019/12/26,0
2019/12/27,0
2019/12/28,0
2019/12/29,2.9
2019/12/30,12.3
2019/12/31,0
2020/1/1,0
2020/1/2,0
2020/1/3,13.9
2020/1/4,8.8
2020/1/5,0
2020/1/6,0
2020/1/7,0
2020/1/8,0
2020/1/9,0
2020/1/10,0
2020/1/11,0
2020/1/12,0.8
2020/1/13,4
2020/1/14,0
2020/1/15,0
2020/1/16,0
2020/1/17,0
2020/1/18,0.8
2020/1/19,0
2020/1/20,0
2020/1/21,0
2020/1/22,0
2020/1/23,0
2020/1/24,11.1
2020/1/25,0.7
2020/1/26,0
2020/1/27,2
2020/1/28,0
2020/1/29,0
2020/1/30,0
2020/1/31,19.7
2020/2/1,0
2020/2/2,0
2020/2/3,0
2020/2/4,0.6
2020/2/5,0
2020/2/6,91.7
2020/2/7,0
2020/2/8,0
2020/2/9,0
2020/2/10,0
2020/2/11,0.8
2020/2/12,0
2020/2/13,4.1
2020/2/14,0
2020/2/15,0
2020/2/16,11.5
2020/2/17,0
2020/2/18,5.9
2020/2/19,2.6
2020/2/20,35
2020/2/21,0
2020/2/22,0
2020/2/23,0
2020/2/24,15.3
2020/2/25,7.1
2020/2/26,1.3
2020/2/27,0
2020/2/28,0
2020/2/29,0
2020/3/1,0
2020/3/2,1.5
2020/3/3,1.5
2020/3/4,3.9
2020/3/5,37.3
2020/3/6,0
2020/3/7,0
2020/3/8,0
2020/3/9,0
2020/3/10,0
2020/3/11,0
2020/3/12,0
2020/3/13,0
2020/3/14,3.6
2020/3/15,2.4
2020/3/16,1.3
2020/3/17,5.4
2020/3/18,0
2020/3/19,0
2020/3/20,0
2020/3/21,0.4
2020/3/22,0.8
2020/3/23,1.8
2020/3/24,10.8
2020/3/25,2.2
2020/3/26,0
2020/3/27,0
2020/3/28,0
2020/3/29,0
2020/3/30,0
2020/3/31,15.6
2020/4/1,0
2020/4/2,0
2020/4/3,0
2020/4/4,0
2020/4/5,0
2020/4/6,7.7
2020/4/7,0.8
2020/4/8,5.6
2020/4/9,1.3
2020/4/10,0
2020/4/11,0
2020/4/12,0
2020/4/13,35.8
2020/4/14,0
2020/4/15,4.6
2020/4/16,0
2020/4/17,0
2020/4/18,0.4
2020/4/19,3.2
2020/4/20,8.5
2020/4/21,0
2020/4/22,0
2020/4/23,3.3
2020/4/24,0
2020/4/25,19.9
2020/4/26,0
2020/4/27,0
2020/4/28,0
2020/4/29,0
2020/4/30,22.8
2020/5/1,0
2020/5/2,0
2020/5/3,0
2020/5/4,1.6
2020/5/5,17.3
2020/5/6,2.6
2020/5/7,0
2020/5/8,0
2020/5/9,0
2020/5/10,0
2020/5/11,0
2020/5/12,0
2020/5/13,0
2020/5/14,0
2020/5/15,0
2020/5/16,0
2020/5/17,118.1
2020/5/18,11.7
2020/5/19,40.9
2020/5/20,30
2020/5/21,41.9
2020/5/22,1.2
2020/5/23,0
2020/5/24,0
2020/5/25,0
2020/5/26,1.7
2020/5/27,21.4
2020/5/28,4.1
2020/5/29,9
2020/5/30,0.9
2020/5/31,0
2020/6/1,0
2020/6/2,0
2020/6/3,0
2020/6/4,0
2020/6/5,0.7
2020/6/6,0
2020/6/7,4.8
2020/6/8,0
2020/6/9,0
2020/6/10,0
2020/6/11,4.5
2020/6/12,24.7
2020/6/13,16
2020/6/14,1.9
2020/6/15,58.6
2020/6/16,28.8
2020/6/17,0
2020/6/18,0
2020/6/19,13.2
2020/6/20,5.6
2020/6/21,0.7
2020/6/22,0
2020/6/23,0
2020/6/24,0.4
2020/6/25,3.8
2020/6/26,0
2020/6/27,0
2020/6/28,1.9
2020/6/29,0
2020/6/30,0.5
2020/7/1,7
2020/7/2,0
2020/7/3,0
2020/7/4,0
2020/7/5,21
2020/7/6,0
2020/7/7,22.2
2020/7/8,10.5
2020/7/9,2.6
2020/7/10,0
2020/7/11,0
2020/7/12,0
2020/7/13,5.5
2020/7/14,0
2020/7/15,0
2020/7/16,0.8
2020/7/17,0
2020/7/18,0
2020/7/19,0
2020/7/20,0
2020/7/21,0
2020/7/22,0
2020/7/23,0
2020/7/24,0
2020/7/25,0
2020/7/26,0
2020/7/27,0
2020/7/28,0
2020/7/29,10.7
2020/7/30,0
2020/7/31,0
2020/8/1,1.4
2020/8/2,0
2020/8/3,47.3
2020/8/4,0
2020/8/5,4.1
2020/8/6,3.2
2020/8/7,0
2020/8/8,0
2020/8/9,8.4
2020/8/10,5.1
2020/8/11,0.5
2020/8/12,1.4
2020/8/13,23.2
2020/8/14,5.6
2020/8/15,71.9
2020/8/16,29.5
2020/8/17,0
2020/8/18,0
2020/8/19,14.5
2020/8/20,4.3
2020/8/21,1.3
2020/8/22,0
2020/8/23,1.6
2020/8/24,2
2020/8/25,0
2020/8/26,0
2020/8/27,0
2020/8/28,0
2020/8/29,2.1
2020/8/30,0
2020/8/31,2.5
2020/9/1,0
2020/9/2,0
2020/9/3,0
2020/9/4,0
2020/9/5,0
2020/9/6,0
2020/9/7,0
2020/9/8,9.1
2020/9/9,5.1
2020/9/10,1
2020/9/11,7.9
2020/9/12,0
2020/9/13,11.3
2020/9/14,5.5
2020/9/15,0
2020/9/16,6.6
2020/9/17,59.2
2020/9/18,3.1
2020/9/19,0
2020/9/20,0
2020/9/21,0
2020/9/22,0
2020/9/23,0
2020/9/24,0.5
2020/9/25,30.1
2020/9/26,2.4
2020/9/27,0
2020/9/28,8.2
2020/9/29,30
2020/9/30,0
2020/10/1,0
2020/10/2,0
2020/10/3,0
2020/10/4,8
2020/10/5,0
2020/10/6,0
2020/10/7,0
2020/10/8,0
2020/10/9,0
2020/10/10,1.8
2020/10/11,10.4
2020/10/12,1.6
2020/10/13,0
2020/10/14,0
2020/10/15,0
2020/10/16,3.9
2020/10/17,0
2020/10/18,0
2020/10/19,0
2020/10/20,0
2020/10/21,0
2020/10/22,0
2020/10/23,0
2020/10/24,9.4
2020/10/25,30.4
2020/10/26,0
2020/10/27,0
2020/10/28,0
2020/10/29,6
2020/10/30,0
2020/10/31,0
2020/11/1,9.4
2020/11/2,0
2020/11/3,0
2020/11/4,0
2020/11/5,0.6
2020/11/6,0
2020/11/7,0
2020/11/8,0.6
2020/11/9,0
2020/11/10,2.1
2020/11/11,13.8
2020/11/12,65.1
2020/11/13,0
2020/11/14,0
2020/11/15,0
2020/11/16,0
2020/11/17,0
2020/11/18,0
2020/11/19,0
2020/11/20,0
2020/11/21,0
2020/11/22,5.5
2020/11/23,0
2020/11/24,0
2020/11/25,2.8
2020/11/26,2.9
2020/11/27,0.6
2020/11/28,0
2020/11/29,40
2020/11/30,6.3
2020/12/1,0
2020/12/2,0
2020/12/3,0
2020/12/4,7.5
2020/12/5,0
2020/12/6,1.5
2020/12/7,1.6
2020/12/8,0
2020/12/9,0
2020/12/10,0
2020/12/11,1.3
2020/12/12,5.5
2020/12/13,1.1
2020/12/14,1.7
2020/12/15,0.9
2020/12/16,23.8
2020/12/17,0
2020/12/18,0
2020/12/19,0
2020/12/20,24.5
2020/12/21,0
2020/12/22,0
2020/12/23,6.1
2020/12/24,30.6
2020/12/25,0
2020/12/26,0
2020/12/27,0
2020/12/28,0
2020/12/29,0
2020/12/30,0
2020/12/31,17.4
2021/1/1,4.3
2021/1/2,4
2021/1/3,0.9
2021/1/4,0
2021/1/5,1.3
2021/1/6,0
2021/1/7,3.1
2021/1/8,4.5
2021/1/9,0
2021/1/10,0
2021/1/11,7.1
2021/1/12,4.7
2021/1/13,5.2
2021/1/14,0.5
2021/1/15,8.5
2021/1/16,0
2021/1/17,0
2021/1/18,0
2021/1/19,0
2021/1/20,0
2021/1/21,0
2021/1/22,0
2021/1/23,0
2021/1/24,1.7
2021/1/25,11.4
2021/1/26,5.2
2021/1/27,10.4
2021/1/28,0
2021/1/29,0
2021/1/30,0
2021/1/31,39.9
2021/2/1,0.4
2021/2/2,0
2021/2/3,0
2021/2/4,0
2021/2/5,3.3
2021/2/6,10.3
2021/2/7,0.6
2021/2/8,0
2021/2/9,0
2021/2/10,1.8
2021/2/11,5.3
2021/2/12,1.4
2021/2/13,29.7
2021/2/14,38.9
2021/2/15,2.6
2021/2/16,0
2021/2/17,1.6
2021/2/18,24.2
2021/2/19,12.7
2021/2/20,0
2021/2/21,1.2
2021/2/22,0
2021/2/23,0
2021/2/24,0
2021/2/25,0
2021/2/26,0.3
2021/2/27,6.9
2021/2/28,0
2021/3/1,0
2021/3/2,0
2021/3/3,0
2021/3/4,0
2021/3/5,0
2021/3/6,0
2021/3/7,0
2021/3/8,0
2021/3/9,0
2021/3/10,0
2021/3/11,0
2021/3/12,0
2021/3/13,0
2021/3/14,0
2021/3/15,0.4
2021/3/16,23.4
2021/3/17,0.5
2021/3/18,0
2021/3/19,2.8
2021/3/20,0
2021/3/21,0
2021/3/22,4
2021/3/23,4.2
2021/3/24,0.5
2021/3/25,0
2021/3/26,0.5
2021/3/27,1.1
2021/3/28,2
2021/3/29,0
2021/3/30,0
2021/3/31,11.7
2021/4/1,0.3
2021/4/2,0
2021/4/3,0
2021/4/4,0
2021/4/5,0
2021/4/6,0
2021/4/7,0
2021/4/8,0
2021/4/9,1.1
2021/4/10,7
2021/4/11,0
2021/4/12,0
2021/4/13,0
2021/4/14,0
2021/4/15,0.7
2021/4/16,0
2021/4/17,0
2021/4/18,0
2021/4/19,7.1
2021/4/20,0
2021/4/21,0
2021/4/22,0
2021/4/23,0
2021/4/24,0.6
2021/4/25,0
2021/4/26,0
2021/4/27,0
2021/4/28,0
2021/4/29,0
2021/4/30,0
2021/5/1,0
2021/5/2,0
2021/5/3,0
2021/5/4,0
2021/5/5,0
2021/5/6,0
2021/5/7,4.1
2021/5/8,0
2021/5/9,0
2021/5/10,11.1
2021/5/11,0
2021/5/12,28.5
2021/5/13,0
2021/5/14,0
2021/5/15,0
2021/5/16,0
2021/5/17,0
2021/5/18,0
2021/5/19,0
2021/5/20,0
2021/5/21,0
2021/5/22,0
2021/5/23,0
2021/5/24,2.8
2021/5/25,0
2021/5/26,0
2021/5/27,5.1
2021/5/28,0
2021/5/29,18.7
2021/5/30,0.7
2021/5/31,0
2021/6/1,5.3
2021/6/2,9.8
2021/6/3,52.9
2021/6/4,24.9
2021/6/5,0
2021/6/6,0.4
2021/6/7,1.9
2021/6/8,0
2021/6/9,2.8
2021/6/10,82.4
2021/6/11,0
2021/6/12,0
2021/6/13,0
2021/6/14,0
2021/6/15,45.5
2021/6/16,0
2021/6/17,0
2021/6/18,0
2021/6/19,0.6
2021/6/20,30
2021/6/21,0
2021/6/22,29.2
2021/6/23,0
2021/6/24,0
2021/6/25,21.3
2021/6/26,0
2021/6/27,0
2021/6/28,3.5
2021/6/29,0
2021/6/30,0
2021/7/1,0.5
2021/7/2,32.8
2021/7/3,0
2021/7/4,0
2021/7/5,0
2021/7/6,0
2021/7/7,0
2021/7/8,7.3
2021/7/9,1.2
2021/7/10,0
2021/7/11,0
2021/7/12,0
2021/7/13,0
2021/7/14,0
2021/7/15,0
2021/7/16,0
2021/7/17,0
2021/7/18,9.2
2021/7/19,24.1
2021/7/20,1
2021/7/21,0
2021/7/22,3.5
2021/7/23,0
2021/7/24,0
2021/7/25,0
2021/7/26,33.6
2021/7/27,2.2
2021/7/28,23.7
2021/7/29,0
2021/7/30,0
2021/7/31,18.8
2021/8/1,55.6
2021/8/2,12.4
2021/8/3,70.4
2021/8/4,10.4
2021/8/5,2.9
2021/8/6,4.2
2021/8/7,5.5
2021/8/8,0
2021/8/9,0
2021/8/10,0
2021/8/11,0
2021/8/12,0
2021/8/13,0
2021/8/14,0
2021/8/15,1.8
2021/8/16,0.6
2021/8/17,4.9
2021/8/18,1
2021/8/19,0.7
2021/8/20,0.8
2021/8/21,4.4
2021/8/22,50.3
2021/8/23,0
2021/8/24,4.1
2021/8/25,0
2021/8/26,0
2021/8/27,0
2021/8/28,0
2021/8/29,0
2021/8/30,0
2021/8/31,0
2021/9/1,1.2
2021/9/2,3.3
2021/9/3,0
2021/9/4,0
2021/9/5,0
2021/9/6,0
2021/9/7,0
2021/9/8,10
2021/9/9,3.1
2021/9/10,0
2021/9/11,0
2021/9/12,0
2021/9/13,0
2021/9/14,0
2021/9/15,0
2021/9/16,1.9
2021/9/17,21.3
2021/9/18,0
2021/9/19,0
2021/9/20,4.6
2021/9/21,0.5
2021/9/22,18.1
2021/9/23,16.3
2021/9/24,0
2021/9/25,0
2021/9/26,0
2021/9/27,0
2021/9/28,0
2021/9/29,0
2021/9/30,0
2021/10/1,0
2021/10/2,0
2021/10/3,1.7
2021/10/4,3
2021/10/5,0
2021/10/6,0
2021/10/7,16.1
2021/10/8,8.8
2021/10/9,25.1
2021/10/10,0.7
2021/10/11,0
2021/10/12,0
2021/10/13,0
2021/10/14,0
2021/10/15,0
2021/10/16,1.4
2021/10/17,0
2021/10/18,0
2021/10/19,0
2021/10/20,0
2021/10/21,0
2021/10/22,0
2021/10/23,0
2021/10/24,2.7
2021/10/25,37.3
2021/10/26,0
2021/10/27,0
2021/10/28,18.5
2021/10/29,0.9
2021/10/30,0
2021/10/31,0
2021/11/1,0
2021/11/2,0
2021/11/3,0
2021/11/4,0
2021/11/5,0
2021/11/6,7.7
2021/11/7,0
2021/11/8,0
2021/11/9,0
2021/11/10,0
2021/11/11,11.5
2021/11/12,0
2021/11/13,0
2021/11/14,0
2021/11/15,0
2021/11/16,0
2021/11/17,0
2021/11/18,0.4
2021/11/19,0
2021/11/20,0
2021/11/21,0
2021/11/22,2.1
2021/11/23,0
2021/11/24,0
2021/11/25,1.1
2021/11/26,2.6
2021/11/27,0
2021/11/28,0
2021/11/29,0
2021/11/30,0
2021/12/1,0
2021/12/2,0
2021/12/3,0
2021/12/4,0
2021/12/5,0
2021/12/6,0
2021/12/7,0
2021/12/8,31.9
2021/12/9,0
2021/12/10,1.4
2021/12/11,3.7
2021/12/12,0
2021/12/13,0
2021/12/14,0
2021/12/15,0
2021/12/16,0
2021/12/17,0
2021/12/18,0
2021/12/19,8.8
2021/12/20,0
2021/12/21,15.7
2021/12/22,1.1
2021/12/23,0
2021/12/24,0
2021/12/25,0
2021/12/26,0
2021/12/27,0
2021/12/28,0
2021/12/29,0.6
2021/12/30,2.4
2021/12/31,0.4
2022/1/1,0
2022/1/2,12.7
2022/1/3,7.6
2022/1/4,0
2022/1/5,17.7
2022/1/6,0
2022/1/7,0
2022/1/8,0
2022/1/9,11.7
2022/1/10,0
2022/1/11,0
2022/1/12,0
2022/1/13,0
2022/1/14,0
2022/1/15,1.4
2022/1/16,54.4
2022/1/17,0
2022/1/18,0
2022/1/19,0
2022/1/20,3
2022/1/21,13.8
2022/1/22,0
2022/1/23,0
2022/1/24,0
2022/1/25,0
2022/1/26,0
2022/1/27,0
2022/1/28,6.6
2022/1/29,0.4
2022/1/30,0
2022/1/31,0
2022/2/1,0
2022/2/2,0
2022/2/3,0
2022/2/4,11.6
2022/2/5,0
2022/2/6,0
2022/2/7,7
2022/2/8,0
2022/2/9,0
2022/2/10,0
2022/2/11,0
2022/2/12,0
2022/2/13,1.7
2022/2/14,0
2022/2/15,0
2022/2/16,0
2022/2/17,4.9
2022/2/18,4.3
2022/2/19,0
2022/2/20,0
2022/2/21,1.3
2022/2/22,0
2022/2/23,0
2022/2/24,0
2022/2/25,0
2022/2/26,0
2022/2/27,6.9
2022/2/28,0
2022/3/1,0
2022/3/2,0
2022/3/3,0
2022/3/4,0
2022/3/5,0
2022/3/6,0
2022/3/7,0
2022/3/8,4.5
2022/3/9,0.6
2022/3/10,0
2022/3/11,1.6
2022/3/12,8.8
2022/3/13,0
2022/3/14,0
2022/3/15,0
2022/3/16,25.7
2022/3/17,0
2022/3/18,0
2022/3/19,0
2022/3/20,0
2022/3/21,0
2022/3/22,0
2022/3/23,4.6
2022/3/24,36.7
2022/3/25,0
2022/3/26,0
2022/3/27,0
2022/3/28,0
2022/3/29,0
2022/3/30,0
2022/3/31,7.5
2022/4/1,0
2022/4/2,0
2022/4/3,0
2022/4/4,0
2022/4/5,20.9
2022/4/6,5
2022/4/7,0
2022/4/8,0
2022/4/9,0
2022/4/10,0
2022/4/11,0
2022/4/12,0
2022/4/13,0
2022/4/14,0
2022/4/15,0
2022/4/16,0
2022/4/17,1.5
2022/4/18,49.4
2022/4/19,0
2022/4/20,0
2022/4/21,0
2022/4/22,0
2022/4/23,0
2022/4/24,0
2022/4/25,0
2022/4/26,0.7
2022/4/27,0
2022/4/28,0
2022/4/29,0
2022/4/30,0
2022/5/1,0
2022/5/2,0
2022/5/3,0
2022/5/4,0
2022/5/5,0
2022/5/6,0
2022/5/7,2.8
2022/5/8,0.5
2022/5/9,0
2022/5/10,0
2022/5/11,2.4
2022/5/12,11.1
2022/5/13,23.3
2022/5/14,0
2022/5/15,0
2022/5/16,21.5
2022/5/17,0
2022/5/18,0
2022/5/19,0.4
2022/5/20,0
2022/5/21,0
2022/5/22,0
2022/5/23,27.1
2022/5/24,8.3
2022/5/25,0
2022/5/26,0
2022/5/27,0.3
2022/5/28,0.5
2022/5/29,0.3
2022/5/30,0
2022/5/31,0
2022/6/1,0
2022/6/2,0
2022/6/3,17.5
2022/6/4,0
2022/6/5,0
2022/6/6,0
2022/6/7,0
2022/6/8,1
2022/6/9,6.1
2022/6/10,0.4
2022/6/11,0
2022/6/12,3.6
2022/6/13,0
2022/6/14,0
2022/6/15,0
2022/6/16,0
2022/6/17,3.1
2022/6/18,0
2022/6/19,0
2022/6/20,0
2022/6/21,0
2022/6/22,1.9
2022/6/23,0
2022/6/24,0
2022/6/25,0
2022/6/26,0
2022/6/27,0.4
2022/6/28,4.8
2022/6/29,6
2022/6/30,1.3
2022/7/1,15.4
2022/7/2,3.9
2022/7/3,26
2022/7/4,1.7
2022/7/5,0
2022/7/6,4.5
2022/7/7,38.6
2022/7/8,10.8
2022/7/9,37.3
2022/7/10,0.7
2022/7/11,0
2022/7/12,0
2022/7/13,16.7
2022/7/14,6.3
2022/7/15,33.1
2022/7/16,1.7
2022/7/17,0.3
2022/7/18,6.7
2022/7/19,0.7
2022/7/20,0
2022/7/21,102.6
2022/7/22,2.1
2022/7/23,0
2022/7/24,0
2022/7/25,0
2022/7/26,0
2022/7/27,0
2022/7/28,0
2022/7/29,0.5
2022/7/30,9.4
2022/7/31,19.5
2022/8/1,0.6
2022/8/2,0
2022/8/3,0
2022/8/4,0
2022/8/5,0.5
2022/8/6,4.7
2022/8/7,1.2
2022/8/8,0
2022/8/9,0
2022/8/10,0
2022/8/11,0
2022/8/12,43.3
2022/8/13,0
2022/8/14,0
2022/8/15,1.7
2022/8/16,0.6
2022/8/17,0
2022/8/18,0
2022/8/19,21.5
2022/8/20,0
2022/8/21,27.5
2022/8/22,5.1
2022/8/23,0
2022/8/24,0
2022/8/25,2.1
2022/8/26,0
2022/8/27,1
2022/8/28,1.2
2022/8/29,11.4
2022/8/30,0
2022/8/31,0
2022/9/1,0
2022/9/2,0
2022/9/3,2
2022/9/4,0.8
2022/9/5,0.8
2022/9/6,11.9
2022/9/7,18.1
2022/9/8,0
2022/9/9,3.3
2022/9/10,9.1
2022/9/11,0.9
2022/9/12,0
2022/9/13,0
2022/9/14,0
2022/9/15,0
2022/9/16,0
2022/9/17,0
2022/9/18,0
2022/9/19,0.3
2022/9/20,0
2022/9/21,0
2022/9/22,8.3
2022/9/23,0
2022/9/24,0
2022/9/25,0
2022/9/26,2
2022/9/27,0
2022/9/28,0
2022/9/29,17.7
2022/9/30,49.3
2022/10/1,0
2022/10/2,6.3
2022/10/3,0
2022/10/4,0
2022/10/5,0
2022/10/6,0
2022/10/7,0
2022/10/8,0
2022/10/9,0
2022/10/10,0
2022/10/11,0
2022/10/12,44.4
2022/10/13,13.6
2022/10/14,0
2022/10/15,0
2022/10/16,0
2022/10/17,0
2022/10/18,0
2022/10/19,0
2022/10/20,0
2022/10/21,0
2022/10/22,0
2022/10/23,0
